,ICC1,LowerICC1,HigherICC1,ICC2,LowerICC2,HigherICC2,ICC3,LowerICC3,HigherICC3,ICC4,LowerICC4,HigherICC4,ICC5,LowerICC5,HigherICC5,ICC6,LowerICC6,HigherICC6
moment_1_2_0,0.6456204416194177,0.61,0.68,0.6456199471913874,0.61,0.68,0.6455830179508912,0.61,0.68,0.9867891158549825,0.98,0.99,0.9867890876832404,0.98,0.99,0.9867869833949827,0.98,0.99
moment_1_2_1,0.5184650643806328,0.48,0.56,0.5184583302293949,0.48,0.56,0.5181612294192995,0.48,0.56,0.9778488550976062,0.97,0.98,0.9778482708339687,0.97,0.98,0.9778224795657893,0.97,0.98
moment_1_2_2,0.5270030076186226,0.49,0.57,0.5270028286956733,0.49,0.57,0.5269946553900872,0.49,0.57,0.9785781514840871,0.97,0.98,0.9785781364371823,0.97,0.98,0.9785774490753155,0.97,0.98
moment_1_2_3,0.7058883920513939,0.67,0.74,0.7058868348905287,0.67,0.74,0.7057336393968012,0.67,0.74,0.9899399275201539,0.99,0.99,0.9899398528243596,0.99,0.99,0.9899325025995072,0.99,0.99
moment_1_3_0,0.5826083876070519,0.54,0.62,0.5826041215843624,0.54,0.62,0.5823600850207166,0.54,0.62,0.9828264544686108,0.98,0.99,0.9828261583657771,0.98,0.99,0.9828092129661008,0.98,0.99
moment_1_3_1,0.5524269041833343,0.51,0.59,0.5524277796494963,0.51,0.59,0.5524720863683064,0.51,0.59,0.9806220885893049,0.98,0.98,0.9806221558728008,0.98,0.98,0.9806255607761851,0.98,0.98
moment_1_3_2,0.6426365804939771,0.61,0.68,0.6426320291951413,0.61,0.68,0.6422966433217635,0.61,0.68,0.9866183403536092,0.98,0.99,0.9866180787028866,0.98,0.99,0.9865987878008193,0.98,0.99
moment_1_3_3,0.5650109522973151,0.53,0.61,0.5650096012294311,0.53,0.61,0.5649376591095124,0.53,0.61,0.981568602836567,0.98,0.98,0.9815685033826501,0.98,0.98,0.9815632069688855,0.98,0.98
moment_2_0_0,0.8180114460523396,0.79,0.84,0.8180137080274761,0.79,0.84,0.8184307786141174,0.79,0.84,0.9946030224500545,0.99,1.0,0.9946031040112521,0.99,1.0,0.9946181350624818,0.99,1.0
moment_2_0_1,0.6368570819032794,0.6,0.68,0.6368602046304255,0.6,0.68,0.6370848190187126,0.6,0.68,0.986283182275075,0.98,0.99,0.9862833649451569,0.98,0.99,0.9862964996871862,0.98,0.99
moment_2_0_2,0.8155838923395304,0.79,0.84,0.81558593964059,0.79,0.84,0.815957333027446,0.79,0.84,0.9945152378798505,0.99,1.0,0.9945153121274471,0.99,1.0,0.9945287751308975,0.99,1.0
moment_2_0_3,0.3993026850469351,0.36,0.44,0.3993087386542572,0.36,0.44,0.3994737944227679,0.36,0.44,0.9646067927376764,0.96,0.97,0.9646076543667883,0.96,0.97,0.9646311378071128,0.96,0.97
moment_2_1_0,0.8369243991508744,0.81,0.86,0.8369245373372424,0.81,0.86,0.8369536151316233,0.81,0.86,0.9952700143710463,0.99,1.0,0.9952700191374483,0.99,1.0,0.995271022071081,0.99,1.0
moment_2_1_1,0.9007851795587759,0.89,0.91,0.9007858067130398,0.89,0.91,0.9010193222542948,0.89,0.92,0.9973207925922807,1.0,1.0,0.9973208113429818,1.0,1.0,0.9973277912413117,1.0,1.0
moment_2_1_2,0.5438971458667993,0.5,0.59,0.5438970092646209,0.5,0.59,0.543890330593935,0.5,0.59,0.9799567084556972,0.98,0.98,0.9799566976400107,0.98,0.98,0.9799561688397008,0.98,0.98
moment_2_1_3,0.9039275419597296,0.89,0.92,0.9039279418580556,0.89,0.92,0.9040822335265027,0.89,0.92,0.9974144254072393,1.0,1.0,0.9974144372826761,1.0,1.0,0.9974190183868488,1.0,1.0
moment_2_2_0,0.8531270961099992,0.83,0.87,0.8531270146412083,0.83,0.87,0.853107613053882,0.83,0.87,0.9958185749949913,1.0,1.0,0.9958185722876661,1.0,1.0,0.9958179275306801,1.0,1.0
moment_2_2_1,0.6888144660988067,0.65,0.72,0.6888164407770472,0.65,0.72,0.6889956982657794,0.65,0.72,0.9891013159343104,0.99,0.99,0.989101415243245,0.99,0.99,0.9891104280288516,0.99,0.99
moment_2_2_2,0.9291537776255375,0.92,0.94,0.9291539596397368,0.92,0.94,0.9292518423213717,0.92,0.94,0.9981437420247194,1.0,1.0,0.9981437471478132,1.0,1.0,0.9981465019363619,1.0,1.0
moment_2_2_3,0.5922684703251802,0.55,0.63,0.5922681985219062,0.55,0.63,0.5922520113571191,0.55,0.63,0.9834864589203777,0.98,0.99,0.9834864406406146,0.98,0.99,0.9834853519656263,0.98,0.99
moment_2_3_0,0.7182354609702035,0.69,0.75,0.7182353972615405,0.69,0.75,0.7182287390315613,0.69,0.75,0.9905223662679526,0.99,0.99,0.9905223633125984,0.99,0.99,0.9905220544439793,0.99,0.99
moment_2_3_1,0.8532015171664941,0.83,0.87,0.8532015375017095,0.83,0.87,0.8532063832980759,0.83,0.87,0.9958210479040406,1.0,1.0,0.9958210485796944,1.0,1.0,0.9958212095842823,1.0,1.0
moment_2_3_2,0.6397863536954318,0.6,0.68,0.6397839844999443,0.6,0.68,0.6396115036601514,0.6,0.68,0.986453781568236,0.98,0.99,0.9864536441950007,0.98,0.99,0.9864436405947266,0.98,0.99
moment_2_3_3,0.8756532332722294,0.86,0.89,0.8756533232554404,0.86,0.89,0.8756793042595291,0.86,0.89,0.9965484283480559,1.0,1.0,0.9965484311906189,1.0,1.0,0.9965492519048532,1.0,1.0
moment_3_0_0,0.7541596127136075,0.72,0.78,0.7541600914677533,0.72,0.78,0.7542203115572985,0.72,0.78,0.9921120017235558,0.99,0.99,0.9921120219315538,0.99,0.99,0.9921145635965424,0.99,0.99
moment_3_0_1,0.7199895016542591,0.69,0.75,0.7199893028509485,0.69,0.75,0.7199683450092136,0.69,0.75,0.9906035421397223,0.99,0.99,0.990603532960893,0.99,0.99,0.9906025653013713,0.99,0.99
moment_3_0_2,0.501184082233617,0.46,0.54,0.5011837884406076,0.46,0.54,0.501171686039622,0.46,0.54,0.9763003132074549,0.97,0.98,0.9763002860161429,0.97,0.98,0.9762991658808674,0.97,0.98
moment_3_0_3,0.7332205260479442,0.7,0.77,0.7332203519911745,0.7,0.77,0.7332007389356355,0.7,0.77,0.9912037637868173,0.99,0.99,0.9912037560285665,0.99,0.99,0.9912028817909457,0.99,0.99
moment_3_1_0,0.8925070964633688,0.88,0.91,0.8925070733689459,0.88,0.91,0.8924992116228082,0.88,0.91,0.9970710607048443,1.0,1.0,0.9970710600018494,1.0,1.0,0.9970708206880349,1.0,1.0
moment_3_1_1,0.658869840287844,0.62,0.7,0.6588694413570167,0.62,0.7,0.6588378520659566,0.62,0.7,0.9875294193567385,0.99,0.99,0.9875293974985171,0.99,0.99,0.98752766657683,0.99,0.99
moment_3_1_2,0.7949492753422547,0.77,0.82,0.7949489466379404,0.77,0.82,0.7948967023699984,0.77,0.82,0.9937480667760772,0.99,0.99,0.993748054247681,0.99,0.99,0.9937460628565425,0.99,0.99
moment_3_1_3,0.31867034491212143,0.28,0.36,0.31867355420079374,0.28,0.36,0.3187351094724823,0.28,0.36,0.9504372674879688,0.94,0.96,0.9504379637688722,0.94,0.96,0.9504513161622455,0.94,0.96
moment_3_2_0,0.8573786564750546,0.84,0.88,0.8573786614550226,0.84,0.88,0.8573798888919055,0.84,0.88,0.9959591796991473,1.0,1.0,0.9959591798630478,1.0,1.0,0.9959592202603577,1.0,1.0
moment_3_2_1,0.83623958256236,0.81,0.86,0.8362397494781343,0.81,0.86,0.8362746973921555,0.81,0.86,0.9952463745061967,0.99,1.0,0.9952463802727087,0.99,1.0,0.9952475875843216,0.99,1.0
moment_3_2_2,0.5697123889725751,0.53,0.61,0.5697140374302293,0.53,0.61,0.5698035384434823,0.53,0.61,0.9819119452105752,0.98,0.98,0.9819120646441674,0.98,0.98,0.9819185481527951,0.98,0.98
moment_3_2_3,0.7574859221367004,0.73,0.79,0.7574871209361121,0.73,0.79,0.7576406733701155,0.73,0.79,0.9922518069973363,0.99,0.99,0.9922518571687876,0.99,0.99,0.9922582822846957,0.99,0.99
moment_3_3_0,0.7761106220516326,0.75,0.8,0.7761105932926544,0.75,0.8,0.7761065059114377,0.75,0.8,0.993013156617029,0.99,0.99,0.993013155468737,0.99,0.99,0.993012992266433,0.99,0.99
moment_3_3_1,0.7246979883677677,0.69,0.76,0.7246979282230828,0.69,0.76,0.7246914370250924,0.69,0.76,0.9908195694831856,0.99,0.99,0.9908195667410528,0.99,0.99,0.9908192707900139,0.99,0.99
moment_3_3_2,0.7605096417238624,0.73,0.79,0.7605089802857836,0.73,0.79,0.7604228729428513,0.73,0.79,0.9923778670064903,0.99,0.99,0.9923778395370132,0.99,0.99,0.9923742631100272,0.99,0.99
moment_3_3_3,0.2496804333739124,0.22,0.28,0.24968016077254498,0.22,0.28,0.24967644162694458,0.22,0.28,0.931709772934144,0.92,0.94,0.9317096803499421,0.92,0.94,0.9317084171899863,0.92,0.94
gradient_0,0.12197311663657606,0.1,0.14,0.12196081068863948,0.1,0.14,0.12189076814156043,0.1,0.14,0.8506483866817389,0.83,0.87,0.8506337871305654,0.83,0.87,0.8505506433508138,0.83,0.87
gradient_1,0.978117518389112,0.97,0.98,0.9781178132242973,0.97,0.98,0.9786584402360632,0.98,0.98,0.9994546381353695,1.0,1.0,0.9994546456436317,1.0,1.0,0.9994684058114702,1.0,1.0
gradient_2,0.9843500097291721,0.98,0.99,0.9843500093033328,0.98,0.99,0.9843489111461743,0.98,0.99,0.9996123745450048,1.0,1.0,0.9996123745342939,1.0,1.0,0.999612346912921,1.0,1.0
AbsolutemGy_At_RelativeVolume_0.00,0.9930391434161274,0.99,0.99,0.9930391446600297,0.99,0.99,0.9930464203978742,0.99,0.99,0.9998290621576564,1.0,1.0,0.9998290621884118,1.0,1.0,0.9998292420791723,1.0,1.0
AbsolutemGy_At_RelativeVolume_0.05,0.987282311514446,0.99,0.99,0.9872823182960465,0.99,0.99,0.9873039036280796,0.99,0.99,0.9996859154718775,1.0,1.0,0.9996859156414645,1.0,1.0,0.9996864554130827,1.0,1.0
AbsolutemGy_At_RelativeVolume_0.10,0.9788466086308574,0.98,0.98,0.9788466396716433,0.98,0.98,0.9789055345250323,0.98,0.98,0.9994731916413506,1.0,1.0,0.9994731924306866,1.0,1.0,0.999474689979547,1.0,1.0
AbsolutemGy_At_RelativeVolume_0.15,0.9745136486574678,0.97,0.98,0.9745136726347084,0.97,0.98,0.9745512633062624,0.97,0.98,0.9993625311826215,1.0,1.0,0.9993625317976365,1.0,1.0,0.999363495959938,1.0,1.0
AbsolutemGy_At_RelativeVolume_0.20,0.9759265100614948,0.97,0.98,0.9759265395191762,0.97,0.98,0.9759755041270007,0.97,0.98,0.9993987198436519,1.0,1.0,0.9993987205971083,1.0,1.0,0.9993999729320562,1.0,1.0
AbsolutemGy_At_RelativeVolume_0.25,0.9820544218046453,0.98,0.98,0.9820544421586502,0.98,0.98,0.9821001122668358,0.98,0.98,0.9995545032669834,1.0,1.0,0.9995545037812731,1.0,1.0,0.9995556576869782,1.0,1.0
AbsolutemGy_At_RelativeVolume_0.30,0.9818859209534708,0.98,0.98,0.9818859456854167,0.98,0.98,0.9819409138505142,0.98,0.98,0.9995502450012068,1.0,1.0,0.9995502456263243,1.0,1.0,0.999551634909728,1.0,1.0
AbsolutemGy_At_RelativeVolume_0.35,0.9808751618182189,0.98,0.98,0.9808751924791478,0.98,0.98,0.980939670796243,0.98,0.98,0.9995246716762741,1.0,1.0,0.9995246724528091,1.0,1.0,0.9995263053601249,1.0,1.0
AbsolutemGy_At_RelativeVolume_0.40,0.9798202495031217,0.98,0.98,0.979820285739668,0.98,0.98,0.9798924285845393,0.98,0.98,0.9994979263578023,1.0,1.0,0.9994979272774763,1.0,1.0,0.9994997581123239,1.0,1.0
AbsolutemGy_At_RelativeVolume_0.45,0.97840883634287,0.97,0.98,0.9784088789314299,0.97,0.98,0.9784880116839646,0.97,0.98,0.9994620546761421,1.0,1.0,0.9994620557600715,1.0,1.0,0.9994640696235141,1.0,1.0
AbsolutemGy_At_RelativeVolume_0.50,0.9770934532069803,0.97,0.98,0.9770935004569373,0.97,0.98,0.9771761420170622,0.97,0.98,0.9994285326702886,1.0,1.0,0.9994285338760152,1.0,1.0,0.9994306425530896,1.0,1.0
AbsolutemGy_At_RelativeVolume_0.55,0.9762199750884113,0.97,0.98,0.9762200202240083,0.97,0.98,0.9762959954939566,0.97,0.98,0.9994062237694197,1.0,1.0,0.9994062249232024,1.0,1.0,0.9994081669003791,1.0,1.0
AbsolutemGy_At_RelativeVolume_0.60,0.9742277144808602,0.97,0.98,0.9742277599332059,0.97,0.98,0.9742982096300372,0.97,0.98,0.9993551948883711,1.0,1.0,0.9993551960548885,1.0,1.0,0.9993570039923447,1.0,1.0
AbsolutemGy_At_RelativeVolume_0.65,0.9695631118820865,0.96,0.97,0.9695631549100816,0.96,0.97,0.9696193548684311,0.96,0.97,0.9992349181325377,1.0,1.0,0.999234919247218,1.0,1.0,0.9992363750769865,1.0,1.0
AbsolutemGy_At_RelativeVolume_0.70,0.9765301813739269,0.97,0.98,0.9765302183937744,0.97,0.98,0.9765933755436194,0.97,0.98,0.9994141509895917,1.0,1.0,0.9994141519353288,1.0,1.0,0.999415765293883,1.0,1.0
AbsolutemGy_At_RelativeVolume_0.75,0.982127312483322,0.98,0.98,0.982127335005095,0.98,0.98,0.982178079251221,0.98,0.98,0.9995563448807527,1.0,1.0,0.9995563454497337,1.0,1.0,0.9995576273670981,1.0,1.0
AbsolutemGy_At_RelativeVolume_0.80,0.987040923282361,0.98,0.99,0.987040935817695,0.98,0.99,0.987080082782603,0.98,0.99,0.9996798776507079,1.0,1.0,0.9996798779643278,1.0,1.0,0.9996808573393255,1.0,1.0
AbsolutemGy_At_RelativeVolume_0.85,0.9910994426729622,0.99,0.99,0.9910994486864969,0.99,0.99,0.9911269039568261,0.99,0.99,0.9997810116570967,1.0,1.0,0.9997810118063492,1.0,1.0,0.9997816932115315,1.0,1.0
AbsolutemGy_At_RelativeVolume_0.90,0.9941071350964192,0.99,1.0,0.9941071379717089,0.99,1.0,0.9941270255022898,0.99,1.0,0.9998554404953944,1.0,1.0,0.9998554405663368,1.0,1.0,0.9998559312443211,1.0,1.0
AbsolutemGy_At_RelativeVolume_0.95,0.9958078743208575,1.0,1.0,0.9958078759199074,1.0,1.0,0.9958234496962982,1.0,1.0,0.9998973331371994,1.0,1.0,0.9998973331765216,1.0,1.0,0.9998977161451144,1.0,1.0
RelativeVolume_At_AbsolutemGy_0.00,,,,,,,,,,,,,,,,,,
RelativeVolume_At_AbsolutemGy_100.00,0.9981254917192394,1.0,1.0,0.9981254917192394,1.0,1.0,0.9981254917192394,1.0,1.0,0.9999541965209563,1.0,1.0,0.9999541965209563,1.0,1.0,0.9999541965209563,1.0,1.0
RelativeVolume_At_AbsolutemGy_200.00,0.9985340752629973,1.0,1.0,0.9985340752557048,1.0,1.0,0.9985338715931692,1.0,1.0,0.9999641945301961,1.0,1.0,0.9999641945300177,1.0,1.0,0.9999641895483988,1.0,1.0
RelativeVolume_At_AbsolutemGy_300.00,0.996266129333252,1.0,1.0,0.9962661289671448,1.0,1.0,0.9962621239315003,1.0,1.0,0.9999085970209061,1.0,1.0,0.9999085970119113,1.0,1.0,0.9999084986121362,1.0,1.0
RelativeVolume_At_AbsolutemGy_400.00,0.9934836941669459,0.99,0.99,0.9934836942855664,0.99,0.99,0.9934844357726537,0.99,0.99,0.9998400488424515,1.0,1.0,0.9998400488453818,1.0,1.0,0.9998400671625776,1.0,1.0
RelativeVolume_At_AbsolutemGy_500.00,0.9910228629472131,0.99,0.99,0.9910228646636924,0.99,0.99,0.9910306337814851,0.99,0.99,0.9997791108502533,1.0,1.0,0.9997791108928618,1.0,1.0,0.999779303745372,1.0,1.0
RelativeVolume_At_AbsolutemGy_600.00,0.9884161795745537,0.99,0.99,0.9884161838759419,0.99,0.99,0.9884312321654792,0.99,0.99,0.9997142383193864,1.0,1.0,0.9997142384267105,1.0,1.0,0.9997146138912207,1.0,1.0
RelativeVolume_At_AbsolutemGy_700.00,0.9869070318017518,0.98,0.99,0.9869070378427885,0.98,0.99,0.9869257077291126,0.98,0.99,0.9996765273936545,1.0,1.0,0.9996765275448344,1.0,1.0,0.9996769947593231,1.0,1.0
RelativeVolume_At_AbsolutemGy_800.00,0.9866183472680867,0.98,0.99,0.986618353789415,0.98,0.99,0.98663806748392,0.98,0.99,0.9996693008591616,1.0,1.0,0.9996693010224542,1.0,1.0,0.9996697946393686,1.0,1.0
RelativeVolume_At_AbsolutemGy_900.00,0.986674341635181,0.98,0.99,0.9866743475614715,0.98,0.99,0.9866923387512144,0.98,0.99,0.9996707028680969,1.0,1.0,0.9996707030164734,1.0,1.0,0.9996711534539934,1.0,1.0
RelativeVolume_At_AbsolutemGy_1000.00,0.9868064882581599,0.98,0.99,0.9868064939429289,0.98,0.99,0.9868239270954748,0.98,0.99,0.9996740109918509,1.0,1.0,0.9996740111341433,1.0,1.0,0.9996744474865714,1.0,1.0
RelativeVolume_At_AbsolutemGy_1100.00,0.988196063293946,0.99,0.99,0.9881960692056543,0.99,0.99,0.9882163610735099,0.99,0.99,0.9997087450017403,1.0,1.0,0.9997087451493076,1.0,1.0,0.9997092516618562,1.0,1.0
RelativeVolume_At_AbsolutemGy_1200.00,0.9899928301425569,0.99,0.99,0.9899928343716279,0.99,0.99,0.9900099880445464,0.99,0.99,0.9997535162426704,1.0,1.0,0.9997535163478626,1.0,1.0,0.9997539430135388,1.0,1.0
RelativeVolume_At_AbsolutemGy_1300.00,0.9921661755466187,0.99,0.99,0.9921661783484518,0.99,0.99,0.9921807276813716,0.99,0.99,0.9998074595714616,1.0,1.0,0.9998074596408556,1.0,1.0,0.9998078199845456,1.0,1.0
RelativeVolume_At_AbsolutemGy_1400.00,0.9935508405816182,0.99,0.99,0.9935508421684219,0.99,0.99,0.9935608651841007,0.99,0.99,0.9998417074739564,1.0,1.0,0.9998417075131506,1.0,1.0,0.9998419550800547,1.0,1.0
RelativeVolume_At_AbsolutemGy_1500.00,0.9938650174660204,0.99,0.99,0.9938650189522293,0.99,0.99,0.9938748904277708,0.99,0.99,0.9998494652768323,1.0,1.0,0.9998494653135191,1.0,1.0,0.9998497089870951,1.0,1.0
RelativeVolume_At_AbsolutemGy_1600.00,0.9944293726133655,0.99,1.0,0.9944293738857177,0.99,1.0,0.9944386863605058,0.99,1.0,0.9998633885893352,1.0,1.0,0.9998633886207082,1.0,1.0,0.9998636182412464,1.0,1.0
RelativeVolume_At_AbsolutemGy_1700.00,0.9947951622379245,0.99,1.0,0.9947951634073526,0.99,1.0,0.9948043274655545,0.99,1.0,0.9998724048231742,1.0,1.0,0.9998724048519887,1.0,1.0,0.9998726306509368,1.0,1.0
RelativeVolume_At_AbsolutemGy_1800.00,0.9950615724712695,0.99,1.0,0.9950615735480076,0.99,1.0,0.9950704688180896,0.99,1.0,0.9998789674157421,1.0,1.0,0.9998789674422591,1.0,1.0,0.9998791865039575,1.0,1.0
RelativeVolume_At_AbsolutemGy_1900.00,0.9948450507064207,0.99,1.0,0.9948450519057472,0.99,1.0,0.9948545416935479,0.99,1.0,0.9998736340071953,1.0,1.0,0.9998736340367437,1.0,1.0,0.9998738678385962,1.0,1.0
RelativeVolume_At_AbsolutemGy_2000.00,0.9946472016451132,0.99,1.0,0.9946472029380891,0.99,1.0,0.9946570536304687,0.99,1.0,0.9998687585680064,1.0,1.0,0.9998687585998743,1.0,1.0,0.9998690013875129,1.0,1.0
RelativeVolume_At_AbsolutemGy_2100.00,0.9943316458440804,0.99,1.0,0.9943316472240635,0.99,1.0,0.9943415723546417,0.99,1.0,0.9998609786574608,1.0,1.0,0.9998609786914943,1.0,1.0,0.999861223465254,1.0,1.0
RelativeVolume_At_AbsolutemGy_2200.00,0.9939349496981026,0.99,0.99,0.9939349511392468,0.99,0.99,0.9939446343442171,0.99,0.99,0.9998511914253286,1.0,1.0,0.9998511914608982,1.0,1.0,0.999851430454323,1.0,1.0
RelativeVolume_At_AbsolutemGy_2300.00,0.9934541792627845,0.99,0.99,0.9934541807835023,0.99,0.99,0.9934636435997236,0.99,0.99,0.9998393197045459,1.0,1.0,0.9998393197421149,1.0,1.0,0.999839553516678,1.0,1.0
RelativeVolume_At_AbsolutemGy_2400.00,0.992905959703191,0.99,0.99,0.9929059614889015,0.99,0.99,0.9929162088933583,0.99,0.99,0.9998257687699639,1.0,1.0,0.999825768814127,1.0,1.0,0.9998260222441506,1.0,1.0
RelativeVolume_At_AbsolutemGy_2500.00,0.9923088377237529,0.99,0.99,0.9923088400221057,0.99,0.99,0.992320997985659,0.99,0.99,0.9998109924442057,1.0,1.0,0.9998109925011137,1.0,1.0,0.9998112935339596,1.0,1.0
RelativeVolume_At_AbsolutemGy_2600.00,0.9915901711127203,0.99,0.99,0.9915901737799104,0.99,0.99,0.9916030678058083,0.99,0.99,0.9997931853679523,1.0,1.0,0.9997931854340865,1.0,1.0,0.9997935051432534,1.0,1.0
RelativeVolume_At_AbsolutemGy_2700.00,0.9908327049600055,0.99,0.99,0.9908327085251073,0.99,0.99,0.9908485072421316,0.99,0.99,0.9997743896461682,1.0,1.0,0.9997743897346985,1.0,1.0,0.9997747820493749,1.0,1.0
RelativeVolume_At_AbsolutemGy_2800.00,0.9899433651271317,0.99,0.99,0.9899433701288188,0.99,0.99,0.9899635569023983,0.99,0.99,0.9997522858117406,1.0,1.0,0.9997522859361625,1.0,1.0,0.9997527880920121,1.0,1.0
RelativeVolume_At_AbsolutemGy_2900.00,0.9890755093614684,0.99,0.99,0.9890755159254883,0.99,0.99,0.9890998824000417,0.99,0.99,0.9997306785703411,1.0,1.0,0.9997306787339072,1.0,1.0,0.9997312858972491,1.0,1.0
RelativeVolume_At_AbsolutemGy_3000.00,0.9882122995415525,0.99,0.99,0.9882123080371207,0.99,0.99,0.988241509881476,0.99,0.99,0.9997091502821329,1.0,1.0,0.9997091504941913,1.0,1.0,0.9997098793820661,1.0,1.0
RelativeVolume_At_AbsolutemGy_3100.00,0.9873850737748785,0.99,0.99,0.9873850851539301,0.99,0.99,0.9874216032254282,0.99,0.99,0.9996884849808659,1.0,1.0,0.9996884852653634,1.0,1.0,0.9996893982523067,1.0,1.0
