,ICC1,LowerICC1,HigherICC1,ICC2,LowerICC2,HigherICC2,ICC3,LowerICC3,HigherICC3,ICC4,LowerICC4,HigherICC4,ICC5,LowerICC5,HigherICC5,ICC6,LowerICC6,HigherICC6
original_glrlm_LongRunHighGrayLevelEmphasis,0.7953279826564144,0.77,0.82,0.7953299305626192,0.77,0.82,0.7956403938496167,0.77,0.82,0.9937624943415678,0.99,0.99,0.9937625685162734,0.99,0.99,0.9937743862085641,0.99,0.99
original_glrlm_LongRunLowGrayLevelEmphasis,0.9412687909690258,0.93,0.95,0.9412701724493809,0.93,0.95,0.9421788147768616,0.93,0.95,0.9984804639873529,1.0,1.0,0.9984805019024403,1.0,1.0,0.9985054163630414,1.0,1.0
original_glrlm_LowGrayLevelRunEmphasis,0.8811541644644494,0.86,0.9,0.8811596004614688,0.86,0.9,0.8828151755710317,0.87,0.9,0.9967211474549205,1.0,1.0,0.9967213170980584,1.0,1.0,0.9967728887007409,1.0,1.0
original_glrlm_RunEntropy,0.9694967185803245,0.96,0.97,0.9694969691089703,0.96,0.97,0.9698235474741514,0.96,0.97,0.9992331980375154,1.0,1.0,0.9992332045285579,1.0,1.0,0.9992416631923705,1.0,1.0
original_glrlm_RunLengthNonUniformity,0.9407489788144313,0.93,0.95,0.9407496989001707,0.93,0.95,0.9412186880213343,0.93,0.95,0.9984661899084194,1.0,1.0,0.9984662096926537,1.0,1.0,0.9984790888256612,1.0,1.0
original_glrlm_RunLengthNonUniformityNormalized,0.9139175830221088,0.9,0.93,0.9139193084000121,0.9,0.93,0.9146709633615434,0.9,0.93,0.9977079346863221,1.0,1.0,0.9977079848387964,1.0,1.0,0.9977298160748417,1.0,1.0
original_glrlm_RunPercentage,0.9193441036716211,0.91,0.93,0.9193449563642577,0.91,0.93,0.9197436203748847,0.91,0.93,0.9978647641253122,1.0,1.0,0.9978647886269689,1.0,1.0,0.9978762391749926,1.0,1.0
original_glrlm_RunVariance,0.8774303236977662,0.86,0.89,0.8774305022885945,0.86,0.89,0.877482922484846,0.86,0.89,0.9966044559595473,1.0,1.0,0.9966044615790199,1.0,1.0,0.9966061109173727,1.0,1.0
original_glrlm_ShortRunEmphasis,0.9048925433232169,0.89,0.92,0.9048943357798183,0.89,0.92,0.9055940996609445,0.89,0.92,0.9974430524967731,1.0,1.0,0.9974431056153163,1.0,1.0,0.9974638271300708,1.0,1.0
original_glrlm_ShortRunHighGrayLevelEmphasis,0.9348072706943668,0.92,0.94,0.9348085250663831,0.92,0.94,0.9355465592135956,0.93,0.94,0.9983019317706754,1.0,1.0,0.9983019666623323,1.0,1.0,0.9983224800461736,1.0,1.0
original_glrlm_ShortRunLowGrayLevelEmphasis,0.8619171236766042,0.84,0.88,0.8619247994405296,0.84,0.88,0.8638937098394511,0.84,0.88,0.9961077852530631,1.0,1.0,0.9961080352966065,1.0,1.0,0.996172031350488,1.0,1.0
original_glszm_GrayLevelNonUniformity,0.9261335840585858,0.91,0.94,0.9261334324106819,0.91,0.94,0.9260554834644478,0.91,0.94,0.9980584636800907,1.0,1.0,0.9980584593845551,1.0,1.0,0.9980562512434556,1.0,1.0
original_glszm_GrayLevelNonUniformityNormalized,0.7417005068127642,0.71,0.77,0.741707462174234,0.71,0.77,0.7425272328788751,0.71,0.77,0.9915775622002323,0.99,0.99,0.9915778653994934,0.99,0.99,0.9916135624870475,0.99,0.99
original_glszm_GrayLevelVariance,0.9055941331581349,0.89,0.92,0.9055966939257806,0.89,0.92,0.9066049553114868,0.89,0.92,0.9974638281212486,1.0,1.0,0.9974639038938561,1.0,1.0,0.997493705777432,1.0,1.0
original_glszm_HighGrayLevelZoneEmphasis,0.8473946794601991,0.83,0.87,0.8473979393063407,0.83,0.87,0.8481407518259588,0.83,0.87,0.9956268268212553,0.99,1.0,0.9956269365785356,0.99,1.0,0.9956519253093942,0.99,1.0
original_glszm_LargeAreaEmphasis,0.680817521011507,0.65,0.72,0.6808176661715242,0.65,0.72,0.6808303611140378,0.65,0.72,0.9886945821870832,0.99,0.99,0.9886945896537355,0.99,0.99,0.9886952426365521,0.99,0.99
original_glszm_LargeAreaHighGrayLevelEmphasis,0.6070839146118028,0.57,0.65,0.6070841936671956,0.57,0.65,0.6071018717856574,0.57,0.65,0.984459496741445,0.98,0.99,0.9844595146394499,0.98,0.99,0.9844606484432477,0.98,0.99
original_glszm_LargeAreaLowGrayLevelEmphasis,0.8956504143804139,0.88,0.91,0.8956509598732175,0.88,0.91,0.8958429655377458,0.88,0.91,0.9971664166987365,1.0,1.0,0.9971664331903496,1.0,1.0,0.9971722367884563,1.0,1.0
original_glszm_LowGrayLevelZoneEmphasis,0.7830780800499144,0.76,0.81,0.783088361578788,0.76,0.81,0.784613094116314,0.76,0.81,0.9932889554454724,0.99,0.99,0.993289358913751,0.99,0.99,0.9933490791018277,0.99,0.99
original_glszm_SizeZoneNonUniformity,0.8549287238498913,0.83,0.87,0.8549281443299779,0.83,0.87,0.8547881439292249,0.83,0.87,0.9958783230897558,1.0,1.0,0.9958783039102446,1.0,1.0,0.9958736697842323,1.0,1.0
original_glszm_SizeZoneNonUniformityNormalized,0.7239447303885116,0.69,0.76,0.7239829601742913,0.69,0.76,0.7281171550362457,0.7,0.76,0.9907851922040934,0.99,0.99,0.9907869386053362,0.99,0.99,0.9909747493087356,0.99,0.99
original_glszm_SmallAreaEmphasis,0.702536292400482,0.67,0.74,0.7025818236883847,0.67,0.74,0.7070188375977254,0.67,0.74,0.9897783893839148,0.99,0.99,0.989780593514421,0.99,0.99,0.9899940702563148,0.99,0.99
