,ICC1,LowerICC1,HigherICC1,ICC2,LowerICC2,HigherICC2,ICC3,LowerICC3,HigherICC3,ICC4,LowerICC4,HigherICC4,ICC5,LowerICC5,HigherICC5,ICC6,LowerICC6,HigherICC6
log-sigma-2-mm-3D_gldm_SmallDependenceLowGrayLevelEmphasis,0.6470481578124756,0.61,0.69,0.6470516327823176,0.61,0.69,0.6473129293621921,0.61,0.69,0.9868702920287593,0.98,0.99,0.9868704891856128,0.98,0.99,0.9868853083424859,0.98,0.99
log-sigma-2-mm-3D_ngtdm_Busyness,0.9434821399802399,0.93,0.95,0.943482222669886,0.93,0.95,0.943538821708484,0.93,0.95,0.9985410711853469,1.0,1.0,0.9985410734444276,1.0,1.0,0.998542619639347,1.0,1.0
log-sigma-2-mm-3D_ngtdm_Coarseness,0.9805601032806613,0.98,0.98,0.9805601110308569,0.98,0.98,0.9805761391986114,0.98,0.98,0.9995166898364425,1.0,1.0,0.999516690032851,1.0,1.0,0.9995170962186695,1.0,1.0
log-sigma-2-mm-3D_ngtdm_Complexity,0.8186478467375872,0.79,0.84,0.8186483900024673,0.79,0.84,0.8187489496000048,0.79,0.84,0.9946259522274694,0.99,1.0,0.9946259717867476,0.99,1.0,0.9946295918209463,0.99,1.0
log-sigma-2-mm-3D_ngtdm_Contrast,0.872912201785637,0.85,0.89,0.8729128418457928,0.85,0.89,0.8730931275803623,0.85,0.89,0.9964615750303418,1.0,1.0,0.9964615953734173,1.0,1.0,0.9964673242528437,1.0,1.0
log-sigma-2-mm-3D_ngtdm_Strength,0.8748956592080348,0.86,0.89,0.8748965339492009,0.86,0.89,0.8751474175410526,0.86,0.89,0.9965244764903615,1.0,1.0,0.996524504169891,1.0,1.0,0.9965324406862153,1.0,1.0
log-sigma-3-mm-3D_firstorder_10Percentile,0.991276349352042,0.99,0.99,0.9912763492802251,0.99,0.99,0.9912760146955957,0.99,0.99,0.9997854016121324,1.0,1.0,0.9997854016103506,1.0,1.0,0.9997853933090456,1.0,1.0
log-sigma-3-mm-3D_firstorder_90Percentile,0.9747585744056524,0.97,0.98,0.9747585742741028,0.97,0.98,0.9747583659899951,0.97,0.98,0.9993688119751973,1.0,1.0,0.9993688119718247,1.0,1.0,0.9993688066319653,1.0,1.0
log-sigma-3-mm-3D_firstorder_Energy,0.9896844297814097,0.99,0.99,0.9896844308095349,0.99,0.99,0.9896884750332324,0.99,0.99,0.9997458428966726,1.0,1.0,0.9997458429222612,1.0,1.0,0.9997459435772534,1.0,1.0
log-sigma-3-mm-3D_firstorder_Entropy,0.8966922730826794,0.88,0.91,0.8966924535476274,0.88,0.91,0.8967566806800272,0.88,0.91,0.9971978791095916,1.0,1.0,0.9971978845531734,1.0,1.0,0.9971998217782428,1.0,1.0
log-sigma-3-mm-3D_firstorder_InterquartileRange,0.9931586028212492,0.99,0.99,0.9931586018643097,0.99,0.99,0.9931529062609283,0.99,0.99,0.9998320154355177,1.0,1.0,0.9998320154118632,1.0,1.0,0.9998318746207725,1.0,1.0
log-sigma-3-mm-3D_firstorder_Kurtosis,0.9006833797189884,0.89,0.91,0.9006836867044694,0.89,0.91,0.900797844900894,0.89,0.91,0.9973177486369269,1.0,1.0,0.9973177578172219,1.0,1.0,0.9973211712566223,1.0,1.0
log-sigma-3-mm-3D_firstorder_Maximum,0.9424219957099055,0.93,0.95,0.942422020962661,0.93,0.95,0.9424389678234953,0.93,0.95,0.9985120763083374,1.0,1.0,0.9985120769997553,1.0,1.0,0.9985125409950664,1.0,1.0
log-sigma-3-mm-3D_firstorder_MeanAbsoluteDeviation,0.9913463896634092,0.99,0.99,0.9913463892448752,0.99,0.99,0.9913444234341137,0.99,0.99,0.9997871392464076,1.0,1.0,0.9997871392360247,1.0,1.0,0.9997870904693745,1.0,1.0
log-sigma-3-mm-3D_firstorder_Mean,0.9723412154845802,0.97,0.98,0.972341234699964,0.97,0.98,0.9723689315831611,0.97,0.98,0.9993066870172916,1.0,1.0,0.9993066875123149,1.0,1.0,0.9993074010142622,1.0,1.0
log-sigma-3-mm-3D_firstorder_Median,0.9581332036742417,0.95,0.96,0.958133289817569,0.95,0.96,0.9582141246118668,0.95,0.96,0.9989353732492888,1.0,1.0,0.998935375533103,1.0,1.0,0.9989375184320957,1.0,1.0
log-sigma-3-mm-3D_firstorder_Minimum,0.9382999903588474,0.93,0.95,0.9383001332090251,0.93,0.95,0.9383892095594686,0.93,0.95,0.9983987332539532,1.0,1.0,0.9983987371987213,1.0,1.0,0.9984011967896986,1.0,1.0
log-sigma-3-mm-3D_firstorder_Range,0.9611164896222861,0.95,0.97,0.9611165582677657,0.95,0.97,0.9611861308030536,0.95,0.97,0.9990142262403348,1.0,1.0,0.9990142280492547,1.0,1.0,0.9990160612691505,1.0,1.0
log-sigma-3-mm-3D_firstorder_RobustMeanAbsoluteDeviation,0.9937183272249346,0.99,0.99,0.9937183262400962,0.99,0.99,0.9937119386946462,0.99,0.99,0.9998458437281633,1.0,1.0,0.9998458437038458,1.0,1.0,0.9998456859818141,1.0,1.0
log-sigma-3-mm-3D_firstorder_RootMeanSquared,0.986475749601535,0.98,0.99,0.9864757520337758,0.98,0.99,0.9864830259255739,0.98,0.99,0.9996657297418204,1.0,1.0,0.9996657298027404,1.0,1.0,0.9996659119894261,1.0,1.0
log-sigma-3-mm-3D_firstorder_Skewness,0.8814292465677654,0.86,0.9,0.8814294543936981,0.86,0.9,0.881492801208959,0.86,0.9,0.9967297294885065,1.0,1.0,0.9967297359703073,1.0,1.0,0.9967317115306102,1.0,1.0
log-sigma-3-mm-3D_firstorder_TotalEnergy,0.9896844297814098,0.99,0.99,0.9896844308095353,0.99,0.99,0.9896884750332327,0.99,0.99,0.9997458428966725,1.0,1.0,0.9997458429222613,1.0,1.0,0.9997459435772534,1.0,1.0
log-sigma-3-mm-3D_firstorder_Uniformity,0.9164200181932012,0.9,0.93,0.9164201813678424,0.9,0.93,0.9164935421005264,0.9,0.93,0.9977804810766822,1.0,1.0,0.9977804857945917,1.0,1.0,0.9977826067262987,1.0,1.0
log-sigma-3-mm-3D_firstorder_Variance,0.951699443327797,0.94,0.96,0.9516994725355836,0.94,0.96,0.9517230686756863,0.94,0.96,0.9987636791184289,1.0,1.0,0.9987636799030151,1.0,1.0,0.9987643137325053,1.0,1.0
log-sigma-3-mm-3D_glcm_Autocorrelation,0.7663075623764732,0.74,0.8,0.7663076621342438,0.74,0.8,0.7663210742317543,0.74,0.8,0.9926168897930883,0.99,0.99,0.9926168938755293,0.99,0.99,0.9926174427366568,0.99,0.99
log-sigma-3-mm-3D_glcm_ClusterProminence,0.8593415996347852,0.84,0.88,0.8593416329615476,0.84,0.88,0.859349980941171,0.84,0.88,0.9960236406264472,1.0,1.0,0.9960236417184327,1.0,1.0,0.996023915245943,1.0,1.0
log-sigma-3-mm-3D_glcm_ClusterShade,0.892157583153991,0.88,0.91,0.8921576354199128,0.88,0.91,0.8921753635564198,0.88,0.91,0.9970604174564214,1.0,1.0,0.9970604190486101,1.0,1.0,0.9970609590944124,1.0,1.0
log-sigma-3-mm-3D_glcm_ClusterTendency,0.882226873331319,0.86,0.9,0.8822269809590931,0.86,0.9,0.8822600375922155,0.86,0.9,0.9967545844889872,1.0,1.0,0.996754587839848,1.0,1.0,0.9967556169805447,1.0,1.0
log-sigma-3-mm-3D_glcm_Contrast,0.9280985792506484,0.92,0.94,0.928098660535717,0.92,0.94,0.9281416806378804,0.92,0.94,0.9981140088151773,1.0,1.0,0.9981140111081505,1.0,1.0,0.9981152246087374,1.0,1.0
log-sigma-3-mm-3D_glcm_Correlation,0.9782767707014267,0.97,0.98,0.9782767763218002,0.97,0.98,0.9782871537800958,0.97,0.98,0.9994586930064326,1.0,1.0,0.9994586931495154,1.0,1.0,0.999458957334944,1.0,1.0
log-sigma-3-mm-3D_glcm_DifferenceAverage,0.9219707878683011,0.91,0.93,0.921970903800237,0.91,0.93,0.9220270697872052,0.91,0.93,0.9979400311727845,1.0,1.0,0.9979400344855732,1.0,1.0,0.9979416393495935,1.0,1.0
log-sigma-3-mm-3D_glcm_DifferenceEntropy,0.9138092681077463,0.9,0.93,0.9138093889794161,0.9,0.93,0.913861933616539,0.9,0.93,0.9977047858702445,1.0,1.0,0.9977047893845021,1.0,1.0,0.9977063169966948,1.0,1.0
log-sigma-3-mm-3D_glcm_DifferenceVariance,0.9387319066593374,0.93,0.95,0.9387319395458024,0.93,0.95,0.9387525989520538,0.93,0.95,0.998410655159456,1.0,1.0,0.9984106560667931,1.0,1.0,0.9984112260471583,1.0,1.0
log-sigma-3-mm-3D_glcm_Id,0.9273994161190734,0.92,0.94,0.9273995248870269,0.92,0.94,0.9274564938412435,0.92,0.94,0.998094271619339,1.0,1.0,0.998094274692084,1.0,1.0,0.9980958839950214,1.0,1.0
log-sigma-3-mm-3D_glcm_Idm,0.9282830721751216,0.92,0.94,0.9282831724039874,0.92,0.94,0.9283363661235335,0.92,0.94,0.9981192121753185,1.0,1.0,0.9981192150015835,1.0,1.0,0.9981207148803138,1.0,1.0
log-sigma-3-mm-3D_glcm_Idmn,0.9267813100287893,0.92,0.94,0.9267814027272285,0.92,0.94,0.9268295125968409,0.92,0.94,0.998076798493527,1.0,1.0,0.9980768011157033,1.0,1.0,0.9980781619388032,1.0,1.0
log-sigma-3-mm-3D_glcm_Idn,0.92144647093474,0.91,0.93,0.9214465898826224,0.91,0.93,0.9215037998895872,0.91,0.93,0.9979250403620904,1.0,1.0,0.9979250437648277,1.0,1.0,0.9979266802700747,1.0,1.0
log-sigma-3-mm-3D_glcm_Imc1,0.9626017722788667,0.96,0.97,0.9626017822663011,0.96,0.97,0.962612322207872,0.96,0.97,0.9990533069914699,1.0,1.0,0.999053307253864,1.0,1.0,0.9990535841607224,1.0,1.0
log-sigma-3-mm-3D_glcm_Imc2,0.9684374928996832,0.96,0.97,0.9684374977047713,0.96,0.97,0.9684435425893321,0.96,0.97,0.9992057248864196,1.0,1.0,0.9992057250111822,1.0,1.0,0.9992058819636489,1.0,1.0
log-sigma-3-mm-3D_glcm_InverseVariance,0.9158791930791643,0.9,0.93,0.9158792287062054,0.9,0.93,0.9158951326901958,0.9,0.93,0.997764835072887,1.0,1.0,0.9977648361041653,1.0,1.0,0.9977652964611122,1.0,1.0
log-sigma-3-mm-3D_glcm_JointAverage,0.7675863339402729,0.74,0.8,0.7675863907663777,0.74,0.8,0.7675940856437319,0.74,0.8,0.9926691372249536,0.99,0.99,0.9926691395429812,0.99,0.99,0.9926694534262293,0.99,0.99
log-sigma-3-mm-3D_glcm_JointEnergy,0.9319661804542496,0.92,0.94,0.931966336387746,0.92,0.94,0.9320539233490005,0.92,0.94,0.9982226691774663,1.0,1.0,0.9982226735407157,1.0,1.0,0.9982251241285016,1.0,1.0
log-sigma-3-mm-3D_glcm_JointEntropy,0.9006040245503454,0.89,0.91,0.9006042160886811,0.89,0.91,0.9006753765993267,0.89,0.91,0.9973153753437399,1.0,1.0,0.9973153810726108,1.0,1.0,0.9973175093042455,1.0,1.0
log-sigma-3-mm-3D_glcm_MCC,0.8439736592128224,0.82,0.87,0.8439743305959637,0.82,0.87,0.844123253751343,0.82,0.87,0.9955111890005816,0.99,1.0,0.9955112117840974,0.99,1.0,0.9955162646501559,0.99,1.0
log-sigma-3-mm-3D_glcm_MaximumProbability,0.9347629239588335,0.92,0.94,0.9347630367892957,0.92,0.94,0.9348293267962697,0.92,0.94,0.9983006981616857,1.0,1.0,0.9983007013004757,1.0,1.0,0.9983025452706978,1.0,1.0
log-sigma-3-mm-3D_glcm_SumAverage,0.7675863339402731,0.74,0.8,0.7675863907663779,0.74,0.8,0.7675940856437321,0.74,0.8,0.9926691372249536,0.99,0.99,0.9926691395429812,0.99,0.99,0.9926694534262293,0.99,0.99
log-sigma-3-mm-3D_glcm_SumEntropy,0.8918223890359416,0.88,0.91,0.8918226143677537,0.88,0.91,0.8918987844723945,0.88,0.91,0.9970502026276373,1.0,1.0,0.9970502094969906,1.0,1.0,0.9970525313873708,1.0,1.0
log-sigma-3-mm-3D_glcm_SumSquares,0.8850468261944143,0.87,0.9,0.8850469539402356,0.87,0.9,0.8850872809195615,0.87,0.9,0.9968421082713322,1.0,1.0,0.9968421122239337,1.0,1.0,0.9968433599312494,1.0,1.0
log-sigma-3-mm-3D_glrlm_GrayLevelNonUniformity,0.9721624341285477,0.97,0.98,0.9721624353624642,0.97,0.98,0.9721642021242715,0.97,0.98,0.9993020804605476,1.0,1.0,0.9993020804923467,1.0,1.0,0.9993021260235668,1.0,1.0
log-sigma-3-mm-3D_glrlm_GrayLevelNonUniformityNormalized,0.906156205953765,0.89,0.92,0.9061563648481825,0.89,0.92,0.9062192749276172,0.89,0.92,0.9974804497503693,1.0,1.0,0.9974804544463616,1.0,1.0,0.9974823135754016,1.0,1.0
log-sigma-3-mm-3D_glrlm_GrayLevelVariance,0.8736178368368549,0.86,0.89,0.8736178727748594,0.86,0.89,0.8736280581869239,0.86,0.89,0.996483984682298,1.0,1.0,0.9964839858227257,1.0,1.0,0.9964843090347068,1.0,1.0
log-sigma-3-mm-3D_glrlm_HighGrayLevelRunEmphasis,0.7701885289369712,0.74,0.8,0.7701886214535186,0.74,0.8,0.7702013340961515,0.74,0.8,0.9927749375556811,0.99,0.99,0.9927749413049193,0.99,0.99,0.9927754564771624,0.99,0.99
log-sigma-3-mm-3D_glrlm_LongRunEmphasis,0.9386989378324561,0.93,0.95,0.9386990324645231,0.93,0.95,0.9387584490981955,0.93,0.95,0.9984097455190358,1.0,1.0,0.9984097481301109,1.0,1.0,0.9984113874446675,1.0,1.0
log-sigma-3-mm-3D_glrlm_LongRunHighGrayLevelEmphasis,0.8682299049603449,0.85,0.89,0.8682302853981865,0.85,0.89,0.8683330721279443,0.85,0.89,0.996311977064698,1.0,1.0,0.9963119892832822,1.0,1.0,0.996315290120223,1.0,1.0
log-sigma-3-mm-3D_glrlm_LongRunLowGrayLevelEmphasis,0.7993330736731089,0.77,0.83,0.7993326335548538,0.77,0.83,0.7992607605283885,0.77,0.83,0.9939142643691115,0.99,0.99,0.9939142477721711,0.99,0.99,0.9939115371893075,0.99,0.99
log-sigma-3-mm-3D_glrlm_LowGrayLevelRunEmphasis,0.7098178321454072,0.68,0.74,0.7098171333119573,0.68,0.74,0.7097470539048825,0.68,0.74,0.9901274113405983,0.99,0.99,0.9901273781757056,0.99,0.99,0.9901240520614359,0.99,0.99
log-sigma-3-mm-3D_glrlm_RunEntropy,0.8838447737162471,0.87,0.9,0.8838449790848857,0.87,0.9,0.8839090538183474,0.87,0.9,0.9968048661981959,1.0,1.0,0.9968048725693551,1.0,1.0,0.9968068602217693,1.0,1.0
log-sigma-3-mm-3D_glrlm_RunLengthNonUniformity,0.9779780987824777,0.97,0.98,0.9779781051421692,0.97,0.98,0.9779896848968087,0.97,0.98,0.9994510871861445,1.0,1.0,0.9994510873481453,1.0,1.0,0.9994513823164229,1.0,1.0
log-sigma-3-mm-3D_glrlm_RunLengthNonUniformityNormalized,0.9287947096940394,0.92,0.94,0.9287947502000625,0.92,0.94,0.9288164133239334,0.92,0.94,0.9981336316509661,1.0,1.0,0.9981336327919343,1.0,1.0,0.9981342429821478,1.0,1.0
log-sigma-3-mm-3D_glrlm_RunPercentage,0.9336827275059344,0.92,0.94,0.933682792606464,0.92,0.94,0.9337203727606486,0.92,0.94,0.9982706147041317,1.0,1.0,0.9982706165192233,1.0,1.0,0.9982716642640935,1.0,1.0
log-sigma-3-mm-3D_glrlm_RunVariance,0.93980164348019,0.93,0.95,0.9398017458346184,0.93,0.95,0.939867265607533,0.93,0.95,0.9984401364537828,1.0,1.0,0.9984401392714803,1.0,1.0,0.9984419428315198,1.0,1.0
log-sigma-3-mm-3D_glrlm_ShortRunEmphasis,0.9275612377440166,0.92,0.94,0.9275612823593153,0.92,0.94,0.9275847057746374,0.92,0.94,0.9980988423792169,1.0,1.0,0.9980988436391917,1.0,1.0,0.9980995051204796,1.0,1.0
log-sigma-3-mm-3D_glrlm_ShortRunHighGrayLevelEmphasis,0.7723634628196718,0.74,0.8,0.7723635270126303,0.74,0.8,0.7723724571071763,0.74,0.8,0.9928628364668433,0.99,0.99,0.9928628390540942,0.99,0.99,0.9928631989710729,0.99,0.99
log-sigma-3-mm-3D_glrlm_ShortRunLowGrayLevelEmphasis,0.7090865655593086,0.68,0.74,0.7090858700214645,0.68,0.74,0.709016368052958,0.68,0.74,0.9900926727143194,0.99,0.99,0.9900926396400318,0.99,0.99,0.9900893343591607,0.99,0.99
log-sigma-3-mm-3D_glszm_GrayLevelNonUniformity,0.9432533715289306,0.93,0.95,0.943253430081679,0.93,0.95,0.9432933360491002,0.93,0.95,0.9985348197553533,1.0,1.0,0.9985348213557702,1.0,1.0,0.9985359120568186,1.0,1.0
log-sigma-3-mm-3D_glszm_GrayLevelNonUniformityNormalized,0.8069495982299429,0.78,0.83,0.8069494475647606,0.78,0.83,0.8069236274314265,0.78,0.83,0.9941988552497414,0.99,1.0,0.9941988496716859,0.99,1.0,0.9941978937067607,0.99,1.0
log-sigma-3-mm-3D_glszm_GrayLevelVariance,0.7201491804394753,0.69,0.75,0.7201492691043522,0.69,0.75,0.7201586239592183,0.69,0.75,0.990610912992098,0.99,0.99,0.9906109170840354,0.99,0.99,0.9906113488107434,0.99,0.99
log-sigma-3-mm-3D_glszm_HighGrayLevelZoneEmphasis,0.7531107351648801,0.72,0.78,0.7531100956562345,0.72,0.78,0.7530301232027622,0.72,0.78,0.9920676693664043,0.99,0.99,0.9920676423001702,0.99,0.99,0.9920642572365777,0.99,0.99
log-sigma-3-mm-3D_glszm_LargeAreaEmphasis,0.9252071725084491,0.91,0.94,0.9252072490641124,0.91,0.94,0.9252460782675832,0.91,0.94,0.998032196828874,1.0,1.0,0.9980321990015979,1.0,1.0,0.9980333009669269,1.0,1.0
log-sigma-3-mm-3D_glszm_LargeAreaHighGrayLevelEmphasis,0.9099383377616242,0.9,0.92,0.9099385365356277,0.9,0.92,0.9100208848744908,0.9,0.92,0.9975917753449388,1.0,1.0,0.9975917811721053,1.0,1.0,0.9975941950447024,1.0,1.0
log-sigma-3-mm-3D_glszm_LargeAreaLowGrayLevelEmphasis,0.9273195070541126,0.92,0.94,0.9273194900047433,0.92,0.94,0.9273105713465789,0.92,0.94,0.9980920139615035,1.0,1.0,0.99809201347977,1.0,1.0,0.9980917614788567,1.0,1.0
log-sigma-3-mm-3D_glszm_LowGrayLevelZoneEmphasis,0.5156811930015186,0.48,0.56,0.5156826416416813,0.48,0.56,0.5157458899363251,0.48,0.56,0.9776060822316636,0.97,0.98,0.9776062092132374,0.97,0.98,0.9776117526237371,0.97,0.98
log-sigma-3-mm-3D_glszm_SizeZoneNonUniformity,0.8698871503591333,0.85,0.89,0.8698877611304652,0.85,0.89,0.8700552126626094,0.85,0.89,0.9963651045389174,1.0,1.0,0.9963651240825674,1.0,1.0,0.9963704812424131,1.0,1.0
log-sigma-3-mm-3D_glszm_SizeZoneNonUniformityNormalized,0.52042551585728,0.48,0.56,0.5204434373162331,0.48,0.56,0.5212420580868444,0.48,0.56,0.9780183329253976,0.97,0.98,0.9780198765868672,0.97,0.98,0.9780885628072125,0.97,0.98
log-sigma-3-mm-3D_glszm_SmallAreaEmphasis,0.5022602296410775,0.46,0.55,0.50227961802063,0.46,0.55,0.5030830751959569,0.46,0.55,0.9763997101252189,0.97,0.98,0.9764014971862665,0.97,0.98,0.9764754378551305,0.97,0.98
log-sigma-3-mm-3D_glszm_SmallAreaHighGrayLevelEmphasis,0.6357482545583365,0.6,0.67,0.635750003334216,0.6,0.67,0.6358751698711149,0.6,0.67,0.9862182100774091,0.98,0.99,0.9862183127193439,0.98,0.99,0.9862256577819417,0.98,0.99
log-sigma-3-mm-3D_glszm_SmallAreaLowGrayLevelEmphasis,0.34623734075333906,0.31,0.39,0.34624959519494924,0.31,0.39,0.3465159008815556,0.31,0.39,0.9559740772628096,0.95,0.96,0.9559763557141553,0.95,0.96,0.9560258324362553,0.95,0.96
log-sigma-3-mm-3D_glszm_ZoneEntropy,0.6048624852069129,0.57,0.65,0.6048714592524703,0.57,0.65,0.605435215725065,0.57,0.65,0.9843165165383964,0.98,0.99,0.9843170961732228,0.98,0.99,0.9843534762005187,0.98,0.99
log-sigma-3-mm-3D_glszm_ZonePercentage,0.875652646707096,0.86,0.89,0.8756528820684695,0.86,0.89,0.875720841257326,0.86,0.89,0.996548409818493,1.0,1.0,0.9965484172535498,1.0,1.0,0.9965505639191942,1.0,1.0
log-sigma-3-mm-3D_glszm_ZoneVariance,0.9257679800861704,0.91,0.94,0.9257680542175485,0.91,0.94,0.925805960799426,0.91,0.94,0.9980481037048834,1.0,1.0,0.9980481058063224,1.0,1.0,0.9980491803201835,1.0,1.0
log-sigma-3-mm-3D_gldm_DependenceEntropy,0.9208540231172221,0.91,0.93,0.9208540877186332,0.91,0.93,0.92088490557114,0.91,0.93,0.997908081613325,1.0,1.0,0.997908083463691,1.0,1.0,0.9979089661447476,1.0,1.0
log-sigma-3-mm-3D_gldm_DependenceNonUniformity,0.9644651883734229,0.96,0.97,0.9644652304040245,0.96,0.97,0.9645120042501187,0.96,0.97,0.9991021712526089,1.0,1.0,0.9991021723526994,1.0,1.0,0.9991033965329008,1.0,1.0
log-sigma-3-mm-3D_gldm_DependenceNonUniformityNormalized,0.9330728772886066,0.92,0.94,0.9330729722304082,0.92,0.94,0.9331272447569965,0.92,0.94,0.9982536004228405,1.0,1.0,0.9982536030733185,1.0,1.0,0.9982551181064692,1.0,1.0
log-sigma-3-mm-3D_gldm_DependenceVariance,0.9556303785729905,0.95,0.96,0.9556304831785984,0.95,0.96,0.9557228646930332,0.95,0.96,0.9988688495075082,1.0,1.0,0.9988688522949647,1.0,1.0,0.9988713137803505,1.0,1.0
log-sigma-3-mm-3D_gldm_GrayLevelNonUniformity,0.9704528981875641,0.97,0.97,0.9704529064654258,0.97,0.97,0.9704640536858785,0.97,0.97,0.9992579482699223,1.0,1.0,0.9992579484839849,1.0,1.0,0.9992582367438392,1.0,1.0
log-sigma-3-mm-3D_gldm_GrayLevelVariance,0.8816001276106196,0.86,0.9,0.8816001955609589,0.86,0.9,0.8816209402127485,0.86,0.9,0.9967350580265903,1.0,1.0,0.9967350601450681,1.0,1.0,0.9967357068832021,1.0,1.0
log-sigma-3-mm-3D_gldm_HighGrayLevelEmphasis,0.7679423534577737,0.74,0.8,0.7679424318381132,0.74,0.8,0.7679530666495326,0.74,0.8,0.9926836533094021,0.99,0.99,0.9926836565037906,0.99,0.99,0.9926840899193776,0.99,0.99
log-sigma-3-mm-3D_gldm_LargeDependenceEmphasis,0.9445021380657206,0.94,0.95,0.9445022184270025,0.94,0.95,0.9445582952275023,0.94,0.95,0.9985689082118734,1.0,1.0,0.998568910402726,1.0,1.0,0.9985704391101237,1.0,1.0
log-sigma-3-mm-3D_gldm_LargeDependenceHighGrayLevelEmphasis,0.8983593821496239,0.88,0.91,0.8983595462984889,0.88,0.91,0.8984190348493197,0.88,0.91,0.9972480753481447,1.0,1.0,0.9972480802817019,1.0,1.0,0.9972498681173696,1.0,1.0
log-sigma-3-mm-3D_gldm_LargeDependenceLowGrayLevelEmphasis,0.8853920554704375,0.87,0.9,0.8853920554275702,0.87,0.9,0.8853920418497073,0.87,0.9,0.9968527860101343,1.0,1.0,0.996852786008809,1.0,1.0,0.9968527855890129,1.0,1.0
log-sigma-3-mm-3D_gldm_LowGrayLevelEmphasis,0.7094604682569291,0.68,0.74,0.7094597768018485,0.68,0.74,0.7093905573748633,0.68,0.74,0.9901104435058092,0.99,0.99,0.9901104106591349,0.99,0.99,0.9901071221672586,0.99,0.99
log-sigma-3-mm-3D_gldm_SmallDependenceEmphasis,0.8770564614043661,0.86,0.89,0.877056714735958,0.86,0.89,0.8771308170669874,0.86,0.89,0.9965926872691475,1.0,1.0,0.9965926952469938,1.0,1.0,0.996595028664122,1.0,1.0
log-sigma-3-mm-3D_gldm_SmallDependenceHighGrayLevelEmphasis,0.8335672581897138,0.81,0.86,0.8335666436551525,0.81,0.86,0.8334404707837257,0.81,0.86,0.9951537651761492,0.99,1.0,0.9951537438131681,0.99,1.0,0.9951493570350832,0.99,1.0
log-sigma-3-mm-3D_gldm_SmallDependenceLowGrayLevelEmphasis,0.6545224275042408,0.62,0.69,0.6545233476281335,0.62,0.69,0.6545948273533915,0.62,0.69,0.9872896920501715,0.99,0.99,0.9872897431126632,0.99,0.99,0.9872937094742263,0.99,0.99
log-sigma-3-mm-3D_ngtdm_Busyness,0.9539681604834559,0.95,0.96,0.9539681800272379,0.95,0.96,0.9539847864307399,0.95,0.96,0.9988244806783652,1.0,1.0,0.9988244812009243,1.0,1.0,0.9988249252131632,1.0,1.0
log-sigma-3-mm-3D_ngtdm_Coarseness,0.9808977647015802,0.98,0.98,0.9808977713151389,0.98,0.98,0.980911695340039,0.98,0.98,0.9995252441160338,1.0,1.0,0.9995252442835248,1.0,1.0,0.9995255969100373,1.0,1.0
log-sigma-3-mm-3D_ngtdm_Complexity,0.9172738995729195,0.9,0.93,0.9172740352771991,0.9,0.93,0.9173357321508816,0.9,0.93,0.9978051471959328,1.0,1.0,0.997805151112477,1.0,1.0,0.9978069316213757,1.0,1.0
log-sigma-3-mm-3D_ngtdm_Contrast,0.9054475581765284,0.89,0.92,0.9054475926176296,0.89,0.92,0.9054611151471942,0.89,0.92,0.9974594903013994,1.0,1.0,0.9974594913208286,1.0,1.0,0.9974598915711311,1.0,1.0
log-sigma-3-mm-3D_ngtdm_Strength,0.9210390452417606,0.91,0.93,0.9210391615371627,0.91,0.93,0.9210947824782408,0.91,0.93,0.9979133801306779,1.0,1.0,0.9979133834604019,1.0,1.0,0.9979149758834133,1.0,1.0
log-sigma-4-mm-3D_firstorder_10Percentile,0.9906721740331883,0.99,0.99,0.9906721720696174,0.99,0.99,0.9906636218707979,0.99,0.99,0.9997704026406037,1.0,1.0,0.999770402591828,1.0,1.0,0.9997701902005703,1.0,1.0
log-sigma-4-mm-3D_firstorder_90Percentile,0.9744536139150279,0.97,0.98,0.9744536014256028,0.97,0.98,0.9744340693097447,0.97,0.98,0.9993609912023605,1.0,1.0,0.9993609908819688,1.0,1.0,0.9993604898143027,1.0,1.0
log-sigma-4-mm-3D_firstorder_Energy,0.9886773373023682,0.99,0.99,0.9886773385069967,0.99,0.99,0.9886816511632383,0.99,0.99,0.9997207527908297,1.0,1.0,0.999720752820871,1.0,1.0,0.9997208603701229,1.0,1.0
log-sigma-4-mm-3D_firstorder_Entropy,0.9283441418266651,0.92,0.94,0.9283442308789819,0.92,0.94,0.9283915360426283,0.92,0.94,0.9981209341142003,1.0,1.0,0.9981209366249861,1.0,1.0,0.9981222703042182,1.0,1.0
log-sigma-4-mm-3D_firstorder_InterquartileRange,0.9908447284704678,0.99,0.99,0.9908447261484228,0.99,0.99,0.990834422658882,0.99,0.99,0.9997746882158034,1.0,1.0,0.999774688158143,1.0,1.0,0.9997744323007601,1.0,1.0
log-sigma-4-mm-3D_firstorder_Kurtosis,0.9298666194379565,0.92,0.94,0.929866741739388,0.92,0.94,0.9299332296048419,0.92,0.94,0.9981637911742238,1.0,1.0,0.9981637946114644,1.0,1.0,0.9981656631002318,1.0,1.0
log-sigma-4-mm-3D_firstorder_Maximum,0.9707302816018768,0.97,0.98,0.9707302930829319,0.97,0.98,0.9707459048722828,0.97,0.98,0.999265119306429,1.0,1.0,0.9992651196031597,1.0,1.0,0.9992655230871507,1.0,1.0
log-sigma-4-mm-3D_firstorder_MeanAbsoluteDeviation,0.9902902249721717,0.99,0.99,0.9902902243965727,0.99,0.99,0.9902878175066357,0.99,0.99,0.9997609113436483,1.0,1.0,0.9997609113293395,1.0,1.0,0.9997608514963467,1.0,1.0
