,ICC1,LowerICC1,HigherICC1,ICC2,LowerICC2,HigherICC2,ICC3,LowerICC3,HigherICC3,ICC4,LowerICC4,HigherICC4,ICC5,LowerICC5,HigherICC5,ICC6,LowerICC6,HigherICC6
log-sigma-1-mm-3D_glszm_LowGrayLevelZoneEmphasis,0.5063230495818436,0.47,0.55,0.5063313978454919,0.47,0.55,0.5066826938684174,0.47,0.55,0.9767713375691734,0.97,0.98,0.9767720953365311,0.97,0.98,0.9768039607165739,0.97,0.98
log-sigma-1-mm-3D_glszm_SizeZoneNonUniformity,0.8041086306947763,0.78,0.83,0.8041145671520378,0.78,0.83,0.8051149212965161,0.78,0.83,0.9940933141311932,0.99,1.0,0.9940935354229508,0.99,1.0,0.9941307801575503,0.99,1.0
log-sigma-1-mm-3D_glszm_SizeZoneNonUniformityNormalized,0.4422313051790599,0.4,0.49,0.4422284347850715,0.4,0.49,0.44213514667974546,0.4,0.49,0.9701556440761615,0.97,0.97,0.9701553071426664,0.97,0.97,0.9701443545146737,0.97,0.97
log-sigma-1-mm-3D_glszm_SmallAreaEmphasis,0.4395262815851632,0.4,0.48,0.4395229856148703,0.4,0.48,0.43941703858511993,0.4,0.48,0.9698362751133123,0.96,0.97,0.9698358837053429,0.96,0.97,0.969823299166481,0.96,0.97
log-sigma-1-mm-3D_glszm_SmallAreaHighGrayLevelEmphasis,0.7683520296673855,0.74,0.8,0.7683552237441613,0.74,0.8,0.768789842380707,0.74,0.8,0.9927003410317822,0.99,0.99,0.9927004710713754,0.99,0.99,0.9927181558242841,0.99,0.99
log-sigma-1-mm-3D_glszm_SmallAreaLowGrayLevelEmphasis,0.5020733284712736,0.46,0.54,0.5020794730741317,0.46,0.54,0.5023336315167757,0.46,0.55,0.9763824763732157,0.97,0.98,0.9763830431480378,0.97,0.98,0.9764064750122337,0.97,0.98
log-sigma-1-mm-3D_glszm_ZoneEntropy,0.6655816549469867,0.63,0.7,0.6655910040454521,0.63,0.7,0.6663547853401042,0.63,0.7,0.9878935987273407,0.99,0.99,0.9878941010672165,0.99,0.99,0.9879350941898897,0.99,0.99
log-sigma-1-mm-3D_glszm_ZonePercentage,0.8957937489917736,0.88,0.91,0.8957960795124666,0.88,0.91,0.8966182286631309,0.88,0.91,0.9971707493908835,1.0,1.0,0.9971708198262881,1.0,1.0,0.9971956454385991,1.0,1.0
log-sigma-1-mm-3D_glszm_ZoneVariance,0.8327807899126346,0.81,0.85,0.83278172549025,0.81,0.85,0.8329728024545082,0.81,0.86,0.9951264002396114,0.99,1.0,0.9951264328225757,0.99,1.0,0.9951330858895627,0.99,1.0
log-sigma-1-mm-3D_gldm_DependenceEntropy,0.8042183378077945,0.78,0.83,0.804221948831614,0.78,0.83,0.804830569451657,0.78,0.83,0.9940974031426454,0.99,1.0,0.9940975377145939,0.99,1.0,0.9941202024324884,0.99,1.0
log-sigma-1-mm-3D_gldm_DependenceNonUniformity,0.6481334803008867,0.61,0.69,0.648131972439802,0.61,0.69,0.6480181168409285,0.61,0.69,0.9869317702210476,0.98,0.99,0.9869316849456418,0.98,0.99,0.9869252448652038,0.98,0.99
log-sigma-1-mm-3D_gldm_DependenceNonUniformityNormalized,0.5294779738348594,0.49,0.57,0.5294813993372866,0.49,0.57,0.5296394908434928,0.49,0.57,0.978785359907494,0.98,0.98,0.9787856454145676,0.98,0.98,0.9787988181097064,0.98,0.98
log-sigma-1-mm-3D_gldm_DependenceVariance,0.7389715756880586,0.71,0.77,0.7389783886601418,0.71,0.77,0.7397700317008225,0.71,0.77,0.9914581761737389,0.99,0.99,0.9914584752915054,0.99,0.99,0.9914931954210982,0.99,0.99
log-sigma-1-mm-3D_gldm_GrayLevelNonUniformity,0.9308827713274695,0.92,0.94,0.9308834788653074,0.92,0.94,0.9312743421237558,0.92,0.94,0.9981923194259338,1.0,1.0,0.9981923392687795,1.0,1.0,0.9982032965110301,1.0,1.0
log-sigma-1-mm-3D_gldm_GrayLevelVariance,0.8564456366702691,0.84,0.88,0.8564519273193233,0.84,0.88,0.8579934392257755,0.84,0.88,0.995928439674623,1.0,1.0,0.9959286471493337,1.0,1.0,0.9959793993232063,1.0,1.0
log-sigma-1-mm-3D_gldm_HighGrayLevelEmphasis,0.8193784246885181,0.8,0.84,0.8193794509449155,0.8,0.84,0.8195703731136434,0.8,0.84,0.9946522326355594,0.99,1.0,0.9946522695201501,0.99,1.0,0.9946591298774438,0.99,1.0
log-sigma-1-mm-3D_gldm_LargeDependenceEmphasis,0.824305046157994,0.8,0.85,0.8243080079693677,0.8,0.85,0.824878135164017,0.8,0.85,0.9948282729910531,0.99,1.0,0.9948283782096116,0.99,1.0,0.9948486183609669,0.99,1.0
log-sigma-1-mm-3D_gldm_LargeDependenceHighGrayLevelEmphasis,0.8529121118497167,0.83,0.87,0.8529127244913431,0.83,0.87,0.8530584019011473,0.83,0.87,0.9958114290096655,1.0,1.0,0.995811449378585,1.0,1.0,0.9958162920091449,1.0,1.0
log-sigma-1-mm-3D_gldm_LargeDependenceLowGrayLevelEmphasis,0.5290188728394132,0.49,0.57,0.5290335346208689,0.49,0.57,0.5297096253150636,0.49,0.57,0.9787470630401653,0.98,0.98,0.9787482870643643,0.98,0.98,0.9788046595361573,0.98,0.98
log-sigma-1-mm-3D_gldm_LowGrayLevelEmphasis,0.5533299359832372,0.51,0.6,0.553336903451606,0.51,0.6,0.5536910145115573,0.51,0.6,0.9806913823656143,0.98,0.98,0.9806919161702012,0.98,0.98,0.9807190290545141,0.98,0.98
log-sigma-1-mm-3D_gldm_SmallDependenceEmphasis,0.8933144646008744,0.88,0.91,0.8933172368893596,0.88,0.91,0.8942700010209423,0.88,0.91,0.9970956154043187,1.0,1.0,0.997095699644275,1.0,1.0,0.997124620653844,1.0,1.0
log-sigma-1-mm-3D_gldm_SmallDependenceHighGrayLevelEmphasis,0.7913203136783747,0.76,0.82,0.7913233341637136,0.76,0.82,0.7917932198244344,0.76,0.82,0.9936091359352156,0.99,0.99,0.9936092520848351,0.99,0.99,0.9936273105872403,0.99,0.99
log-sigma-1-mm-3D_gldm_SmallDependenceLowGrayLevelEmphasis,0.6943698946159497,0.66,0.73,0.6943742326647131,0.66,0.73,0.6947785557705357,0.66,0.73,0.9893785482381349,0.99,0.99,0.9893787630464889,0.99,0.99,0.9893987726578378,0.99,0.99
log-sigma-1-mm-3D_ngtdm_Busyness,0.8215581541738006,0.8,0.84,0.821558655764194,0.8,0.84,0.8216533503154455,0.8,0.85,0.9947303724810156,0.99,1.0,0.9947303904159267,0.99,1.0,0.9947337759421223,0.99,1.0
log-sigma-1-mm-3D_ngtdm_Coarseness,0.9114897971789818,0.9,0.92,0.9114897390883012,0.9,0.92,0.9114652125032925,0.9,0.92,0.9976371818708639,1.0,1.0,0.9976371801735417,1.0,1.0,0.9976364635248958,1.0,1.0
log-sigma-1-mm-3D_ngtdm_Complexity,0.7558138972093095,0.73,0.79,0.7558271580782018,0.73,0.79,0.7575138099364239,0.73,0.79,0.9921816804342419,0.99,0.99,0.9921822377911791,0.99,0.99,0.9922529741014003,0.99,0.99
log-sigma-1-mm-3D_ngtdm_Contrast,0.8788105500765877,0.86,0.9,0.8788145267564587,0.86,0.9,0.8799984446324399,0.86,0.9,0.9966478193379922,1.0,1.0,0.9966479440843234,1.0,1.0,0.9966850342097467,1.0,1.0
log-sigma-1-mm-3D_ngtdm_Strength,0.8255828768045833,0.8,0.85,0.8255831995591909,0.8,0.85,0.8256458408915072,0.8,0.85,0.994873599976211,0.99,1.0,0.9948736114077024,0.99,1.0,0.9948758299069045,0.99,1.0
log-sigma-2-mm-3D_firstorder_10Percentile,0.9982998087649284,1.0,1.0,0.99829981223338,1.0,1.0,0.9983833184939733,1.0,1.0,0.9999584630227498,1.0,1.0,0.9999584631076276,1.0,1.0,0.999960506452548,1.0,1.0
log-sigma-2-mm-3D_firstorder_90Percentile,0.9910594995037333,0.99,0.99,0.9910595134404457,0.99,0.99,0.9911228580780633,0.99,0.99,0.9997800202522432,1.0,1.0,0.9997800205981714,1.0,1.0,0.9997815928002366,1.0,1.0
log-sigma-2-mm-3D_firstorder_Energy,0.978721348359333,0.98,0.98,0.978721365960634,0.98,0.98,0.9787545598636465,0.98,0.98,0.9994700060012809,1.0,1.0,0.9994700064489759,1.0,1.0,0.9994708507192426,1.0,1.0
log-sigma-2-mm-3D_firstorder_Entropy,0.8916104356499149,0.88,0.91,0.891613732380816,0.88,0.91,0.8927269973758378,0.88,0.91,0.9970437396266051,1.0,1.0,0.9970438401752486,1.0,1.0,0.9970777528902686,1.0,1.0
log-sigma-2-mm-3D_firstorder_InterquartileRange,0.9981657134322477,1.0,1.0,0.9981657142270566,1.0,1.0,0.9981834475354397,1.0,1.0,0.9999551810976542,1.0,1.0,0.9999551811171095,1.0,1.0,0.9999556151814971,1.0,1.0
log-sigma-2-mm-3D_firstorder_Kurtosis,0.9291067950351037,0.92,0.94,0.929107062536733,0.92,0.94,0.9292508227247532,0.92,0.94,0.9981424195558137,1.0,1.0,0.9981424270858352,1.0,1.0,0.998146473243973,1.0,1.0
log-sigma-2-mm-3D_firstorder_Maximum,0.8655899325669029,0.85,0.88,0.8655916906647794,0.85,0.88,0.8660561430030338,0.85,0.88,0.9962269372660183,1.0,1.0,0.9962269940663018,1.0,1.0,0.9962419916508978,1.0,1.0
log-sigma-2-mm-3D_firstorder_MeanAbsoluteDeviation,0.9940200533359871,0.99,0.99,0.9940200535459498,0.99,0.99,0.9940214844952371,0.99,0.99,0.9998532917324728,1.0,1.0,0.9998532917376544,1.0,1.0,0.9998533270496323,1.0,1.0
log-sigma-2-mm-3D_firstorder_Mean,0.9908136061118108,0.99,0.99,0.9908136549604296,0.99,0.99,0.9910297166459283,0.99,0.99,0.9997739153661429,1.0,1.0,0.9997739165792192,1.0,1.0,0.9997792809795051,1.0,1.0
