,ICC1,LowerICC1,HigherICC1,ICC2,LowerICC2,HigherICC2,ICC3,LowerICC3,HigherICC3,ICC4,LowerICC4,HigherICC4,ICC5,LowerICC5,HigherICC5,ICC6,LowerICC6,HigherICC6
log-sigma-3-mm-3D_glszm_LowGrayLevelZoneEmphasis,0.5524583555028527,0.51,0.59,0.5524556229651179,0.51,0.59,0.5523173601913108,0.51,0.59,0.9806245056361066,0.98,0.98,0.980624295649905,0.98,0.98,0.9806136680325906,0.98,0.98
log-sigma-3-mm-3D_glszm_SizeZoneNonUniformity,0.8510043399789083,0.83,0.87,0.8510048056494657,0.83,0.87,0.8511138684600766,0.83,0.87,0.9957478618192497,1.0,1.0,0.9957478773692323,1.0,1.0,0.9957515188122288,1.0,1.0
log-sigma-3-mm-3D_glszm_SizeZoneNonUniformityNormalized,0.5890426712686668,0.55,0.63,0.5890504292666742,0.55,0.63,0.5895067030737879,0.55,0.63,0.9832683725431387,0.98,0.99,0.9832688997862886,0.98,0.99,0.9832998853034105,0.98,0.99
log-sigma-3-mm-3D_glszm_SmallAreaEmphasis,0.5693179150173654,0.53,0.61,0.5693269049375473,0.53,0.61,0.5698145641478604,0.53,0.61,0.9818833458448728,0.98,0.98,0.9818839980369176,0.98,0.98,0.9819193467266378,0.98,0.98
log-sigma-3-mm-3D_glszm_SmallAreaHighGrayLevelEmphasis,0.6297575621452847,0.59,0.67,0.629766863731005,0.59,0.67,0.6304162184935784,0.59,0.67,0.9858633767954649,0.98,0.99,0.9858639327684007,0.98,0.99,0.9859027068953267,0.98,0.99
log-sigma-3-mm-3D_glszm_SmallAreaLowGrayLevelEmphasis,0.37284194212531085,0.34,0.41,0.37284834854632015,0.34,0.41,0.37300456848998764,0.34,0.42,0.9605899987238431,0.95,0.97,0.9605910358968938,0.95,0.97,0.9606163169251545,0.95,0.97
log-sigma-3-mm-3D_glszm_ZoneEntropy,0.6513221906591904,0.61,0.69,0.6513272932048966,0.61,0.69,0.651718319876088,0.61,0.69,0.9871112535505835,0.98,0.99,0.9871115394019198,0.98,0.99,0.9871334324084914,0.98,0.99
log-sigma-3-mm-3D_glszm_ZonePercentage,0.9143347404728651,0.9,0.93,0.9143348473772825,0.9,0.93,0.914381631906791,0.9,0.93,0.9977200550603501,1.0,1.0,0.9977200581650434,1.0,1.0,0.9977214168026838,1.0,1.0
log-sigma-3-mm-3D_glszm_ZoneVariance,0.9222622322215276,0.91,0.93,0.9222623416376162,0.91,0.93,0.9223155662509785,0.91,0.93,0.9979483567185994,1.0,1.0,0.9979483598432723,1.0,1.0,0.9979498797307729,1.0,1.0
log-sigma-3-mm-3D_gldm_DependenceEntropy,0.9369788366269194,0.93,0.95,0.936978946201238,0.93,0.95,0.9370457447477349,0.93,0.95,0.998362199848542,1.0,1.0,0.9983622028827234,1.0,1.0,0.9983640524477145,1.0,1.0
log-sigma-3-mm-3D_gldm_DependenceNonUniformity,0.9620280031216755,0.96,0.97,0.9620281798773519,0.96,0.97,0.9622118186903957,0.96,0.97,0.9990382239217572,1.0,1.0,0.9990382285709571,1.0,1.0,0.9990430579184179,1.0,1.0
log-sigma-3-mm-3D_gldm_DependenceNonUniformityNormalized,0.9431439645555499,0.93,0.95,0.9431443478275153,0.93,0.95,0.943405090764339,0.93,0.95,0.9985318290066872,1.0,1.0,0.9985318394849882,1.0,1.0,0.9985389660335482,1.0,1.0
log-sigma-3-mm-3D_gldm_DependenceVariance,0.9587179741000502,0.95,0.96,0.9587181717221995,0.95,0.96,0.9589063782490479,0.95,0.97,0.9989508673474805,1.0,1.0,0.9989508725805701,1.0,1.0,0.9989558553877839,1.0,1.0
log-sigma-3-mm-3D_gldm_GrayLevelNonUniformity,0.9735054238701492,0.97,0.98,0.9735054473375268,0.97,0.98,0.9735408019107951,0.97,0.98,0.9993366441609511,1.0,1.0,0.9993366447641042,1.0,1.0,0.9993375534069672,1.0,1.0
log-sigma-3-mm-3D_gldm_GrayLevelVariance,0.9060142899408392,0.89,0.92,0.9060148092922053,0.89,0.92,0.9062201225573003,0.89,0.92,0.9974762549008476,1.0,1.0,0.9974762702545181,1.0,1.0,0.9974823386229787,1.0,1.0
log-sigma-3-mm-3D_gldm_HighGrayLevelEmphasis,0.7582873435571372,0.73,0.79,0.75828854095747,0.73,0.79,0.758442585582722,0.73,0.79,0.9922853133517652,0.99,0.99,0.9922853633621694,0.99,0.99,0.9922917958870716,0.99,0.99
log-sigma-3-mm-3D_gldm_LargeDependenceEmphasis,0.9476746727344777,0.94,0.96,0.9476749213633517,0.94,0.96,0.9478595790836597,0.94,0.96,0.998655117462902,1.0,1.0,0.9986551241970107,1.0,1.0,0.9986601246974037,1.0,1.0
log-sigma-3-mm-3D_gldm_LargeDependenceHighGrayLevelEmphasis,0.899336540513156,0.88,0.91,0.8993371336163845,0.88,0.91,0.8995544386287537,0.88,0.91,0.9972774131748876,1.0,1.0,0.9972774309631546,1.0,1.0,0.9972839468079289,1.0,1.0
log-sigma-3-mm-3D_gldm_LargeDependenceLowGrayLevelEmphasis,0.870019852157402,0.85,0.89,0.8700202112785571,0.85,0.89,0.8701187771033455,0.85,0.89,0.9963693501454385,1.0,1.0,0.9963693616333041,1.0,1.0,0.9963725142903114,1.0,1.0
log-sigma-3-mm-3D_gldm_LowGrayLevelEmphasis,0.8165178022159965,0.79,0.84,0.8165177409819964,0.79,0.84,0.8165065686910342,0.79,0.84,0.9945490696304691,0.99,1.0,0.9945490674146724,0.99,1.0,0.9945486631318164,0.99,1.0
log-sigma-3-mm-3D_gldm_SmallDependenceEmphasis,0.9095268949355665,0.9,0.92,0.9095270524260725,0.9,0.92,0.9095919704598214,0.9,0.92,0.9975797083648762,1.0,1.0,0.9975797129858612,1.0,1.0,0.997581617636419,1.0,1.0
log-sigma-3-mm-3D_gldm_SmallDependenceHighGrayLevelEmphasis,0.8674297932338924,0.85,0.89,0.8674298243860691,0.85,0.89,0.867438181664165,0.85,0.89,0.9962862566957308,1.0,1.0,0.9962862576980456,1.0,1.0,0.9962865265891964,1.0,1.0
log-sigma-3-mm-3D_gldm_SmallDependenceLowGrayLevelEmphasis,0.7843202089131127,0.76,0.81,0.7843201214788906,0.76,0.81,0.7843070855497357,0.76,0.81,0.9933376249378308,0.99,0.99,0.9933376215172127,0.99,0.99,0.9933371115148537,0.99,0.99
log-sigma-3-mm-3D_ngtdm_Busyness,0.9473274136719937,0.94,0.96,0.9473275670859767,0.94,0.96,0.9474407070923362,0.94,0.96,0.9986457085960097,1.0,1.0,0.9986457127541936,1.0,1.0,0.9986487789814759,1.0,1.0
log-sigma-3-mm-3D_ngtdm_Coarseness,0.9897748629668275,0.99,0.99,0.9897748627858688,0.99,0.99,0.9897741446108999,0.99,0.99,0.9997480934587974,1.0,1.0,0.9997480934542944,1.0,1.0,0.9997480755830397,1.0,1.0
log-sigma-3-mm-3D_ngtdm_Complexity,0.9477203192733972,0.94,0.96,0.9477204919220604,0.94,0.96,0.9478488293197859,0.94,0.96,0.9986563537408766,1.0,1.0,0.998656358416624,1.0,1.0,0.9986598336476213,1.0,1.0
log-sigma-3-mm-3D_ngtdm_Contrast,0.9592449272029748,0.95,0.97,0.9592449569481433,0.95,0.97,0.9592736621852093,0.95,0.97,0.9989648137452727,1.0,1.0,0.99896481453209,1.0,1.0,0.9989655738190644,1.0,1.0
log-sigma-3-mm-3D_ngtdm_Strength,0.9552609272598761,0.95,0.96,0.9552610717824983,0.95,0.96,0.9553876072617531,0.95,0.96,0.9988590009176133,1.0,1.0,0.9988590047716536,1.0,1.0,0.9988623787059373,1.0,1.0
log-sigma-4-mm-3D_firstorder_10Percentile,0.9908942499939118,0.99,0.99,0.9908942523599298,0.99,0.99,0.9909048088150028,0.99,0.99,0.9997759178672844,1.0,1.0,0.9997759179260313,1.0,1.0,0.9997761800341411,1.0,1.0
log-sigma-4-mm-3D_firstorder_90Percentile,0.9798698420174284,0.98,0.98,0.9798698463358145,0.98,0.98,0.9798784648090374,0.98,0.98,0.9994991849406547,1.0,1.0,0.9994991850502434,1.0,1.0,0.9994994037613597,1.0,1.0
log-sigma-4-mm-3D_firstorder_Energy,0.9974707816080719,1.0,1.0,0.9974707817128052,1.0,1.0,0.9974724752082839,1.0,1.0,0.9999381591523832,1.0,1.0,0.9999381591549501,1.0,1.0,0.9999382006642477,1.0,1.0
log-sigma-4-mm-3D_firstorder_Entropy,0.9176636898297992,0.9,0.93,0.9176639440394158,0.9,0.93,0.9177801218208553,0.91,0.93,0.9978163922335582,1.0,1.0,0.997816399564203,1.0,1.0,0.9978197493700772,1.0,1.0
log-sigma-4-mm-3D_firstorder_InterquartileRange,0.9906361590583972,0.99,0.99,0.9906361596537095,0.99,0.99,0.9906387418544358,0.99,0.99,0.9997695079862488,1.0,1.0,0.9997695080010375,1.0,1.0,0.9997695721480536,1.0,1.0
log-sigma-4-mm-3D_firstorder_Kurtosis,0.9476574412617518,0.94,0.96,0.9476576348375145,0.94,0.96,0.9478013482192427,0.94,0.96,0.9986546507403894,1.0,1.0,0.9986546559835715,1.0,1.0,0.9986585480202019,1.0,1.0
log-sigma-4-mm-3D_firstorder_Maximum,0.9733714580764484,0.97,0.98,0.9733714446654771,0.97,0.98,0.9733513460409012,0.97,0.98,0.9993332005410377,1.0,1.0,0.9993332001962596,1.0,1.0,0.999332683476995,1.0,1.0
log-sigma-4-mm-3D_firstorder_MeanAbsoluteDeviation,0.9930571186934619,0.99,0.99,0.9930571191794986,0.99,0.99,0.9930599694669607,0.99,0.99,0.9998295065871291,1.0,1.0,0.9998295065991459,1.0,1.0,0.9998295770695936,1.0,1.0
log-sigma-4-mm-3D_firstorder_Mean,0.9825055523339965,0.98,0.99,0.9825055681788124,0.98,0.99,0.9825420538188752,0.98,0.99,0.9995658969912009,1.0,1.0,0.9995658973911972,1.0,1.0,0.9995668184242297,1.0,1.0
log-sigma-4-mm-3D_firstorder_Median,0.9829280367524117,0.98,0.99,0.9829280512633718,0.98,0.99,0.9829623070066039,0.98,0.99,0.9995765579826861,1.0,1.0,0.9995765583487028,1.0,1.0,0.9995774223680053,1.0,1.0
log-sigma-4-mm-3D_firstorder_Minimum,0.9614983104677877,0.96,0.97,0.9614984076781361,0.96,0.97,0.9615979505343619,0.96,0.97,0.9990242839464684,1.0,1.0,0.9990242865061363,1.0,1.0,0.9990269073272239,1.0,1.0
log-sigma-4-mm-3D_firstorder_Range,0.9783656941200849,0.97,0.98,0.9783657118500166,0.97,0.98,0.9783985866995657,0.97,0.98,0.9994609566081765,1.0,1.0,0.9994609570594631,1.0,1.0,0.9994617938078952,1.0,1.0
log-sigma-4-mm-3D_firstorder_RobustMeanAbsoluteDeviation,0.991713372090089,0.99,0.99,0.9917133723391015,0.99,0.99,0.9917145941779504,0.99,0.99,0.9997962398219256,1.0,1.0,0.9997962398280984,1.0,1.0,0.9997962701167689,1.0,1.0
log-sigma-4-mm-3D_firstorder_RootMeanSquared,0.9929979453861169,0.99,0.99,0.9929979469650281,0.99,0.99,0.9930071275098931,0.99,0.99,0.9998280434983778,1.0,1.0,0.9998280435374195,1.0,1.0,0.9998282705419949,1.0,1.0
log-sigma-4-mm-3D_firstorder_Skewness,0.9305212570981156,0.92,0.94,0.9305215921532919,0.92,0.94,0.9307056102642761,0.92,0.94,0.9981821769430622,1.0,1.0,0.9981821863467748,1.0,1.0,0.9981873500324916,1.0,1.0
log-sigma-4-mm-3D_firstorder_TotalEnergy,0.9974707816080718,1.0,1.0,0.9974707817128053,1.0,1.0,0.997472475208284,1.0,1.0,0.9999381591523832,1.0,1.0,0.9999381591549501,1.0,1.0,0.9999382006642477,1.0,1.0
log-sigma-4-mm-3D_firstorder_Uniformity,0.9361670389685939,0.93,0.95,0.9361672034533979,0.93,0.95,0.9362661188634513,0.93,0.95,0.9983397016740216,1.0,1.0,0.9983397062364058,1.0,1.0,0.9983424496118749,1.0,1.0
log-sigma-4-mm-3D_firstorder_Variance,0.9951829314052811,0.99,1.0,0.9951829322060849,0.99,1.0,0.995189715381111,0.99,1.0,0.999881955763853,1.0,1.0,0.9998819557835696,1.0,1.0,0.9998821227918111,1.0,1.0
log-sigma-4-mm-3D_glcm_Autocorrelation,0.859094073165601,0.84,0.88,0.8590948326293403,0.84,0.88,0.8592847211576977,0.84,0.88,0.9960155278971087,1.0,1.0,0.9960155527956317,1.0,1.0,0.996021776824944,1.0,1.0
log-sigma-4-mm-3D_glcm_ClusterProminence,0.8446292705085942,0.82,0.87,0.8446295294241498,0.82,0.87,0.8446872417703444,0.82,0.87,0.9955334205402109,0.99,1.0,0.9955334293133211,0.99,1.0,0.9955353847115919,0.99,1.0
log-sigma-4-mm-3D_glcm_ClusterShade,0.9137084357067543,0.9,0.93,0.9137085595253716,0.9,0.93,0.9137623164862919,0.9,0.93,0.997701853924742,1.0,1.0,0.9977018575254533,1.0,1.0,0.9977034207168517,1.0,1.0
log-sigma-4-mm-3D_glcm_ClusterTendency,0.8911901838187986,0.87,0.91,0.8911905934359453,0.87,0.91,0.8913281659072203,0.88,0.91,0.9970309162305235,1.0,1.0,0.9970309287351448,1.0,1.0,0.9970351278576822,1.0,1.0
log-sigma-4-mm-3D_glcm_Contrast,0.961003557292188,0.95,0.97,0.9610035546606229,0.95,0.97,0.961000895792679,0.95,0.97,0.9990112499488616,1.0,1.0,0.9990112498794997,1.0,1.0,0.9990111797977635,1.0,1.0
log-sigma-4-mm-3D_glcm_Correlation,0.9860116045209931,0.98,0.99,0.9860116044575035,0.98,0.99,0.9860114209727591,0.98,0.99,0.9996540990376259,1.0,1.0,0.9996540990360341,1.0,1.0,0.9996540944360999,1.0,1.0
log-sigma-4-mm-3D_glcm_DifferenceAverage,0.9617597475861093,0.96,0.97,0.9617597840022187,0.96,0.97,0.9617973366206755,0.96,0.97,0.9990311660840586,1.0,1.0,0.9990311670424313,1.0,1.0,0.9990321552875752,1.0,1.0
log-sigma-4-mm-3D_glcm_DifferenceEntropy,0.9382448261868155,0.93,0.95,0.9382449760437793,0.93,0.95,0.9383383330456615,0.93,0.95,0.9983972098231336,1.0,1.0,0.9983972139618661,1.0,1.0,0.9983997920346585,1.0,1.0
log-sigma-4-mm-3D_glcm_DifferenceVariance,0.9597262668402119,0.95,0.97,0.9597262963986247,0.95,0.97,0.9597551768211459,0.95,0.97,0.9989775398880893,1.0,1.0,0.9989775406692025,1.0,1.0,0.9989783038432769,1.0,1.0
log-sigma-4-mm-3D_glcm_Id,0.9513802948745977,0.94,0.96,0.9513803658682594,0.94,0.96,0.9514373260409442,0.94,0.96,0.9987551032783889,1.0,1.0,0.9987551051866834,1.0,1.0,0.998756636174593,1.0,1.0
log-sigma-4-mm-3D_glcm_Idm,0.95071323784134,0.94,0.96,0.9507133123610112,0.94,0.96,0.9507722511212439,0.94,0.96,0.998737160667521,1.0,1.0,0.9987371626733337,1.0,1.0,0.9987387490056673,1.0,1.0
log-sigma-4-mm-3D_glcm_Idmn,0.9658776363277888,0.96,0.97,0.9658776441304858,0.96,0.97,0.965886699698132,0.96,0.97,0.9991390873499106,1.0,1.0,0.9991390875535532,1.0,1.0,0.9991393238926242,1.0,1.0
log-sigma-4-mm-3D_glcm_Idn,0.9595617767344464,0.95,0.97,0.9595618274061193,0.95,0.97,0.959611128017969,0.95,0.97,0.998973192332337,1.0,1.0,0.9989731936718383,1.0,1.0,0.9989744968639718,1.0,1.0
log-sigma-4-mm-3D_glcm_Imc1,0.9690577912174865,0.96,0.97,0.9690578083196746,0.96,0.97,0.969079768896898,0.96,0.97,0.9992218206764263,1.0,1.0,0.9992218211199249,1.0,1.0,0.9992223905950371,1.0,1.0
log-sigma-4-mm-3D_glcm_Imc2,0.9739100084084243,0.97,0.98,0.9739100170635024,0.97,0.98,0.9739232637008028,0.97,0.98,0.9993470384876525,1.0,1.0,0.9993470387099231,1.0,1.0,0.9993473788916831,1.0,1.0
log-sigma-4-mm-3D_glcm_InverseVariance,0.9494653784000947,0.94,0.96,0.9494655141794512,0.94,0.96,0.9495701199457202,0.94,0.96,0.9987035295783706,1.0,1.0,0.9987035332424488,1.0,1.0,0.9987063557813294,1.0,1.0
log-sigma-4-mm-3D_glcm_JointAverage,0.8539435829189848,0.83,0.87,0.8539444438028339,0.83,0.87,0.8541508593268107,0.83,0.87,0.9958456828197108,1.0,1.0,0.9958457113749634,1.0,1.0,0.9958525565002327,1.0,1.0
log-sigma-4-mm-3D_glcm_JointEnergy,0.948412460337312,0.94,0.96,0.9484125505112756,0.94,0.96,0.948480525417763,0.94,0.96,0.9986750852859225,1.0,1.0,0.9986750877245822,1.0,1.0,0.998676925905628,1.0,1.0
log-sigma-4-mm-3D_glcm_JointEntropy,0.9186633825489124,0.91,0.93,0.9186636488789499,0.91,0.93,0.918786997057238,0.91,0.93,0.9978451898485403,1.0,1.0,0.9978451975124379,1.0,1.0,0.997848746507528,1.0,1.0
log-sigma-4-mm-3D_glcm_MCC,0.9477632824160431,0.94,0.96,0.9477632680142771,0.94,0.96,0.9477525548270435,0.94,0.96,0.9986575172365105,1.0,1.0,0.99865751684651,1.0,1.0,0.9986572267296115,1.0,1.0
log-sigma-4-mm-3D_glcm_MaximumProbability,0.9451571825970425,0.94,0.95,0.9451572193948491,0.94,0.95,0.9451832211121949,0.94,0.95,0.9985867543325262,1.0,1.0,0.9985867553343736,1.0,1.0,0.9985874632313018,1.0,1.0
log-sigma-4-mm-3D_glcm_SumAverage,0.8539435829189848,0.83,0.87,0.8539444438028337,0.83,0.87,0.8541508593268107,0.83,0.87,0.9958456828197108,1.0,1.0,0.9958457113749634,1.0,1.0,0.9958525565002327,1.0,1.0
log-sigma-4-mm-3D_glcm_SumEntropy,0.9124499061794857,0.9,0.93,0.9124501688109621,0.9,0.93,0.9125624059503331,0.9,0.93,0.9976652060754553,1.0,1.0,0.9976652137334382,1.0,1.0,0.9976684860257106,1.0,1.0
log-sigma-4-mm-3D_glcm_SumSquares,0.9049620323763684,0.89,0.92,0.9049623229079444,0.89,0.92,0.9050757625875445,0.89,0.92,0.9974451116197514,1.0,1.0,0.9974451202282346,1.0,1.0,0.997448481047706,1.0,1.0
log-sigma-4-mm-3D_glrlm_GrayLevelNonUniformity,0.979752023671554,0.98,0.98,0.9797520190448454,0.98,0.98,0.9797428402326328,0.98,0.98,0.9994961946865643,1.0,1.0,0.9994961945691236,1.0,1.0,0.9994959615795153,1.0,1.0
log-sigma-4-mm-3D_glrlm_GrayLevelNonUniformityNormalized,0.9286171496800097,0.92,0.94,0.9286173460618231,0.92,0.94,0.9287221016062454,0.92,0.94,0.998128629231764,1.0,1.0,0.9981286347654809,1.0,1.0,0.9981315862798579,1.0,1.0
log-sigma-4-mm-3D_glrlm_GrayLevelVariance,0.8948881941333374,0.88,0.91,0.8948885205853124,0.88,0.91,0.8950024867417053,0.88,0.91,0.9971433537647014,1.0,1.0,0.9971433636505267,1.0,1.0,0.9971468144170414,1.0,1.0
log-sigma-4-mm-3D_glrlm_HighGrayLevelRunEmphasis,0.8582993921310887,0.84,0.88,0.8583001420746319,0.84,0.88,0.8584864254704005,0.84,0.88,0.9959894513363403,1.0,1.0,0.9959894759670096,1.0,1.0,0.9959955928452933,1.0,1.0
log-sigma-4-mm-3D_glrlm_LongRunEmphasis,0.9517849480698065,0.94,0.96,0.9517849151842407,0.94,0.96,0.9517582997713245,0.94,0.96,0.9987659757650476,1.0,1.0,0.9987659748818227,1.0,1.0,0.9987652600382312,1.0,1.0
log-sigma-4-mm-3D_glrlm_LongRunHighGrayLevelEmphasis,0.9043438196501238,0.89,0.92,0.904344020674957,0.89,0.92,0.904421948333168,0.89,0.92,0.9974267817161068,1.0,1.0,0.9974267876804229,1.0,1.0,0.9974290995645668,1.0,1.0
log-sigma-4-mm-3D_glrlm_LongRunLowGrayLevelEmphasis,0.7627107674334841,0.73,0.79,0.762712865960083,0.73,0.79,0.762989521184993,0.73,0.79,0.9924690240892717,0.99,0.99,0.9924691107542498,0.99,0.99,0.9924805320234911,0.99,0.99
log-sigma-4-mm-3D_glrlm_LowGrayLevelRunEmphasis,0.7301652156987924,0.7,0.76,0.7301677255376311,0.7,0.76,0.7304462863651962,0.7,0.76,0.9910670281584834,0.99,0.99,0.9910671409364633,0.99,0.99,0.9910796532294919,0.99,0.99
log-sigma-4-mm-3D_glrlm_RunEntropy,0.8933687108260207,0.88,0.91,0.8933693812138979,0.88,0.91,0.8935997206892683,0.88,0.91,0.9970972636611806,1.0,1.0,0.9970972840295166,1.0,1.0,0.9971042806536319,1.0,1.0
log-sigma-4-mm-3D_glrlm_RunLengthNonUniformity,0.9777772101914334,0.97,0.98,0.9777772231510953,0.97,0.98,0.9778006023297469,0.97,0.98,0.9994459689155599,1.0,1.0,0.9994459692458143,1.0,1.0,0.9994465650095673,1.0,1.0
log-sigma-4-mm-3D_glrlm_RunLengthNonUniformityNormalized,0.949690728688946,0.94,0.96,0.949690760433884,0.94,0.96,0.9497153303551337,0.94,0.96,0.9987096093706892,1.0,1.0,0.9987096102269473,1.0,1.0,0.9987102729361366,1.0,1.0
log-sigma-4-mm-3D_glrlm_RunPercentage,0.9519430962093117,0.94,0.96,0.9519431101143271,0.94,0.96,0.9519544032796682,0.94,0.96,0.9987702225447634,1.0,1.0,0.9987702229180968,1.0,1.0,0.9987705261228406,1.0,1.0
log-sigma-4-mm-3D_glrlm_RunVariance,0.9511553033613881,0.94,0.96,0.9511552571102818,0.94,0.96,0.9511183318880697,0.94,0.96,0.9987490541599677,1.0,1.0,0.9987490529161746,1.0,1.0,0.9987480598787295,1.0,1.0
log-sigma-4-mm-3D_glrlm_ShortRunEmphasis,0.9471165376551335,0.94,0.96,0.9471165743525365,0.94,0.96,0.9471435216427362,0.94,0.96,0.9986399917011898,1.0,1.0,0.9986399926962801,1.0,1.0,0.9986407233813598,1.0,1.0
log-sigma-4-mm-3D_glrlm_ShortRunHighGrayLevelEmphasis,0.8632537833371265,0.84,0.88,0.8632543720686229,0.84,0.88,0.8634067777866378,0.84,0.88,0.9961512627576682,1.0,1.0,0.9961512818784973,1.0,1.0,0.9961562308610007,1.0,1.0
log-sigma-4-mm-3D_glrlm_ShortRunLowGrayLevelEmphasis,0.7374435123500912,0.71,0.77,0.7374459265315284,0.71,0.77,0.7377240418729174,0.71,0.77,0.9913909527920098,0.99,0.99,0.9913910592104915,0.99,0.99,0.9914033141828384,0.99,0.99
log-sigma-4-mm-3D_glszm_GrayLevelNonUniformity,0.9029668056416991,0.89,0.92,0.9029674065165437,0.89,0.92,0.9031967201642381,0.89,0.92,0.9973858656966936,1.0,1.0,0.9973858835773202,1.0,1.0,0.9973927057235605,1.0,1.0
log-sigma-4-mm-3D_glszm_GrayLevelNonUniformityNormalized,0.816069491034564,0.79,0.84,0.8160700810711828,0.79,0.84,0.8161774289902767,0.79,0.84,0.99453283851911,0.99,1.0,0.9945328598927641,0.99,1.0,0.9945367479952958,0.99,1.0
log-sigma-4-mm-3D_glszm_GrayLevelVariance,0.7850987000101023,0.76,0.81,0.7850993388276561,0.76,0.81,0.7851950360210118,0.76,0.81,0.9933680519427072,0.99,0.99,0.9933680768866157,0.99,0.99,0.9933718131305171,0.99,0.99
log-sigma-4-mm-3D_glszm_HighGrayLevelZoneEmphasis,0.8309671683687119,0.81,0.85,0.8309694739233664,0.81,0.85,0.8314344345940143,0.81,0.85,0.9950631041155051,0.99,1.0,0.9950631847505649,0.99,1.0,0.9950794375320192,0.99,1.0
log-sigma-4-mm-3D_glszm_LargeAreaEmphasis,0.9381636475506021,0.93,0.95,0.938163775026086,0.93,0.95,0.9382430766408558,0.93,0.95,0.9983949676514825,1.0,1.0,0.9983949711726794,1.0,1.0,0.9983971615042772,1.0,1.0
log-sigma-4-mm-3D_glszm_LargeAreaHighGrayLevelEmphasis,0.9227685758264049,0.91,0.93,0.9227687332795905,0.91,0.93,0.9228458716461702,0.91,0.93,0.9979628090088802,1.0,1.0,0.9979628135005794,1.0,1.0,0.9979650138629651,1.0,1.0
log-sigma-4-mm-3D_glszm_LargeAreaLowGrayLevelEmphasis,0.9488404852140454,0.94,0.96,0.9488405816638987,0.94,0.96,0.9489139292512694,0.94,0.96,0.9986866556801982,1.0,1.0,0.9986866582862903,1.0,1.0,0.9986886400015861,1.0,1.0
log-sigma-4-mm-3D_glszm_LowGrayLevelZoneEmphasis,0.6036661202155769,0.56,0.64,0.6036718594285553,0.56,0.64,0.604030478888983,0.57,0.64,0.9842390950044948,0.98,0.99,0.9842394671151777,0.98,0.99,0.984262705290116,0.98,0.99
log-sigma-4-mm-3D_glszm_SizeZoneNonUniformity,0.7999535435779207,0.77,0.83,0.7999575675902124,0.77,0.83,0.8006178619196767,0.77,0.83,0.9939376447928676,0.99,0.99,0.9939377963101141,0.99,0.99,0.9939626385499724,0.99,0.99
log-sigma-4-mm-3D_glszm_SizeZoneNonUniformityNormalized,0.5920621119486922,0.55,0.63,0.5920847599851117,0.55,0.63,0.5934355689726286,0.55,0.63,0.9834725759306858,0.98,0.99,0.9834741000561765,0.98,0.99,0.983564802405254,0.98,0.99
log-sigma-4-mm-3D_glszm_SmallAreaEmphasis,0.5618869852280567,0.52,0.6,0.5619132377626115,0.52,0.6,0.5632971434357802,0.52,0.61,0.9813374199036934,0.98,0.98,0.9813393729238654,0.98,0.98,0.9814420798470233,0.98,0.98
log-sigma-4-mm-3D_glszm_SmallAreaHighGrayLevelEmphasis,0.7027545971053742,0.67,0.74,0.7027771212897342,0.67,0.74,0.7049673364387878,0.67,0.74,0.9897889548181175,0.99,0.99,0.9897900445749263,0.99,0.99,0.9898956895454886,0.99,0.99
log-sigma-4-mm-3D_glszm_SmallAreaLowGrayLevelEmphasis,0.43736216771616165,0.4,0.48,0.437361122485727,0.4,0.48,0.43732781252886427,0.4,0.48,0.9695780779890044,0.96,0.97,0.969577952700184,0.96,0.97,0.9695739596330253,0.96,0.97
log-sigma-4-mm-3D_glszm_ZoneEntropy,0.678708453907627,0.64,0.71,0.6787145335523438,0.64,0.71,0.6792415048659259,0.64,0.72,0.9885857721223799,0.99,0.99,0.9885860867180827,0.99,0.99,0.9886133345976555,0.99,0.99
log-sigma-4-mm-3D_glszm_ZonePercentage,0.9322745348087985,0.92,0.94,0.9322747920943207,0.92,0.94,0.9324200229176713,0.92,0.94,0.9982312946096302,1.0,1.0,0.998231301804221,1.0,1.0,0.9982353623419014,1.0,1.0
log-sigma-4-mm-3D_glszm_ZoneVariance,0.9391415312348684,0.93,0.95,0.939141651201923,0.93,0.95,0.9392175598113138,0.93,0.95,0.9984219518920842,1.0,1.0,0.9984219551991607,1.0,1.0,0.9984240475717799,1.0,1.0
log-sigma-4-mm-3D_gldm_DependenceEntropy,0.9441757025532368,0.94,0.95,0.9441758784818575,0.94,0.95,0.9442978914826324,0.94,0.95,0.9985600057528347,1.0,1.0,0.9985600105523265,1.0,1.0,0.9985633387577021,1.0,1.0
log-sigma-4-mm-3D_gldm_DependenceNonUniformity,0.9688130106414359,0.96,0.97,0.9688130734890289,0.96,0.97,0.9688931259943608,0.96,0.97,0.9992154713959108,1.0,1.0,0.9992154730264947,1.0,1.0,0.999217549825226,1.0,1.0
log-sigma-4-mm-3D_gldm_DependenceNonUniformityNormalized,0.957376174031638,0.95,0.96,0.9573762261593485,0.95,0.96,0.957424233151146,0.95,0.96,0.9989152875676577,1.0,1.0,0.9989152889517875,1.0,1.0,0.9989165636032742,1.0,1.0
log-sigma-4-mm-3D_gldm_DependenceVariance,0.9595287343217302,0.95,0.97,0.9595287319784919,0.95,0.97,0.9595264542051972,0.95,0.97,0.9989723188296239,1.0,1.0,0.9989723187676763,1.0,1.0,0.9989722585507498,1.0,1.0
