,ICC1,LowerICC1,HigherICC1,ICC2,LowerICC2,HigherICC2,ICC3,LowerICC3,HigherICC3,ICC4,LowerICC4,HigherICC4,ICC5,LowerICC5,HigherICC5,ICC6,LowerICC6,HigherICC6
log-sigma-2-mm-3D_firstorder_InterquartileRange,0.9605776421826876,0.95,0.97,0.9605791158516463,0.95,0.97,0.962053601217457,0.96,0.97,0.9990000189703471,1.0,1.0,0.999000057846338,1.0,1.0,0.9990388972104519,1.0,1.0
log-sigma-2-mm-3D_firstorder_Kurtosis,0.9238941765995479,0.91,0.93,0.9238954108149949,0.91,0.93,0.9245101184595225,0.91,0.94,0.9979948811659592,1.0,1.0,0.9979949162911526,1.0,1.0,0.9980123992342769,1.0,1.0
log-sigma-2-mm-3D_firstorder_Maximum,0.8278208531318036,0.8,0.85,0.8278464261584768,0.8,0.85,0.8329185279366087,0.81,0.86,0.9949526578109604,0.99,1.0,0.9949535587955454,0.99,1.0,0.9951311964183465,0.99,1.0
log-sigma-2-mm-3D_firstorder_MeanAbsoluteDeviation,0.9419060756692222,0.93,0.95,0.9419094845757309,0.93,0.95,0.9441810408916121,0.94,0.95,0.9984979429286716,1.0,1.0,0.9984980363635132,1.0,1.0,0.9985601513867564,1.0,1.0
log-sigma-2-mm-3D_firstorder_Mean,0.9891984431180968,0.99,0.99,0.9891984438676211,0.99,0.99,0.9892012581506969,0.99,0.99,0.9997337415336417,1.0,1.0,0.9997337415523144,1.0,1.0,0.9997338116630571,1.0,1.0
log-sigma-2-mm-3D_firstorder_Median,0.9796185701448543,0.98,0.98,0.9796185741071401,0.98,0.98,0.9796263823889264,0.98,0.98,0.9994928067611718,1.0,1.0,0.999492806861774,1.0,1.0,0.9994930051119445,1.0,1.0
log-sigma-2-mm-3D_firstorder_Minimum,0.7828911503172632,0.76,0.81,0.7829251872389535,0.76,0.81,0.7879901633576565,0.76,0.81,0.9932816181487606,0.99,0.99,0.9932829544062461,0.99,0.99,0.9934805534495418,0.99,0.99
log-sigma-2-mm-3D_firstorder_Range,0.7998309905266052,0.77,0.83,0.799866222776035,0.77,0.83,0.8056804259129257,0.78,0.83,0.9939330295608316,0.99,0.99,0.9939343565144895,0.99,0.99,0.9941517950819199,0.99,1.0
log-sigma-2-mm-3D_firstorder_RobustMeanAbsoluteDeviation,0.956153509647184,0.95,0.96,0.9561553934451198,0.95,0.96,0.9578426359267324,0.95,0.96,0.9988827821048977,1.0,1.0,0.9988828322494124,1.0,1.0,0.9989276674990418,1.0,1.0
log-sigma-2-mm-3D_firstorder_RootMeanSquared,0.9342970922171052,0.92,0.94,0.9343012032593574,0.92,0.94,0.9367042027323094,0.93,0.95,0.9982877330621569,1.0,1.0,0.998287847536378,1.0,1.0,0.9983545928912482,1.0,1.0
log-sigma-2-mm-3D_firstorder_Skewness,0.9095339093005889,0.9,0.92,0.9095340794611199,0.9,0.92,0.9096042264986062,0.9,0.92,0.9975799141743524,1.0,1.0,0.9975799191670183,1.0,1.0,0.9975819771904934,1.0,1.0
log-sigma-2-mm-3D_firstorder_TotalEnergy,0.9573413461682952,0.95,0.96,0.9573427498309187,0.95,0.96,0.9586360317162296,0.95,0.96,0.9989143627620354,1.0,1.0,0.9989144000356184,1.0,1.0,0.9989486973090138,1.0,1.0
log-sigma-2-mm-3D_firstorder_Uniformity,0.9061957107604514,0.89,0.92,0.9062000098787093,0.89,0.92,0.9079060193844654,0.89,0.92,0.9974816172326723,1.0,1.0,0.9974817442781838,1.0,1.0,0.9975320670383202,1.0,1.0
log-sigma-2-mm-3D_firstorder_Variance,0.9304586614225956,0.92,0.94,0.930462390837511,0.92,0.94,0.9325127800423187,0.92,0.94,0.9981804200070293,1.0,1.0,0.9981805246907327,1.0,1.0,0.9982379551123406,1.0,1.0
log-sigma-2-mm-3D_glcm_Autocorrelation,0.8063493520839868,0.78,0.83,0.8063512766987493,0.78,0.83,0.8066799844885827,0.78,0.83,0.9941766163818322,0.99,1.0,0.9941766877393207,0.99,1.0,0.9941888701448582,0.99,1.0
log-sigma-2-mm-3D_glcm_ClusterProminence,0.5906796132806439,0.55,0.63,0.5907857123213573,0.55,0.63,0.5971317419581291,0.56,0.64,0.9833793267679315,0.98,0.99,0.9833864979533218,0.98,0.99,0.9838109747955529,0.98,0.99
log-sigma-2-mm-3D_glcm_ClusterShade,0.8281788833931761,0.8,0.85,0.8281807989840805,0.8,0.85,0.8285595325563256,0.81,0.85,0.9949652669577489,0.99,1.0,0.9949653343927656,0.99,1.0,0.99497866109789,0.99,1.0
log-sigma-2-mm-3D_glcm_ClusterTendency,0.644770366252894,0.61,0.68,0.6448628217570771,0.61,0.68,0.6518184132011299,0.62,0.69,0.9867406184400752,0.98,0.99,0.9867458990591765,0.98,0.99,0.987139032419638,0.98,0.99
log-sigma-2-mm-3D_glcm_Contrast,0.8128795401901205,0.79,0.84,0.8128940108604978,0.79,0.84,0.8154796287758012,0.79,0.84,0.9944168448197394,0.99,1.0,0.9944173729996186,0.99,1.0,0.9945114561701821,0.99,1.0
log-sigma-2-mm-3D_glcm_Correlation,0.31705839565326,0.28,0.36,0.3175353236485481,0.28,0.36,0.3268950121711377,0.29,0.37,0.9500858908138723,0.94,0.96,0.9501901972414032,0.94,0.96,0.9521799851839395,0.94,0.96
log-sigma-2-mm-3D_glcm_DifferenceAverage,0.8086377117585665,0.78,0.83,0.8086600799250007,0.78,0.83,0.8125542079951552,0.79,0.84,0.994261227463014,0.99,1.0,0.994262052223605,0.99,1.0,0.9944049653677483,0.99,1.0
log-sigma-2-mm-3D_glcm_DifferenceEntropy,0.6849315772667045,0.65,0.72,0.6850213273438067,0.65,0.72,0.6931163855173849,0.66,0.73,0.9889049722247061,0.99,0.99,0.9889095348081117,0.99,0.99,0.9893163691613334,0.99,0.99
log-sigma-2-mm-3D_glcm_DifferenceVariance,0.7342227681082422,0.7,0.77,0.73425965851871,0.7,0.77,0.7384621594300209,0.71,0.77,0.9912483778458727,0.99,0.99,0.9912500177475602,0.99,0.99,0.9914357955617199,0.99,0.99
log-sigma-2-mm-3D_glcm_Id,0.7995364527625104,0.77,0.83,0.7995705526236132,0.77,0.83,0.8051861680896475,0.78,0.83,0.9939219319362455,0.99,0.99,0.9939232171601732,0.99,0.99,0.9941334293620356,0.99,1.0
log-sigma-2-mm-3D_glcm_Idm,0.7886767156376501,0.76,0.82,0.7887153581814323,0.76,0.82,0.7946732250313622,0.77,0.82,0.9935071484687643,0.99,0.99,0.9935086440333766,0.99,0.99,0.9937375417209467,0.99,0.99
log-sigma-2-mm-3D_glcm_Idmn,0.8147331398303066,0.79,0.84,0.8147478846883167,0.79,0.84,0.8174151695690645,0.79,0.84,0.9944843530824825,0.99,1.0,0.9944848888967299,0.99,1.0,0.9945815069271504,0.99,1.0
