,ICC1,LowerICC1,HigherICC1,ICC2,LowerICC2,HigherICC2,ICC3,LowerICC3,HigherICC3,ICC4,LowerICC4,HigherICC4,ICC5,LowerICC5,HigherICC5,ICC6,LowerICC6,HigherICC6,Filter,Class,Name
wavelet-HLH_glszm_ZonePercentage,0.6012071091657473,0.56,0.64,0.6012703589584997,0.56,0.64,0.6052058476746428,0.57,0.65,0.9840790337175532,0.98,0.99,0.9840831665055728,0.98,0.99,0.9843386825994204,0.98,0.99,Wavelet (HLH),glszm,ZonePercentage
wavelet-HLH_glszm_ZoneVariance,0.7881679252645277,0.76,0.82,0.7881713583227858,0.76,0.82,0.7886954202737129,0.76,0.82,0.9934874437322844,0.99,0.99,0.9934875767724368,0.99,0.99,0.9935078724034354,0.99,0.99,Wavelet (HLH),glszm,ZoneVariance
wavelet-HLH_gldm_DependenceEntropy,0.5295817967106279,0.49,0.57,0.5297414790062912,0.49,0.57,0.5372181310089055,0.5,0.58,0.9787940117184,0.98,0.98,0.9788073121088726,0.98,0.98,0.9794216050912202,0.98,0.98,Wavelet (HLH),gldm,DependenceEntropy
wavelet-HLH_gldm_DependenceNonUniformity,0.8906602981860425,0.87,0.91,0.8906636088234837,0.87,0.91,0.8917706678498484,0.88,0.91,0.9970147307350072,1.0,1.0,0.9970148319174496,1.0,1.0,0.9970486257919884,1.0,1.0,Wavelet (HLH),gldm,DependenceNonUniformity
wavelet-HLH_gldm_DependenceNonUniformityNormalized,0.7251525129905388,0.69,0.76,0.7251721405139717,0.69,0.76,0.7273016135330759,0.7,0.76,0.9908402797347916,0.99,0.99,0.9908411734906026,0.99,0.99,0.990937863831428,0.99,0.99,Wavelet (HLH),gldm,DependenceNonUniformityNormalized
wavelet-HLH_gldm_DependenceVariance,0.7977403990481102,0.77,0.82,0.7977513673352417,0.77,0.82,0.7995290234671646,0.77,0.83,0.9938540880821612,0.99,0.99,0.9938545032954544,0.99,0.99,0.9939216519119652,0.99,0.99,Wavelet (HLH),gldm,DependenceVariance
wavelet-HLH_gldm_GrayLevelNonUniformity,0.9192792949165938,0.91,0.93,0.9192797797062908,0.91,0.93,0.9195061956216836,0.91,0.93,0.9978629017516862,1.0,1.0,0.9978629156837708,1.0,1.0,0.9978694209537362,1.0,1.0,Wavelet (HLH),gldm,GrayLevelNonUniformity
wavelet-HLH_gldm_GrayLevelVariance,0.6541311025782737,0.62,0.69,0.6541366027113334,0.62,0.69,0.6545633760156989,0.62,0.69,0.9872679628385204,0.99,0.99,0.9872682684194952,0.99,0.99,0.9872919643635886,0.99,0.99,Wavelet (HLH),gldm,GrayLevelVariance
wavelet-HLH_gldm_HighGrayLevelEmphasis,0.3717259215789655,0.33,0.41,0.3717275380097892,0.33,0.41,0.3717667539279649,0.33,0.41,0.96040880843376,0.95,0.97,0.9604090716047856,0.95,0.97,0.9604154556894846,0.95,0.97,Wavelet (HLH),gldm,HighGrayLevelEmphasis
wavelet-HLH_gldm_LargeDependenceEmphasis,0.7928176891508394,0.77,0.82,0.7928291744456727,0.77,0.82,0.7946352718588021,0.77,0.82,0.993666610737404,0.99,0.99,0.993667050772102,0.99,0.99,0.9937360941142924,0.99,0.99,Wavelet (HLH),gldm,LargeDependenceEmphasis
