,ICC1,LowerICC1,HigherICC1,ICC2,LowerICC2,HigherICC2,ICC3,LowerICC3,HigherICC3,ICC4,LowerICC4,HigherICC4,ICC5,LowerICC5,HigherICC5,ICC6,LowerICC6,HigherICC6,Filter,Class,Name
original_glcm_DifferenceEntropy,0.9043361304664947,0.89,0.92,0.9043366731936346,0.89,0.92,0.9045470745939018,0.89,0.92,0.9974265535795568,1.0,1.0,0.9974265696822868,1.0,1.0,0.9974328108813691,1.0,1.0,Original,glcm,DifferenceEntropy
original_glcm_DifferenceVariance,0.9152645282040164,0.9,0.93,0.9152649486704744,0.9,0.93,0.9154511938995116,0.9,0.93,0.9977470310414176,1.0,1.0,0.9977470432283652,1.0,1.0,0.9977524403539244,1.0,1.0,Original,glcm,DifferenceVariance
original_glcm_Id,0.9233857337825214,0.91,0.93,0.923386171300265,0.91,0.93,0.92360242071635,0.91,0.93,0.9979804033451688,1.0,1.0,0.9979804158100836,1.0,1.0,0.9979865753656322,1.0,1.0,Original,glcm,Id
original_glcm_Idm,0.9239686304038788,0.91,0.94,0.9239690555329312,0.91,0.94,0.9241809252215396,0.91,0.94,0.9979969999228592,1.0,1.0,0.9979970120199448,1.0,1.0,0.9980030394426446,1.0,1.0,Original,glcm,Idm
original_glcm_Idmn,0.9272360459333135,0.92,0.94,0.9272362871198456,0.92,0.94,0.927362315995701,0.92,0.94,0.9980896555434592,1.0,1.0,0.9980896623594278,1.0,1.0,0.9980932234826944,1.0,1.0,Original,glcm,Idmn
original_glcm_Idn,0.9257479181797028,0.91,0.94,0.9257482995251872,0.91,0.94,0.9259432742034142,0.91,0.94,0.9980475349879688,1.0,1.0,0.998047545798612,1.0,1.0,0.9980530719390538,1.0,1.0,Original,glcm,Idn
original_glcm_Imc1,0.9422845640818944,0.93,0.95,0.9422847793185022,0.93,0.95,0.9424288768696466,0.93,0.95,0.9985083129085988,1.0,1.0,0.9985083188034304,1.0,1.0,0.9985122647125068,1.0,1.0,Original,glcm,Imc1
original_glcm_Imc2,0.958536206823844,0.95,0.96,0.9585362144297992,0.95,0.96,0.958543423518548,0.95,0.96,0.998946053208604,1.0,1.0,0.9989460534100862,1.0,1.0,0.9989462443779772,1.0,1.0,Original,glcm,Imc2
original_glcm_InverseVariance,0.925795920014844,0.91,0.94,0.925796277476603,0.91,0.94,0.9259791661777366,0.91,0.94,0.998048895708766,1.0,1.0,0.998048905841314,1.0,1.0,0.9980540889733742,1.0,1.0,Original,glcm,InverseVariance
original_glcm_JointAverage,0.8918570305034864,0.88,0.91,0.8918580106238279,0.88,0.91,0.8921895400607072,0.88,0.91,0.9970512586505136,1.0,1.0,0.9970512885276916,1.0,1.0,0.9970613909331064,1.0,1.0,Original,glcm,JointAverage
original_glcm_JointEnergy,0.9268499396524148,0.92,0.94,0.9268503418590396,0.92,0.94,0.927059332057129,0.92,0.94,0.9980787396915134,1.0,1.0,0.998078751067156,1.0,1.0,0.998084660653836,1.0,1.0,Original,glcm,JointEnergy
original_glcm_JointEntropy,0.8969449876428106,0.88,0.91,0.8969457844015022,0.88,0.91,0.8972301947714975,0.88,0.91,0.99720549995557,1.0,1.0,0.9972055239759732,1.0,1.0,0.997214095628967,1.0,1.0,Original,glcm,JointEntropy
original_glcm_MCC,0.9196918960717732,0.91,0.93,0.919691858720478,0.91,0.93,0.919674321360672,0.91,0.93,0.9978747540795532,1.0,1.0,0.9978747530070732,1.0,1.0,0.9978742494417644,1.0,1.0,Original,glcm,MCC
original_glcm_MaximumProbability,0.9172068613782072,0.9,0.93,0.9172072730153182,0.9,0.93,0.9173942809612912,0.9,0.93,0.9978032122770608,1.0,1.0,0.9978032241589548,1.0,1.0,0.9978086210647829,1.0,1.0,Original,glcm,MaximumProbability
