,ICC1,LowerICC1,HigherICC1,ICC2,LowerICC2,HigherICC2,ICC3,LowerICC3,HigherICC3,ICC4,LowerICC4,HigherICC4,ICC5,LowerICC5,HigherICC5,ICC6,LowerICC6,HigherICC6
log-sigma-1-mm-3D_glszm_SizeZoneNonUniformityNormalized,0.6086739895565214,0.57,0.65,0.6086866120811422,0.57,0.65,0.6094926581169151,0.57,0.65,0.9845612248217199,0.98,0.99,0.9845620303294038,0.98,0.99,0.9846134018696899,0.98,0.99
log-sigma-1-mm-3D_glszm_SmallAreaEmphasis,0.5968971309487983,0.56,0.64,0.5969094027802294,0.56,0.64,0.5976553844998307,0.56,0.64,0.9837954362148202,0.98,0.99,0.9837962492841497,0.98,0.99,0.9838456140621282,0.98,0.99
log-sigma-1-mm-3D_glszm_SmallAreaHighGrayLevelEmphasis,0.8442646139283679,0.82,0.87,0.8442642702851462,0.82,0.87,0.8441878966510383,0.82,0.87,0.9955210593075958,0.99,1.0,0.9955210476537887,0.99,1.0,0.9955184574029015,0.99,1.0
log-sigma-1-mm-3D_glszm_SmallAreaLowGrayLevelEmphasis,0.7255724765670352,0.69,0.76,0.7255729198684411,0.69,0.76,0.7256209778060156,0.69,0.76,0.9908593929300425,0.99,0.99,0.9908594130940781,0.99,0.99,0.9908615989192053,0.99,0.99
log-sigma-1-mm-3D_glszm_ZoneEntropy,0.94105237126368,0.93,0.95,0.9410525192952761,0.93,0.95,0.9411494207993981,0.93,0.95,0.9984745229531602,1.0,1.0,0.9984745270177515,1.0,1.0,0.9984771874325633,1.0,1.0
log-sigma-1-mm-3D_glszm_ZonePercentage,0.937566110334533,0.93,0.95,0.9375660825606006,0.93,0.95,0.9375489826119908,0.93,0.95,0.9983784519059223,1.0,1.0,0.9983784511377829,1.0,1.0,0.9983779781986123,1.0,1.0
log-sigma-1-mm-3D_glszm_ZoneVariance,0.8753891153558367,0.86,0.89,0.8753889101837273,0.86,0.89,0.8753298196483604,0.86,0.89,0.9965400824343895,1.0,1.0,0.9965400759492128,1.0,1.0,0.9965382080646754,1.0,1.0
log-sigma-1-mm-3D_gldm_DependenceEntropy,0.9668510358406656,0.96,0.97,0.9668510119242976,0.96,0.97,0.9668224125959172,0.96,0.97,0.9991644671689223,1.0,1.0,0.9991644665459536,1.0,1.0,0.9991637215749832,1.0,1.0
log-sigma-1-mm-3D_gldm_DependenceNonUniformity,0.9898066769967458,0.99,0.99,0.9898066748451035,0.99,0.99,0.9897981087124399,0.99,0.99,0.9997488851021009,1.0,1.0,0.9997488850485622,1.0,1.0,0.9997486718983812,1.0,1.0
log-sigma-1-mm-3D_gldm_DependenceNonUniformityNormalized,0.9499913445509451,0.94,0.96,0.9499912948264506,0.94,0.96,0.9499525680829373,0.94,0.96,0.9987177154000251,1.0,1.0,0.9987177140596305,1.0,1.0,0.9987166700833593,1.0,1.0
log-sigma-1-mm-3D_gldm_DependenceVariance,0.7622636707597628,0.73,0.79,0.7622632772624864,0.73,0.79,0.7622115516596232,0.73,0.79,0.9924505493499146,0.99,0.99,0.9924505330807445,0.99,0.99,0.9924483943407886,0.99,0.99
log-sigma-1-mm-3D_gldm_GrayLevelNonUniformity,0.9630833041645848,0.96,0.97,0.9630832984942783,0.96,0.97,0.9630772335239779,0.96,0.97,0.9990659518362516,1.0,1.0,0.9990659516874241,1.0,1.0,0.9990657925002396,1.0,1.0
log-sigma-1-mm-3D_gldm_GrayLevelVariance,0.9544729763131814,0.95,0.96,0.9544730085034703,0.95,0.96,0.9545006789210658,0.95,0.96,0.9988379714196356,1.0,1.0,0.9988379722794483,1.0,1.0,0.998838711344002,1.0,1.0
log-sigma-1-mm-3D_gldm_HighGrayLevelEmphasis,0.8284462673470272,0.81,0.85,0.828445932335354,0.81,0.85,0.8283796079820477,0.81,0.85,0.9949746768128047,0.99,1.0,0.994974665026664,0.99,1.0,0.9949723314685308,0.99,1.0
