,ICC1,LowerICC1,HigherICC1,ICC2,LowerICC2,HigherICC2,ICC3,LowerICC3,HigherICC3,ICC4,LowerICC4,HigherICC4,ICC5,LowerICC5,HigherICC5,ICC6,LowerICC6,HigherICC6,Filter,Class,Name
log-sigma-2-mm-3D_firstorder_90Percentile,0.974337404138692,0.97,0.98,0.974337411094604,0.97,0.98,0.9743482391770052,0.97,0.98,0.9993580097233672,1.0,1.0,0.9993580099018484,1.0,1.0,0.999358287736512,1.0,1.0,LoG (sigma=2mm),firstorder,90Percentile
log-sigma-2-mm-3D_firstorder_Energy,0.9926614753197588,0.99,0.99,0.992661476012007,0.99,0.99,0.9926653152022534,0.99,0.99,0.9998197208782532,1.0,1.0,0.9998197208953818,1.0,1.0,0.9998198158891688,1.0,1.0,LoG (sigma=2mm),firstorder,Energy
log-sigma-2-mm-3D_firstorder_Entropy,0.8551265728474737,0.83,0.87,0.855127281013811,0.83,0.87,0.8552986957723226,0.83,0.88,0.9958848695283732,1.0,1.0,0.995884892954934,1.0,1.0,0.9958905623476834,1.0,1.0,LoG (sigma=2mm),firstorder,Entropy
log-sigma-2-mm-3D_firstorder_InterquartileRange,0.9924726056951564,0.99,0.99,0.9924726095272584,0.99,0.99,0.9924933254303544,0.99,0.99,0.999815046757458,1.0,1.0,0.9998150468523118,1.0,1.0,0.9998155596114974,1.0,1.0,LoG (sigma=2mm),firstorder,InterquartileRange
log-sigma-2-mm-3D_firstorder_Kurtosis,0.8783235373773097,0.86,0.9,0.8783241355202375,0.86,0.9,0.8785011972127248,0.86,0.9,0.9966325337050344,1.0,1.0,0.9966325524887673,1.0,1.0,0.996638111737923,1.0,1.0,LoG (sigma=2mm),firstorder,Kurtosis
log-sigma-2-mm-3D_firstorder_Maximum,0.8965300468720235,0.88,0.91,0.8965302568966992,0.88,0.91,0.8966048744531643,0.88,0.91,0.9971929848223834,1.0,1.0,0.9971929911598416,1.0,1.0,0.997195242548815,1.0,1.0,LoG (sigma=2mm),firstorder,Maximum
log-sigma-2-mm-3D_firstorder_MeanAbsoluteDeviation,0.9909431537688972,0.99,0.99,0.9909431552728868,0.99,0.99,0.9909499021589068,0.99,0.99,0.9997771320620276,1.0,1.0,0.9997771320993672,1.0,1.0,0.9997772996035074,1.0,1.0,LoG (sigma=2mm),firstorder,MeanAbsoluteDeviation
log-sigma-2-mm-3D_firstorder_Mean,0.9552217369781728,0.95,0.96,0.9552219376497502,0.95,0.96,0.955397481884255,0.95,0.96,0.9988579557733572,1.0,1.0,0.998857961125171,1.0,1.0,0.9988626419656336,1.0,1.0,LoG (sigma=2mm),firstorder,Mean
log-sigma-2-mm-3D_firstorder_Median,0.9321241138261548,0.92,0.94,0.9321246012941728,0.92,0.94,0.932399148064756,0.92,0.94,0.9982270876578768,1.0,1.0,0.9982271012934458,1.0,1.0,0.9982347787735166,1.0,1.0,LoG (sigma=2mm),firstorder,Median
log-sigma-2-mm-3D_firstorder_Minimum,0.8890573007306299,0.87,0.9,0.8890578418462871,0.87,0.9,0.8892356665535122,0.87,0.9,0.9969656525039324,1.0,1.0,0.9969656691000642,1.0,1.0,0.9969711219574258,1.0,1.0,LoG (sigma=2mm),firstorder,Minimum
log-sigma-2-mm-3D_firstorder_Range,0.9296035735977134,0.92,0.94,0.9296038245825572,0.92,0.94,0.9297397316778409,0.92,0.94,0.9981563963212242,1.0,1.0,0.998156403378956,1.0,1.0,0.9981602245619682,1.0,1.0,LoG (sigma=2mm),firstorder,Range
log-sigma-2-mm-3D_firstorder_RobustMeanAbsoluteDeviation,0.9934217967742348,0.99,0.99,0.9934217996340264,0.99,0.99,0.9934395069354862,0.99,0.99,0.9998385196770484,1.0,1.0,0.9998385197477032,1.0,1.0,0.9998389572227944,1.0,1.0,LoG (sigma=2mm),firstorder,RobustMeanAbsoluteDeviation
log-sigma-2-mm-3D_firstorder_RootMeanSquared,0.9860638923473666,0.98,0.99,0.986063896100386,0.98,0.99,0.9860747837215432,0.98,0.99,0.9996554098173688,1.0,1.0,0.9996554099114464,1.0,1.0,0.9996556828312144,1.0,1.0,LoG (sigma=2mm),firstorder,RootMeanSquared
log-sigma-2-mm-3D_firstorder_Skewness,0.8441831554615075,0.82,0.87,0.8441837131967512,0.82,0.87,0.8443076208836469,0.82,0.87,0.9955182965880258,0.99,1.0,0.9955183155057584,0.99,1.0,0.9955225177090334,0.99,1.0,LoG (sigma=2mm),firstorder,Skewness
log-sigma-2-mm-3D_firstorder_TotalEnergy,0.992661475319759,0.99,0.99,0.9926614760120068,0.99,0.99,0.9926653152022534,0.99,0.99,0.9998197208782532,1.0,1.0,0.9998197208953818,1.0,1.0,0.9998198158891688,1.0,1.0,LoG (sigma=2mm),firstorder,TotalEnergy
log-sigma-2-mm-3D_firstorder_Uniformity,0.8781710705286166,0.86,0.9,0.8781717208742815,0.86,0.9,0.878363964606208,0.86,0.9,0.9966277449132622,1.0,1.0,0.9966277653432344,1.0,1.0,0.996633803202267,1.0,1.0,LoG (sigma=2mm),firstorder,Uniformity
log-sigma-2-mm-3D_firstorder_Variance,0.97083786368558,0.97,0.98,0.9708378798086332,0.97,0.98,0.970859887190015,0.97,0.98,0.9992678994900211,1.0,1.0,0.9992678999066352,1.0,1.0,0.9992684685570524,1.0,1.0,LoG (sigma=2mm),firstorder,Variance
log-sigma-2-mm-3D_glcm_Autocorrelation,0.6667808631251345,0.63,0.7,0.6667823425627557,0.63,0.7,0.6669037411781997,0.63,0.7,0.9879579229985656,0.99,0.99,0.987958002216318,0.99,0.99,0.9879645014545452,0.99,0.99,LoG (sigma=2mm),glcm,Autocorrelation
log-sigma-2-mm-3D_glcm_ClusterProminence,0.8764990350498066,0.86,0.89,0.8764990198217786,0.86,0.89,0.8764945887741911,0.86,0.89,0.9965751220980684,1.0,1.0,0.9965751216179184,1.0,1.0,0.9965749819032818,1.0,1.0,LoG (sigma=2mm),glcm,ClusterProminence
log-sigma-2-mm-3D_glcm_ClusterShade,0.9037876792903636,0.89,0.92,0.9037877231119246,0.89,0.92,0.9038046009010878,0.89,0.92,0.9974102713985412,1.0,1.0,0.9974102727002648,1.0,1.0,0.9974107740474804,1.0,1.0,LoG (sigma=2mm),glcm,ClusterShade
log-sigma-2-mm-3D_glcm_ClusterTendency,0.8678704004428704,0.85,0.89,0.8678707859310805,0.85,0.89,0.8679746109119362,0.85,0.89,0.996300426145508,1.0,1.0,0.9963004385362678,1.0,1.0,0.9963037753964462,1.0,1.0,LoG (sigma=2mm),glcm,ClusterTendency
log-sigma-2-mm-3D_glcm_Contrast,0.880205805070618,0.86,0.9,0.8802063418394376,0.86,0.9,0.8803680752143352,0.86,0.9,0.996691520473622,1.0,1.0,0.9966915372599706,1.0,1.0,0.9966965942344128,1.0,1.0,LoG (sigma=2mm),glcm,Contrast
log-sigma-2-mm-3D_glcm_Correlation,0.9569887038823718,0.95,0.96,0.9569887226766578,0.95,0.96,0.9570058678452538,0.95,0.96,0.9989049951402806,1.0,1.0,0.9989049956397128,1.0,1.0,0.998905451241114,1.0,1.0,LoG (sigma=2mm),glcm,Correlation
log-sigma-2-mm-3D_glcm_DifferenceAverage,0.8808788775470227,0.86,0.9,0.8808794576593038,0.86,0.9,0.8810553756859584,0.86,0.9,0.9967125538136088,1.0,1.0,0.9967125719284856,1.0,1.0,0.9967180641629108,1.0,1.0,LoG (sigma=2mm),glcm,DifferenceAverage
log-sigma-2-mm-3D_glcm_DifferenceEntropy,0.8704930947318381,0.85,0.89,0.8704937995309094,0.85,0.89,0.870688075395773,0.85,0.89,0.9963844806277669,1.0,1.0,0.9963845031496328,1.0,1.0,0.9963907098867234,1.0,1.0,LoG (sigma=2mm),glcm,DifferenceEntropy
log-sigma-2-mm-3D_glcm_DifferenceVariance,0.8778422664519531,0.86,0.89,0.8778427569621372,0.86,0.89,0.8779873006574425,0.86,0.9,0.9966174120860528,1.0,1.0,0.996617427506178,1.0,1.0,0.9966219707837052,1.0,1.0,LoG (sigma=2mm),glcm,DifferenceVariance
log-sigma-2-mm-3D_glcm_Id,0.8916309054239782,0.88,0.91,0.8916314431274146,0.88,0.91,0.891812867219348,0.88,0.91,0.997044363932779,1.0,1.0,0.9970443803317818,1.0,1.0,0.9970499123471952,1.0,1.0,LoG (sigma=2mm),glcm,Id
log-sigma-2-mm-3D_glcm_Idm,0.8926967708696875,0.88,0.91,0.8926973026855888,0.88,0.91,0.8928787392716514,0.88,0.91,0.9970768332052476,1.0,1.0,0.9970768493870366,1.0,1.0,0.9970823689408758,1.0,1.0,LoG (sigma=2mm),glcm,Idm
log-sigma-2-mm-3D_glcm_Idmn,0.880608067592061,0.86,0.9,0.8806086024017833,0.86,0.9,0.8807703622986297,0.86,0.9,0.9967040948319568,1.0,1.0,0.9967041115421836,1.0,1.0,0.9967091648539153,1.0,1.0,LoG (sigma=2mm),glcm,Idmn
log-sigma-2-mm-3D_glcm_Idn,0.8818083595144877,0.86,0.9,0.8818089368354097,0.86,0.9,0.8819855714736373,0.86,0.9,0.9967415485519788,1.0,1.0,0.9967415665427534,1.0,1.0,0.9967470698476874,1.0,1.0,LoG (sigma=2mm),glcm,Idn
log-sigma-2-mm-3D_glcm_Imc1,0.9526705887387013,0.95,0.96,0.952670794735617,0.95,0.96,0.9528408279755743,0.95,0.96,0.9987897403326216,1.0,1.0,0.9987897458551684,1.0,1.0,0.9987943034624036,1.0,1.0,LoG (sigma=2mm),glcm,Imc1
log-sigma-2-mm-3D_glcm_Imc2,0.9525781886440624,0.94,0.96,0.952578277213195,0.94,0.96,0.9526512266663746,0.95,0.96,0.9987872629548508,1.0,1.0,0.9987872653297392,1.0,1.0,0.9987892212467456,1.0,1.0,LoG (sigma=2mm),glcm,Imc2
log-sigma-2-mm-3D_glcm_InverseVariance,0.8796475930828113,0.86,0.9,0.879648187007907,0.86,0.9,0.8798262024366437,0.86,0.9,0.9966740527516617,1.0,1.0,0.9966740713483838,1.0,1.0,0.9966796441891346,1.0,1.0,LoG (sigma=2mm),glcm,InverseVariance
log-sigma-2-mm-3D_glcm_JointAverage,0.6707912987392045,0.63,0.71,0.6707928388931793,0.63,0.71,0.6709215299658821,0.63,0.71,0.98817142791749,0.99,0.99,0.9881715094384091,0.99,0.99,0.9881783198297424,0.99,0.99,LoG (sigma=2mm),glcm,JointAverage
log-sigma-2-mm-3D_glcm_JointEnergy,0.9014267825290296,0.89,0.92,0.901427290204745,0.89,0.92,0.90161767564428,0.89,0.92,0.997339962009683,1.0,1.0,0.9973399771671916,1.0,1.0,0.9973456602722554,1.0,1.0,LoG (sigma=2mm),glcm,JointEnergy
log-sigma-2-mm-3D_glcm_JointEntropy,0.8595815529114077,0.84,0.88,0.859582328714006,0.84,0.88,0.8597770873785888,0.84,0.88,0.996031500808873,1.0,1.0,0.9960315262150292,1.0,1.0,0.9960379028056416,1.0,1.0,LoG (sigma=2mm),glcm,JointEntropy
log-sigma-2-mm-3D_glcm_MCC,0.684964098754866,0.65,0.72,0.6849727703728677,0.65,0.72,0.6857466753813142,0.65,0.72,0.9889066256379144,0.99,0.99,0.988907066482927,0.99,0.99,0.9889463667047724,0.99,0.99,LoG (sigma=2mm),glcm,MCC
log-sigma-2-mm-3D_glcm_MaximumProbability,0.9105477961407308,0.9,0.92,0.9105481870052616,0.9,0.92,0.910711341791798,0.9,0.92,0.9976096303088876,1.0,1.0,0.9976096417523646,1.0,1.0,0.9976144176569126,1.0,1.0,LoG (sigma=2mm),glcm,MaximumProbability
log-sigma-2-mm-3D_glcm_SumAverage,0.6707912987392043,0.63,0.71,0.6707928388931791,0.63,0.71,0.6709215299658817,0.63,0.71,0.98817142791749,0.99,0.99,0.9881715094384091,0.99,0.99,0.9881783198297424,0.99,0.99,LoG (sigma=2mm),glcm,SumAverage
log-sigma-2-mm-3D_glcm_SumEntropy,0.8488225887724219,0.83,0.87,0.8488233214659814,0.83,0.87,0.8489920245170448,0.83,0.87,0.9956748253830346,0.99,1.0,0.9956748499719488,0.99,1.0,0.99568051048388,0.99,1.0,LoG (sigma=2mm),glcm,SumEntropy
log-sigma-2-mm-3D_glcm_SumSquares,0.8616298095721044,0.84,0.88,0.8616303219713686,0.84,0.88,0.8617611608255513,0.84,0.88,0.996098422674998,1.0,1.0,0.996098439377728,1.0,1.0,0.996102703713203,1.0,1.0,LoG (sigma=2mm),glcm,SumSquares
log-sigma-2-mm-3D_glrlm_GrayLevelNonUniformity,0.9611178769827544,0.95,0.97,0.9611179032578018,0.95,0.97,0.9611445329465848,0.95,0.97,0.9990142627994888,1.0,1.0,0.9990142634918768,1.0,1.0,0.9990149652065372,1.0,1.0,LoG (sigma=2mm),glrlm,GrayLevelNonUniformity
log-sigma-2-mm-3D_glrlm_GrayLevelNonUniformityNormalized,0.8642544281809669,0.84,0.88,0.8642551595264129,0.84,0.88,0.8644461090902086,0.84,0.88,0.996183725165791,1.0,1.0,0.9961837488650084,1.0,1.0,0.9961899352438438,1.0,1.0,LoG (sigma=2mm),glrlm,GrayLevelNonUniformityNormalized
log-sigma-2-mm-3D_glrlm_GrayLevelVariance,0.8470578722537025,0.83,0.87,0.8470583581530796,0.83,0.87,0.8471687083155868,0.83,0.87,0.9956154822801198,0.99,1.0,0.9956154986527842,0.99,1.0,0.995619216493688,0.99,1.0,LoG (sigma=2mm),glrlm,GrayLevelVariance
log-sigma-2-mm-3D_glrlm_HighGrayLevelRunEmphasis,0.6637170018140498,0.63,0.7,0.6637184737960627,0.63,0.7,0.6638376098751606,0.63,0.7,0.987793135740072,0.99,0.99,0.9877932152614396,0.99,0.99,0.9877996502620638,0.99,0.99,LoG (sigma=2mm),glrlm,HighGrayLevelRunEmphasis
log-sigma-2-mm-3D_glrlm_LongRunEmphasis,0.910965196491911,0.9,0.92,0.9109654955727264,0.9,0.92,0.9110909755273988,0.9,0.92,0.9976218452394972,1.0,1.0,0.997621853987983,1.0,1.0,0.9976255239395264,1.0,1.0,LoG (sigma=2mm),glrlm,LongRunEmphasis
log-sigma-2-mm-3D_glrlm_LongRunHighGrayLevelEmphasis,0.8090796357203611,0.78,0.83,0.8090800595315795,0.78,0.83,0.8091537031428048,0.78,0.83,0.9942775139176384,0.99,1.0,0.9942775295282914,0.99,1.0,0.9942802418745446,0.99,1.0,LoG (sigma=2mm),glrlm,LongRunHighGrayLevelEmphasis
log-sigma-2-mm-3D_glrlm_LongRunLowGrayLevelEmphasis,0.8283773803044288,0.8,0.85,0.828378647092043,0.8,0.85,0.8286294158822656,0.81,0.85,0.9949722530835552,0.99,1.0,0.994972297657881,0.99,1.0,0.9949811188283438,0.99,1.0,LoG (sigma=2mm),glrlm,LongRunLowGrayLevelEmphasis
log-sigma-2-mm-3D_glrlm_LowGrayLevelRunEmphasis,0.7229639653547825,0.69,0.76,0.7229667256471872,0.69,0.76,0.7232621854775726,0.69,0.76,0.9907403281616044,0.99,0.99,0.990740454593314,0.99,0.99,0.9907539823642898,0.99,0.99,LoG (sigma=2mm),glrlm,LowGrayLevelRunEmphasis
log-sigma-2-mm-3D_glrlm_RunEntropy,0.8710707319280709,0.85,0.89,0.8710711560536398,0.85,0.89,0.8711886563620335,0.85,0.89,0.996402927149665,1.0,1.0,0.9964029406851412,1.0,1.0,0.9964066900779336,1.0,1.0,LoG (sigma=2mm),glrlm,RunEntropy
log-sigma-2-mm-3D_glrlm_RunLengthNonUniformity,0.9749378609998182,0.97,0.98,0.9749378914161864,0.97,0.98,0.9749864059250825,0.97,0.98,0.9993734075891696,1.0,1.0,0.9993734083686858,1.0,1.0,0.9993746516470948,1.0,1.0,LoG (sigma=2mm),glrlm,RunLengthNonUniformity
log-sigma-2-mm-3D_glrlm_RunLengthNonUniformityNormalized,0.8965630466137089,0.88,0.91,0.8965633718777997,0.88,0.91,0.8966789781092869,0.88,0.91,0.997193980548418,1.0,1.0,0.9971939903625012,1.0,1.0,0.9971974780714142,1.0,1.0,LoG (sigma=2mm),glrlm,RunLengthNonUniformityNormalized
log-sigma-2-mm-3D_glrlm_RunPercentage,0.9022689034345104,0.89,0.92,0.9022692281048617,0.89,0.92,0.9023921386143736,0.89,0.92,0.9973650821190192,1.0,1.0,0.997365091794999,1.0,1.0,0.9973687543456142,1.0,1.0,LoG (sigma=2mm),glrlm,RunPercentage
log-sigma-2-mm-3D_glrlm_RunVariance,0.9181271171411898,0.91,0.93,0.9181273633612262,0.91,0.93,0.9182405834910184,0.91,0.93,0.997829749527641,1.0,1.0,0.9978297566209142,1.0,1.0,0.997833017950564,1.0,1.0,LoG (sigma=2mm),glrlm,RunVariance
log-sigma-2-mm-3D_glrlm_ShortRunEmphasis,0.8939402509881846,0.88,0.91,0.8939406052833193,0.88,0.91,0.8940630574856203,0.88,0.91,0.9971146179281578,1.0,1.0,0.9971146286792936,1.0,1.0,0.9971183440121018,1.0,1.0,LoG (sigma=2mm),glrlm,ShortRunEmphasis
log-sigma-2-mm-3D_glrlm_ShortRunHighGrayLevelEmphasis,0.6564589162060496,0.62,0.69,0.6564604691141579,0.62,0.69,0.6565821549439285,0.62,0.69,0.987396852707329,0.99,0.99,0.9873969383971598,0.99,0.99,0.9874036518354736,0.99,0.99,LoG (sigma=2mm),glrlm,ShortRunHighGrayLevelEmphasis
log-sigma-2-mm-3D_glrlm_ShortRunLowGrayLevelEmphasis,0.7197052444108888,0.69,0.75,0.7197080782568374,0.69,0.75,0.7200065351135404,0.69,0.75,0.9905904128615732,0.99,0.99,0.9905905438007584,0.99,0.99,0.990604328563246,0.99,0.99,LoG (sigma=2mm),glrlm,ShortRunLowGrayLevelEmphasis
log-sigma-2-mm-3D_glszm_GrayLevelNonUniformity,0.9547757600702926,0.95,0.96,0.9547757670166817,0.95,0.96,0.954781779803644,0.95,0.96,0.9988460563688966,1.0,1.0,0.998846056554322,1.0,1.0,0.9988462170575008,1.0,1.0,LoG (sigma=2mm),glszm,GrayLevelNonUniformity
log-sigma-2-mm-3D_glszm_GrayLevelNonUniformityNormalized,0.7218559664448498,0.69,0.75,0.7218578178150756,0.69,0.75,0.7220548683344366,0.69,0.76,0.9906895021914616,0.99,0.99,0.9906895872430368,0.99,0.99,0.9906986372940302,0.99,0.99,LoG (sigma=2mm),glszm,GrayLevelNonUniformityNormalized
log-sigma-2-mm-3D_glszm_GrayLevelVariance,0.6561937693283884,0.62,0.69,0.6561954783976974,0.62,0.69,0.6563292461858298,0.62,0.69,0.9873822161126568,0.99,0.99,0.9873823104929074,0.99,0.99,0.9873896961073488,0.99,0.99,LoG (sigma=2mm),glszm,GrayLevelVariance
log-sigma-2-mm-3D_glszm_HighGrayLevelZoneEmphasis,0.652146866564892,0.62,0.69,0.6521472736929317,0.62,0.69,0.6521785694509358,0.62,0.69,0.9871573970651398,0.98,0.99,0.9871574198176272,0.98,0.99,0.9871591687096992,0.98,0.99,LoG (sigma=2mm),glszm,HighGrayLevelZoneEmphasis
log-sigma-2-mm-3D_glszm_LargeAreaEmphasis,0.8827780720341201,0.87,0.9,0.8827783206994108,0.87,0.9,0.8828551062671249,0.87,0.9,0.9967717349763908,1.0,1.0,0.9967717427088842,1.0,1.0,0.9967741302294773,1.0,1.0,LoG (sigma=2mm),glszm,LargeAreaEmphasis
log-sigma-2-mm-3D_glszm_LargeAreaHighGrayLevelEmphasis,0.8619235066901427,0.84,0.88,0.8619237186028715,0.84,0.88,0.8619779583070577,0.84,0.88,0.996107993184634,1.0,1.0,0.9961080000878024,1.0,1.0,0.996109766866237,1.0,1.0,LoG (sigma=2mm),glszm,LargeAreaHighGrayLevelEmphasis
log-sigma-2-mm-3D_glszm_LargeAreaLowGrayLevelEmphasis,0.8823108609613937,0.86,0.9,0.8823111765440185,0.86,0.9,0.8824081895775353,0.87,0.9,0.9967571991005952,1.0,1.0,0.996757208924058,1.0,1.0,0.9967602284238471,1.0,1.0,LoG (sigma=2mm),glszm,LargeAreaLowGrayLevelEmphasis
log-sigma-2-mm-3D_glszm_LowGrayLevelZoneEmphasis,0.624455140017955,0.59,0.66,0.624455284834636,0.59,0.66,0.624465157827794,0.59,0.66,0.9855438491112848,0.98,0.99,0.985543857909287,0.98,0.99,0.9855444577108564,0.98,0.99,LoG (sigma=2mm),glszm,LowGrayLevelZoneEmphasis
log-sigma-2-mm-3D_glszm_SizeZoneNonUniformity,0.8999162313585478,0.88,0.91,0.8999165337959687,0.88,0.91,0.9000280432715853,0.88,0.91,0.9972947882941128,1.0,1.0,0.9972947973534088,1.0,1.0,0.9972981371360689,1.0,1.0,LoG (sigma=2mm),glszm,SizeZoneNonUniformity
log-sigma-2-mm-3D_glszm_SizeZoneNonUniformityNormalized,0.5140640100223558,0.47,0.56,0.51407164436918,0.47,0.56,0.5144029891701768,0.47,0.56,0.9774639012741042,0.97,0.98,0.9774645744815864,0.97,0.98,0.9774937745721028,0.97,0.98,LoG (sigma=2mm),glszm,SizeZoneNonUniformityNormalized
log-sigma-2-mm-3D_glszm_SmallAreaEmphasis,0.5020206017951333,0.46,0.55,0.5020298657488542,0.46,0.55,0.502413069530193,0.46,0.55,0.9763776123500364,0.97,0.98,0.9763784670180132,0.97,0.98,0.9764137940820729,0.97,0.98,LoG (sigma=2mm),glszm,SmallAreaEmphasis
log-sigma-2-mm-3D_glszm_SmallAreaHighGrayLevelEmphasis,0.5687785619951485,0.53,0.61,0.5687784940203969,0.53,0.61,0.5687748180542485,0.53,0.61,0.9818441812484814,0.98,0.98,0.9818441763080766,0.98,0.98,0.981843909137186,0.98,0.98,LoG (sigma=2mm),glszm,SmallAreaHighGrayLevelEmphasis
log-sigma-2-mm-3D_glszm_SmallAreaLowGrayLevelEmphasis,0.4153137483386597,0.38,0.46,0.4153116773101591,0.38,0.46,0.4152513716430608,0.38,0.46,0.9668028619440452,0.96,0.97,0.9668025882108288,0.96,0.97,0.9667946163248397,0.96,0.97,LoG (sigma=2mm),glszm,SmallAreaLowGrayLevelEmphasis
log-sigma-2-mm-3D_glszm_ZoneEntropy,0.5392387190719667,0.5,0.58,0.5392468028002803,0.5,0.58,0.5396349707509657,0.5,0.58,0.979584825298507,0.98,0.98,0.9795854759427496,0.98,0.98,0.9796166969326772,0.98,0.98,LoG (sigma=2mm),glszm,ZoneEntropy
log-sigma-2-mm-3D_glszm_ZonePercentage,0.8589065029338221,0.84,0.88,0.8589066689001558,0.84,0.88,0.8589480940205954,0.84,0.88,0.9960093772192572,1.0,1.0,0.996009382662668,1.0,1.0,0.996010741271644,1.0,1.0,LoG (sigma=2mm),glszm,ZonePercentage
log-sigma-2-mm-3D_glszm_ZoneVariance,0.8833350814394625,0.87,0.9,0.883335329135794,0.87,0.9,0.8834122291740458,0.87,0.9,0.9967890451182492,1.0,1.0,0.9967890528111684,1.0,1.0,0.996791440959245,1.0,1.0,LoG (sigma=2mm),glszm,ZoneVariance
log-sigma-2-mm-3D_gldm_DependenceEntropy,0.913795795723898,0.9,0.93,0.913796064853226,0.9,0.93,0.913913047465052,0.9,0.93,0.9977043941646108,1.0,1.0,0.9977044019895775,1.0,1.0,0.9977078028480016,1.0,1.0,LoG (sigma=2mm),gldm,DependenceEntropy
log-sigma-2-mm-3D_gldm_DependenceNonUniformity,0.9533996781178994,0.95,0.96,0.9533998451329356,0.95,0.96,0.9535399616748844,0.95,0.96,0.9988092718414486,1.0,1.0,0.9988092763122643,1.0,1.0,0.9988130265460596,1.0,1.0,LoG (sigma=2mm),gldm,DependenceNonUniformity
log-sigma-2-mm-3D_gldm_DependenceNonUniformityNormalized,0.9082284823997034,0.89,0.92,0.90822889077459,0.89,0.92,0.9083946239781538,0.89,0.92,0.9975415581679334,1.0,1.0,0.9975415701835688,1.0,1.0,0.9975464456921924,1.0,1.0,LoG (sigma=2mm),gldm,DependenceNonUniformityNormalized
log-sigma-2-mm-3D_gldm_DependenceVariance,0.9408514223410092,0.93,0.95,0.940851597695588,0.93,0.95,0.9409659725569228,0.93,0.95,0.9984690042305984,1.0,1.0,0.9984690090474164,1.0,1.0,0.9984721504400716,1.0,1.0,LoG (sigma=2mm),gldm,DependenceVariance
log-sigma-2-mm-3D_gldm_GrayLevelNonUniformity,0.9581474514643684,0.95,0.96,0.9581474993363708,0.95,0.96,0.9581924355295244,0.95,0.96,0.9989357509783172,1.0,1.0,0.9989357522474532,1.0,1.0,0.9989369434975373,1.0,1.0,LoG (sigma=2mm),gldm,GrayLevelNonUniformity
log-sigma-2-mm-3D_gldm_GrayLevelVariance,0.8497454215408204,0.83,0.87,0.8497459756267166,0.83,0.87,0.8498744711572966,0.83,0.87,0.9957057626493628,0.99,1.0,0.9957057812050624,0.99,1.0,0.9957100837379528,0.99,1.0,LoG (sigma=2mm),gldm,GrayLevelVariance
log-sigma-2-mm-3D_gldm_HighGrayLevelEmphasis,0.6632919585609581,0.63,0.7,0.6632934504091915,0.63,0.7,0.663413964997569,0.63,0.7,0.987770159259778,0.99,0.99,0.987770239953953,0.99,0.99,0.987776757441156,0.99,0.99,LoG (sigma=2mm),gldm,HighGrayLevelEmphasis
log-sigma-2-mm-3D_gldm_LargeDependenceEmphasis,0.9180319821617596,0.91,0.93,0.9180322487192144,0.91,0.93,0.918154666951119,0.91,0.93,0.9978270085376548,1.0,1.0,0.9978270162183714,1.0,1.0,0.997830543178208,1.0,1.0,LoG (sigma=2mm),gldm,LargeDependenceEmphasis
log-sigma-2-mm-3D_gldm_LargeDependenceHighGrayLevelEmphasis,0.8567990946232602,0.84,0.88,0.8567994644953161,0.84,0.88,0.8568902078423726,0.84,0.88,0.9959400926398684,1.0,1.0,0.9959401048290882,1.0,1.0,0.9959430949883274,1.0,1.0,LoG (sigma=2mm),gldm,LargeDependenceHighGrayLevelEmphasis
log-sigma-2-mm-3D_gldm_LargeDependenceLowGrayLevelEmphasis,0.8848151835293725,0.87,0.9,0.8848157344811169,0.87,0.9,0.8849892907080019,0.87,0.9,0.9968349391569892,1.0,1.0,0.9968349562127384,1.0,1.0,0.9968403279448892,1.0,1.0,LoG (sigma=2mm),gldm,LargeDependenceLowGrayLevelEmphasis
log-sigma-2-mm-3D_gldm_LowGrayLevelEmphasis,0.7078094111770927,0.67,0.74,0.7078126114884148,0.67,0.74,0.7081306086386703,0.67,0.74,0.990031835550748,0.99,0.99,0.990031988262384,0.99,0.99,0.9900471557208852,0.99,0.99,LoG (sigma=2mm),gldm,LowGrayLevelEmphasis
log-sigma-2-mm-3D_gldm_SmallDependenceEmphasis,0.854073171291136,0.83,0.87,0.8540734000054558,0.83,0.87,0.8541282864594536,0.83,0.87,0.9958499805967648,1.0,1.0,0.9958499881809176,1.0,1.0,0.9958518080982236,1.0,1.0,LoG (sigma=2mm),gldm,SmallDependenceEmphasis
log-sigma-2-mm-3D_gldm_SmallDependenceHighGrayLevelEmphasis,0.738057934364766,0.71,0.77,0.7380574243747378,0.71,0.77,0.7379985134581094,0.71,0.77,0.9914180151388736,0.99,0.99,0.9914179926943276,0.99,0.99,0.9914153998362844,0.99,0.99,LoG (sigma=2mm),gldm,SmallDependenceHighGrayLevelEmphasis
log-sigma-2-mm-3D_gldm_SmallDependenceLowGrayLevelEmphasis,0.6470481578124756,0.61,0.69,0.6470516327823176,0.61,0.69,0.6473129293621921,0.61,0.69,0.9868702920287592,0.98,0.99,0.9868704891856128,0.98,0.99,0.986885308342486,0.98,0.99,LoG (sigma=2mm),gldm,SmallDependenceLowGrayLevelEmphasis
log-sigma-2-mm-3D_ngtdm_Busyness,0.94348213998024,0.93,0.95,0.943482222669886,0.93,0.95,0.943538821708484,0.93,0.95,0.9985410711853469,1.0,1.0,0.9985410734444276,1.0,1.0,0.998542619639347,1.0,1.0,LoG (sigma=2mm),ngtdm,Busyness
