,ICC1,LowerICC1,HigherICC1,ICC2,LowerICC2,HigherICC2,ICC3,LowerICC3,HigherICC3,ICC4,LowerICC4,HigherICC4,ICC5,LowerICC5,HigherICC5,ICC6,LowerICC6,HigherICC6,Filter,Class,Name
log-sigma-3-mm-3D_firstorder_RobustMeanAbsoluteDeviation,0.9984742674992052,1.0,1.0,0.9984742682848886,1.0,1.0,0.998495349667398,1.0,1.0,0.9999627315373418,1.0,1.0,0.999962731556562,1.0,1.0,0.9999632472601588,1.0,1.0,LoG (sigma=3mm),firstorder,RobustMeanAbsoluteDeviation
log-sigma-3-mm-3D_firstorder_RootMeanSquared,0.9833478060687616,0.98,0.99,0.983348816542618,0.98,0.99,0.9858014176308706,0.98,0.99,0.9995871416134636,1.0,1.0,0.9995871670798784,1.0,1.0,0.999648828589833,1.0,1.0,LoG (sigma=3mm),firstorder,RootMeanSquared
log-sigma-3-mm-3D_firstorder_Skewness,0.9326963455979,0.92,0.94,0.9327241341973808,0.92,0.94,0.9487854035303752,0.94,0.96,0.9982430847023832,1.0,1.0,0.9982438610608104,1.0,1.0,0.9986851672790548,1.0,1.0,LoG (sigma=3mm),firstorder,Skewness
log-sigma-3-mm-3D_firstorder_TotalEnergy,0.9755698348654376,0.97,0.98,0.9755719011507804,0.97,0.98,0.9789667127246088,0.98,0.98,0.9993895937024264,1.0,1.0,0.9993896465905868,1.0,1.0,0.9994762454021432,1.0,1.0,LoG (sigma=3mm),firstorder,TotalEnergy
log-sigma-3-mm-3D_firstorder_Uniformity,0.9174177364585968,0.9,0.93,0.9174298474422828,0.9,0.93,0.9229795354051976,0.91,0.93,0.9978092978212684,1.0,1.0,0.997809647243723,1.0,1.0,0.9979688257573546,1.0,1.0,LoG (sigma=3mm),firstorder,Uniformity
log-sigma-3-mm-3D_firstorder_Variance,0.9780858972169882,0.97,0.98,0.9780876089981132,0.97,0.98,0.981230137855908,0.98,0.98,0.999453832846125,1.0,1.0,0.9994538764409678,1.0,1.0,0.9995336588162604,1.0,1.0,LoG (sigma=3mm),firstorder,Variance
log-sigma-3-mm-3D_glcm_Autocorrelation,0.9581798576370936,0.95,0.96,0.958183066303279,0.95,0.96,0.9612067733345266,0.95,0.97,0.9989366100709332,1.0,1.0,0.9989366951300852,1.0,1.0,0.9990166051452296,1.0,1.0,LoG (sigma=3mm),glcm,Autocorrelation
log-sigma-3-mm-3D_glcm_ClusterProminence,0.8286087935356148,0.81,0.85,0.8286105684751383,0.81,0.85,0.8289625450730814,0.81,0.85,0.9949803936017784,0.99,1.0,0.994980456022498,0.99,1.0,0.9949928291377146,0.99,1.0,LoG (sigma=3mm),glcm,ClusterProminence
log-sigma-3-mm-3D_glcm_ClusterShade,0.892801774538419,0.88,0.91,0.8928034982787529,0.88,0.91,0.8933924916438875,0.88,0.91,0.99708002783293,1.0,1.0,0.9970800802698432,1.0,1.0,0.9970979861735016,1.0,1.0,LoG (sigma=3mm),glcm,ClusterShade
log-sigma-3-mm-3D_glcm_ClusterTendency,0.9251337948925312,0.91,0.94,0.9251359910097976,0.91,0.94,0.926249982250806,0.91,0.94,0.9980301141399792,1.0,1.0,0.9980301764774052,1.0,1.0,0.9980617603383632,1.0,1.0,LoG (sigma=3mm),glcm,ClusterTendency
log-sigma-3-mm-3D_glcm_Contrast,0.950572071348405,0.94,0.96,0.950573381708004,0.94,0.96,0.9516077135478248,0.94,0.96,0.9987333604019824,1.0,1.0,0.9987333956825096,1.0,1.0,0.9987612148209342,1.0,1.0,LoG (sigma=3mm),glcm,Contrast
log-sigma-3-mm-3D_glcm_Correlation,0.9636037820943462,0.96,0.97,0.963604489624202,0.96,0.97,0.9643731198654568,0.96,0.97,0.9990796055364934,1.0,1.0,0.9990796240873426,1.0,1.0,0.999099761267534,1.0,1.0,LoG (sigma=3mm),glcm,Correlation
log-sigma-3-mm-3D_glcm_DifferenceAverage,0.9542628947330102,0.95,0.96,0.9542655938567918,0.95,0.96,0.9565801052787763,0.95,0.96,0.9988323588713258,1.0,1.0,0.998832430996501,1.0,1.0,0.998894132672216,1.0,1.0,LoG (sigma=3mm),glcm,DifferenceAverage
log-sigma-3-mm-3D_glcm_DifferenceEntropy,0.9581536623166268,0.95,0.96,0.9581579644915786,0.95,0.96,0.9622138536158756,0.96,0.97,0.9989359156333516,1.0,1.0,0.9989360296864896,1.0,1.0,0.999043111422978,1.0,1.0,LoG (sigma=3mm),glcm,DifferenceEntropy
log-sigma-3-mm-3D_glcm_DifferenceVariance,0.957313214728054,0.95,0.96,0.957314248572674,0.95,0.96,0.9582657986906608,0.95,0.96,0.9989136157227672,1.0,1.0,0.9989136431775943,1.0,1.0,0.9989388881072412,1.0,1.0,LoG (sigma=3mm),glcm,DifferenceVariance
log-sigma-3-mm-3D_glcm_Id,0.95034294660589,0.94,0.96,0.950346976822188,0.94,0.96,0.9535199107783592,0.95,0.96,0.99872718991902,1.0,1.0,0.998727298480496,1.0,1.0,0.9988124899475814,1.0,1.0,LoG (sigma=3mm),glcm,Id
log-sigma-3-mm-3D_glcm_Idm,0.9531675219325786,0.95,0.96,0.953171109411021,0.95,0.96,0.9561741625874952,0.95,0.96,0.998803055790104,1.0,1.0,0.998803151868358,1.0,1.0,0.9988833318516834,1.0,1.0,LoG (sigma=3mm),glcm,Idm
log-sigma-3-mm-3D_glcm_Idmn,0.9491059274389428,0.94,0.96,0.9491074387927791,0.94,0.96,0.9502644225838732,0.94,0.96,0.9986938260222156,1.0,1.0,0.9986938668369504,1.0,1.0,0.9987250745473634,1.0,1.0,LoG (sigma=3mm),glcm,Idmn
log-sigma-3-mm-3D_glcm_Idn,0.954449254090938,0.95,0.96,0.95445207944927,0.95,0.96,0.9568855264121624,0.95,0.96,0.9988373377763368,1.0,1.0,0.9988374132459767,1.0,1.0,0.9989022530522124,1.0,1.0,LoG (sigma=3mm),glcm,Idn
log-sigma-3-mm-3D_glcm_Imc1,0.8876720628906791,0.87,0.9,0.8876766571663977,0.87,0.9,0.8891677229970948,0.87,0.9,0.9969231024571534,1.0,1.0,0.9969232437919928,1.0,1.0,0.9969690387711476,1.0,1.0,LoG (sigma=3mm),glcm,Imc1
log-sigma-3-mm-3D_glcm_Imc2,0.9308074550094442,0.92,0.94,0.9308228746470129,0.92,0.94,0.9394061314884884,0.93,0.95,0.9981902070174304,1.0,1.0,0.9981906395215084,1.0,1.0,0.9984292440048574,1.0,1.0,LoG (sigma=3mm),glcm,Imc2
log-sigma-3-mm-3D_glcm_InverseVariance,0.8963199977030146,0.88,0.91,0.8963334043142758,0.88,0.91,0.9011107431251828,0.89,0.92,0.9971866451787796,1.0,1.0,0.9971870498996268,1.0,1.0,0.9973305228988838,1.0,1.0,LoG (sigma=3mm),glcm,InverseVariance
log-sigma-3-mm-3D_glcm_JointAverage,0.9572018294303468,0.95,0.96,0.9572042378592164,0.95,0.96,0.9594178435736588,0.95,0.97,0.9989106574309052,1.0,1.0,0.9989107214036752,1.0,1.0,0.9989693869150366,1.0,1.0,LoG (sigma=3mm),glcm,JointAverage
log-sigma-3-mm-3D_glcm_JointEnergy,0.8816672050618676,0.86,0.9,0.8816870761831024,0.86,0.9,0.8877995360562905,0.87,0.9,0.9967371491359374,1.0,1.0,0.9967377685497912,1.0,1.0,0.9969270234177466,1.0,1.0,LoG (sigma=3mm),glcm,JointEnergy
log-sigma-3-mm-3D_glcm_JointEntropy,0.9583254573972506,0.95,0.96,0.958329661509771,0.95,0.96,0.9623098374620102,0.96,0.97,0.9989404692442048,1.0,1.0,0.998940580658722,1.0,1.0,0.9990456348881604,1.0,1.0,LoG (sigma=3mm),glcm,JointEntropy
log-sigma-3-mm-3D_glcm_MCC,0.9272925287259842,0.92,0.94,0.9272936814854994,0.92,0.94,0.9278968563502172,0.92,0.94,0.9980912516616274,1.0,1.0,0.9980912842348936,1.0,1.0,0.9981083172021904,1.0,1.0,LoG (sigma=3mm),glcm,MCC
log-sigma-3-mm-3D_glcm_MaximumProbability,0.8253252350634416,0.8,0.85,0.8253373791365359,0.8,0.85,0.8276967124068109,0.8,0.85,0.9948644719181032,0.99,1.0,0.9948649022979318,0.99,1.0,0.9949482833378456,0.99,1.0,LoG (sigma=3mm),glcm,MaximumProbability
log-sigma-3-mm-3D_glcm_SumAverage,0.9572018294303468,0.95,0.96,0.9572042378592164,0.95,0.96,0.9594178435736588,0.95,0.97,0.9989106574309052,1.0,1.0,0.9989107214036752,1.0,1.0,0.9989693869150366,1.0,1.0,LoG (sigma=3mm),glcm,SumAverage
log-sigma-3-mm-3D_glcm_SumEntropy,0.9544807582277473,0.95,0.96,0.9544861747690389,0.95,0.96,0.9591657296934636,0.95,0.97,0.9988381792753486,1.0,1.0,0.9988383239497562,1.0,1.0,0.9989627186490416,1.0,1.0,LoG (sigma=3mm),glcm,SumEntropy
log-sigma-3-mm-3D_glcm_SumSquares,0.928005415462182,0.92,0.94,0.9280075709438788,0.92,0.94,0.9291481182891976,0.92,0.94,0.9981113804976935,1.0,1.0,0.9981114413135036,1.0,1.0,0.998143582732264,1.0,1.0,LoG (sigma=3mm),glcm,SumSquares
log-sigma-3-mm-3D_glrlm_GrayLevelNonUniformity,0.9363865962148964,0.93,0.95,0.9363867637624887,0.93,0.95,0.9364878927319203,0.93,0.95,0.9983457902358024,1.0,1.0,0.9983457948810176,1.0,1.0,0.9983485983612436,1.0,1.0,LoG (sigma=3mm),glrlm,GrayLevelNonUniformity
log-sigma-3-mm-3D_glrlm_GrayLevelNonUniformityNormalized,0.9458672934394944,0.94,0.95,0.9458791374420152,0.94,0.95,0.954441068457659,0.95,0.96,0.9986060734838248,1.0,1.0,0.9986063954700742,1.0,1.0,0.9988371191231014,1.0,1.0,LoG (sigma=3mm),glrlm,GrayLevelNonUniformityNormalized
log-sigma-3-mm-3D_glrlm_GrayLevelVariance,0.930938453457268,0.92,0.94,0.9309404730021282,0.92,0.94,0.932057963871508,0.92,0.94,0.9981938809372884,1.0,1.0,0.998193937568597,1.0,1.0,0.9982252371670975,1.0,1.0,LoG (sigma=3mm),glrlm,GrayLevelVariance
log-sigma-3-mm-3D_glrlm_HighGrayLevelRunEmphasis,0.9581324182291212,0.95,0.96,0.9581355493392788,0.95,0.96,0.9610824464420747,0.95,0.97,0.9989353524257116,1.0,1.0,0.998935435436933,1.0,1.0,0.9990133291161822,1.0,1.0,LoG (sigma=3mm),glrlm,HighGrayLevelRunEmphasis
log-sigma-3-mm-3D_glrlm_LongRunEmphasis,0.830780753090177,0.81,0.85,0.8308089716918129,0.81,0.85,0.8365283689262785,0.81,0.86,0.9950565829419864,0.99,1.0,0.9950575702667116,0.99,1.0,0.9952563479924214,0.99,1.0,LoG (sigma=3mm),glrlm,LongRunEmphasis
log-sigma-3-mm-3D_glrlm_LongRunHighGrayLevelEmphasis,0.8146696324354771,0.79,0.84,0.8147526436326045,0.79,0.84,0.8299949038780452,0.81,0.85,0.994482045068518,0.99,1.0,0.9944850618282648,0.99,1.0,0.9950290611280004,0.99,1.0,LoG (sigma=3mm),glrlm,LongRunHighGrayLevelEmphasis
log-sigma-3-mm-3D_glrlm_LongRunLowGrayLevelEmphasis,0.9051443321462124,0.89,0.92,0.9051447317152018,0.89,0.92,0.9053010844155543,0.89,0.92,0.9974505121254968,1.0,1.0,0.9974505239601292,1.0,1.0,0.9974551541116408,1.0,1.0,LoG (sigma=3mm),glrlm,LongRunLowGrayLevelEmphasis
log-sigma-3-mm-3D_glrlm_LowGrayLevelRunEmphasis,0.9668515713557464,0.96,0.97,0.9668518390693664,0.96,0.97,0.9671720934907811,0.96,0.97,0.999164481117902,1.0,1.0,0.999164488091242,1.0,1.0,0.9991728273067598,1.0,1.0,LoG (sigma=3mm),glrlm,LowGrayLevelRunEmphasis
log-sigma-3-mm-3D_glrlm_RunEntropy,0.9103315193378752,0.9,0.92,0.910332174940054,0.9,0.92,0.910605144697155,0.9,0.92,0.9976032968309032,1.0,1.0,0.9976033160340684,1.0,1.0,0.9976113092203074,1.0,1.0,LoG (sigma=3mm),glrlm,RunEntropy
log-sigma-3-mm-3D_glrlm_RunLengthNonUniformity,0.9643034679593872,0.96,0.97,0.9643055904160028,0.96,0.97,0.9666621116055144,0.96,0.97,0.9990979377613464,1.0,1.0,0.9990979933316412,1.0,1.0,0.9991595451715778,1.0,1.0,LoG (sigma=3mm),glrlm,RunLengthNonUniformity
log-sigma-3-mm-3D_glrlm_RunLengthNonUniformityNormalized,0.9584612020220202,0.95,0.96,0.958465219200131,0.95,0.96,0.962280731067708,0.96,0.97,0.9989440661743296,1.0,1.0,0.9989441726054724,1.0,1.0,0.9990448697177676,1.0,1.0,LoG (sigma=3mm),glrlm,RunLengthNonUniformityNormalized
log-sigma-3-mm-3D_glrlm_RunPercentage,0.9507329298399942,0.94,0.96,0.9507367811319144,0.94,0.96,0.9537937289239258,0.95,0.96,0.9987376906975948,1.0,1.0,0.9987377943565132,1.0,1.0,0.9988198159195688,1.0,1.0,LoG (sigma=3mm),glrlm,RunPercentage
log-sigma-3-mm-3D_glrlm_RunVariance,0.8015752109705059,0.78,0.83,0.8015971547480807,0.78,0.83,0.8052483002367365,0.78,0.83,0.9939985863840352,0.99,0.99,0.993999409382422,0.99,0.99,0.994135739281016,0.99,1.0,LoG (sigma=3mm),glrlm,RunVariance
log-sigma-3-mm-3D_glrlm_ShortRunEmphasis,0.9550183949316292,0.95,0.96,0.9550240705483928,0.95,0.96,0.9599903233915568,0.95,0.97,0.9988525316131563,1.0,1.0,0.9988526830410798,1.0,1.0,0.9989845159983228,1.0,1.0,LoG (sigma=3mm),glrlm,ShortRunEmphasis
log-sigma-3-mm-3D_glrlm_ShortRunHighGrayLevelEmphasis,0.953554306062473,0.95,0.96,0.9535548268804198,0.95,0.96,0.953993427988684,0.95,0.96,0.9988134104144816,1.0,1.0,0.9988134243518156,1.0,1.0,0.9988251562600926,1.0,1.0,LoG (sigma=3mm),glrlm,ShortRunHighGrayLevelEmphasis
log-sigma-3-mm-3D_glrlm_ShortRunLowGrayLevelEmphasis,0.9689528114681012,0.96,0.97,0.9689530871709636,0.96,0.97,0.9693059969984836,0.96,0.97,0.9992190980252362,1.0,1.0,0.9992191051763468,1.0,1.0,0.9992282556100894,1.0,1.0,LoG (sigma=3mm),glrlm,ShortRunLowGrayLevelEmphasis
log-sigma-3-mm-3D_glszm_GrayLevelNonUniformity,0.912450656844606,0.9,0.93,0.9124596130842926,0.9,0.93,0.9163028371349444,0.9,0.93,0.9976652279638356,1.0,1.0,0.9976654891129736,1.0,1.0,0.9977770925688536,1.0,1.0,LoG (sigma=3mm),glszm,GrayLevelNonUniformity
log-sigma-3-mm-3D_glszm_GrayLevelNonUniformityNormalized,0.9138662672823172,0.9,0.93,0.9138763595813506,0.9,0.93,0.918287790762994,0.91,0.93,0.9977064429802392,1.0,1.0,0.9977067363679002,1.0,1.0,0.997834377534694,1.0,1.0,LoG (sigma=3mm),glszm,GrayLevelNonUniformityNormalized
log-sigma-3-mm-3D_glszm_GrayLevelVariance,0.8629860653263868,0.84,0.88,0.8630094321439358,0.84,0.88,0.8690863253264137,0.85,0.89,0.9961425651813788,1.0,1.0,0.9961433245273836,1.0,1.0,0.9963394565221152,1.0,1.0,LoG (sigma=3mm),glszm,GrayLevelVariance
log-sigma-3-mm-3D_glszm_HighGrayLevelZoneEmphasis,0.9516672867317616,0.94,0.96,0.9516708220012036,0.94,0.96,0.9545333933913206,0.95,0.96,0.9987628152922484,1.0,1.0,0.9987629102633636,1.0,1.0,0.998839585079094,1.0,1.0,LoG (sigma=3mm),glszm,HighGrayLevelZoneEmphasis
log-sigma-3-mm-3D_glszm_LargeAreaEmphasis,0.9298506985722674,0.92,0.94,0.9298709108210984,0.92,0.94,0.9409871746741754,0.93,0.95,0.998163343716127,1.0,1.0,0.9981639117815778,1.0,1.0,0.9984727326906352,1.0,1.0,LoG (sigma=3mm),glszm,LargeAreaEmphasis
log-sigma-3-mm-3D_glszm_LargeAreaHighGrayLevelEmphasis,0.8750180857820997,0.86,0.89,0.8750991786609488,0.85,0.89,0.8990150588750897,0.88,0.91,0.9965283499245104,1.0,1.0,0.9965309150285844,1.0,1.0,0.9972677679829198,1.0,1.0,LoG (sigma=3mm),glszm,LargeAreaHighGrayLevelEmphasis
log-sigma-3-mm-3D_glszm_LargeAreaLowGrayLevelEmphasis,0.9589749421816628,0.95,0.97,0.9589771269414444,0.95,0.97,0.9610755636862626,0.95,0.97,0.9989576701585668,1.0,1.0,0.998957727981288,1.0,1.0,0.99901314773058,1.0,1.0,LoG (sigma=3mm),glszm,LargeAreaLowGrayLevelEmphasis
log-sigma-3-mm-3D_glszm_LowGrayLevelZoneEmphasis,0.8529263381173695,0.83,0.87,0.852927536716554,0.83,0.87,0.8532126255469399,0.83,0.87,0.995811901992882,1.0,1.0,0.9958119418422192,1.0,1.0,0.9958214169842512,1.0,1.0,LoG (sigma=3mm),glszm,LowGrayLevelZoneEmphasis
log-sigma-3-mm-3D_glszm_SizeZoneNonUniformity,0.8756852355654585,0.86,0.89,0.8756947815502062,0.86,0.89,0.8784604754229596,0.86,0.9,0.9965494392623052,1.0,1.0,0.9965497407946606,1.0,1.0,0.9966368333788996,1.0,1.0,LoG (sigma=3mm),glszm,SizeZoneNonUniformity
log-sigma-3-mm-3D_glszm_SizeZoneNonUniformityNormalized,0.710461743380567,0.68,0.74,0.710532510408066,0.68,0.74,0.7177247940253351,0.68,0.75,0.9901579429784968,0.99,0.99,0.9901612952012366,0.99,0.99,0.990498660868556,0.99,0.99,LoG (sigma=3mm),glszm,SizeZoneNonUniformityNormalized
log-sigma-3-mm-3D_glszm_SmallAreaEmphasis,0.6924310717373179,0.66,0.73,0.6925156313406398,0.66,0.73,0.7004107219762157,0.67,0.73,0.989282282982326,0.99,0.99,0.9892864923345,0.99,0.99,0.9896751843835578,0.99,0.99,LoG (sigma=3mm),glszm,SmallAreaEmphasis
log-sigma-3-mm-3D_glszm_SmallAreaHighGrayLevelEmphasis,0.8871044158020777,0.87,0.9,0.8871118622846329,0.87,0.9,0.8895174019733432,0.87,0.91,0.9969056288336614,1.0,1.0,0.996905858196148,1.0,1.0,0.9969797568152268,1.0,1.0,LoG (sigma=3mm),glszm,SmallAreaHighGrayLevelEmphasis
log-sigma-3-mm-3D_glszm_SmallAreaLowGrayLevelEmphasis,0.7917204867493837,0.76,0.82,0.7917217597310094,0.76,0.82,0.7919202050511168,0.76,0.82,0.9936245166911514,0.99,0.99,0.9936245655944814,0.99,0.99,0.9936321872790542,0.99,0.99,LoG (sigma=3mm),glszm,SmallAreaLowGrayLevelEmphasis
log-sigma-3-mm-3D_glszm_ZoneEntropy,0.6083551190327834,0.57,0.65,0.6084227928520243,0.57,0.65,0.6127639478756317,0.57,0.65,0.9845408654166516,0.98,0.99,0.9845451880021212,0.98,0.99,0.984820557299678,0.98,0.99,LoG (sigma=3mm),glszm,ZoneEntropy
log-sigma-3-mm-3D_glszm_ZonePercentage,0.9375253303553924,0.93,0.95,0.9375288436791046,0.93,0.95,0.9396954758689356,0.93,0.95,0.9983773240123056,1.0,1.0,0.9983774211876574,1.0,1.0,0.9984372134616692,1.0,1.0,LoG (sigma=3mm),glszm,ZonePercentage
log-sigma-3-mm-3D_glszm_ZoneVariance,0.9300084311554064,0.92,0.94,0.9300285215377287,0.92,0.94,0.941104037481256,0.93,0.95,0.9981677761535592,1.0,1.0,0.9981683406075242,1.0,1.0,0.998475941507493,1.0,1.0,LoG (sigma=3mm),glszm,ZoneVariance
log-sigma-3-mm-3D_gldm_DependenceEntropy,0.9118011198831734,0.9,0.92,0.9118127139127562,0.9,0.92,0.9167536340048944,0.9,0.93,0.9976462752273444,1.0,1.0,0.9976466137580768,1.0,1.0,0.9977901235793194,1.0,1.0,LoG (sigma=3mm),gldm,DependenceEntropy
log-sigma-3-mm-3D_gldm_DependenceNonUniformity,0.8731845870707221,0.85,0.89,0.873190826141231,0.85,0.89,0.874955716713994,0.86,0.89,0.9964702296511548,1.0,1.0,0.9964704278264688,1.0,1.0,0.9965263767715544,1.0,1.0,LoG (sigma=3mm),gldm,DependenceNonUniformity
log-sigma-3-mm-3D_gldm_DependenceNonUniformityNormalized,0.7720016943224156,0.74,0.8,0.7720434062873499,0.74,0.8,0.7778781861937084,0.75,0.81,0.992848249028146,0.99,0.99,0.9928499316375228,0.99,0.99,0.9930835767608992,0.99,0.99,LoG (sigma=3mm),gldm,DependenceNonUniformityNormalized
log-sigma-3-mm-3D_gldm_DependenceVariance,0.7830717667939,0.76,0.81,0.7830775105631583,0.76,0.81,0.7839285334398441,0.76,0.81,0.9932887076952712,0.99,0.99,0.993288933097344,0.99,0.99,0.993322294318098,0.99,0.99,LoG (sigma=3mm),gldm,DependenceVariance
log-sigma-3-mm-3D_gldm_GrayLevelNonUniformity,0.9690074940905028,0.96,0.97,0.9690086316442252,0.96,0.97,0.9704690617422674,0.97,0.97,0.9992205162915332,1.0,1.0,0.99922054579384,1.0,1.0,0.9992583662468112,1.0,1.0,LoG (sigma=3mm),gldm,GrayLevelNonUniformity
log-sigma-3-mm-3D_gldm_GrayLevelVariance,0.9285878364865244,0.92,0.94,0.9285899071233888,0.92,0.94,0.92969514604694,0.92,0.94,0.9981278032085488,1.0,1.0,0.998127861559168,1.0,1.0,0.9981589711060078,1.0,1.0,LoG (sigma=3mm),gldm,GrayLevelVariance
log-sigma-3-mm-3D_gldm_HighGrayLevelEmphasis,0.9582341285148684,0.95,0.96,0.9582373301086808,0.95,0.96,0.9612584552410895,0.96,0.97,0.9989380486734064,1.0,1.0,0.9989381335357074,1.0,1.0,0.9990179667268496,1.0,1.0,LoG (sigma=3mm),gldm,HighGrayLevelEmphasis
log-sigma-3-mm-3D_gldm_LargeDependenceEmphasis,0.9371458600948837,0.93,0.95,0.9371511302001498,0.93,0.95,0.9403838974872516,0.93,0.95,0.998366824030742,1.0,1.0,0.998366969911817,1.0,1.0,0.9984561555597748,1.0,1.0,LoG (sigma=3mm),gldm,LargeDependenceEmphasis
log-sigma-3-mm-3D_gldm_LargeDependenceHighGrayLevelEmphasis,0.9499987877371436,0.94,0.96,0.950008999844526,0.94,0.96,0.9580312904411296,0.95,0.96,0.9987179160402112,1.0,1.0,0.9987181913150688,1.0,1.0,0.9989326710663494,1.0,1.0,LoG (sigma=3mm),gldm,LargeDependenceHighGrayLevelEmphasis
log-sigma-3-mm-3D_gldm_LargeDependenceLowGrayLevelEmphasis,0.9515360582711364,0.94,0.96,0.9515363050425804,0.94,0.96,0.9517349950672472,0.94,0.96,0.9987592894978538,1.0,1.0,0.9987592961289006,1.0,1.0,0.9987646340825173,1.0,1.0,LoG (sigma=3mm),gldm,LargeDependenceLowGrayLevelEmphasis
log-sigma-3-mm-3D_gldm_LowGrayLevelEmphasis,0.965284657549087,0.96,0.97,0.9652849815332334,0.96,0.97,0.9656544759838313,0.96,0.97,0.9991236019313672,1.0,1.0,0.9991236103971552,1.0,1.0,0.9991332617767144,1.0,1.0,LoG (sigma=3mm),gldm,LowGrayLevelEmphasis
log-sigma-3-mm-3D_gldm_SmallDependenceEmphasis,0.9472375100295978,0.94,0.96,0.9472401612087072,0.94,0.96,0.9491956412078838,0.94,0.96,0.998643271591918,1.0,1.0,0.9986433434634684,1.0,1.0,0.9986962485602706,1.0,1.0,LoG (sigma=3mm),gldm,SmallDependenceEmphasis
log-sigma-3-mm-3D_gldm_SmallDependenceHighGrayLevelEmphasis,0.9474543197191752,0.94,0.96,0.9474553124531035,0.94,0.96,0.9481897839971252,0.94,0.96,0.9986491478515926,1.0,1.0,0.9986491747519394,1.0,1.0,0.9986690618609332,1.0,1.0,LoG (sigma=3mm),gldm,SmallDependenceHighGrayLevelEmphasis
log-sigma-3-mm-3D_gldm_SmallDependenceLowGrayLevelEmphasis,0.931232577047109,0.92,0.94,0.9312331389567592,0.92,0.94,0.9315452229835012,0.92,0.94,0.99820212611964,1.0,1.0,0.998202141866829,1.0,1.0,0.9982108849803518,1.0,1.0,LoG (sigma=3mm),gldm,SmallDependenceLowGrayLevelEmphasis
log-sigma-3-mm-3D_ngtdm_Busyness,0.9303585038495508,0.92,0.94,0.9303594569998556,0.92,0.94,0.9308818191530496,0.92,0.94,0.998177608304374,1.0,1.0,0.998177635064742,1.0,1.0,0.9981922927222272,1.0,1.0,LoG (sigma=3mm),ngtdm,Busyness
log-sigma-3-mm-3D_ngtdm_Coarseness,0.993564584950036,0.99,0.99,0.9935645922080903,0.99,0.99,0.9936105377859376,0.99,0.99,0.999842046956446,1.0,1.0,0.9998420471357158,1.0,1.0,0.9998431819135716,1.0,1.0,LoG (sigma=3mm),ngtdm,Coarseness
log-sigma-3-mm-3D_ngtdm_Complexity,0.9160618094109352,0.9,0.93,0.9160658494135442,0.9,0.93,0.9178771497071246,0.91,0.93,0.9977701201517888,1.0,1.0,0.9977702370498632,1.0,1.0,0.997822546385858,1.0,1.0,LoG (sigma=3mm),ngtdm,Complexity
log-sigma-3-mm-3D_ngtdm_Contrast,0.899354434647293,0.88,0.91,0.8993562089090071,0.88,0.91,0.9000067169134978,0.89,0.91,0.997277949843149,1.0,1.0,0.9972780030544236,1.0,1.0,0.9972974984597908,1.0,1.0,LoG (sigma=3mm),ngtdm,Contrast
log-sigma-3-mm-3D_ngtdm_Strength,0.9593995378087752,0.95,0.97,0.9594067956630667,0.95,0.97,0.9664904718642828,0.96,0.97,0.9989689028531646,1.0,1.0,0.9989690947757632,1.0,1.0,0.9991550718568,1.0,1.0,LoG (sigma=3mm),ngtdm,Strength
log-sigma-4-mm-3D_firstorder_10Percentile,0.9955639864243324,0.99,1.0,0.995563992362985,0.99,1.0,0.995618640066791,0.99,1.0,0.999891334261382,1.0,1.0,0.9998913344074892,1.0,1.0,0.999892678818483,1.0,1.0,LoG (sigma=4mm),firstorder,10Percentile
log-sigma-4-mm-3D_firstorder_90Percentile,0.9980274289557624,1.0,1.0,0.998027432393166,1.0,1.0,0.9980987431832394,1.0,1.0,0.9999517957439752,1.0,1.0,0.999951795828138,1.0,1.0,0.9999535417077424,1.0,1.0,LoG (sigma=4mm),firstorder,90Percentile
log-sigma-4-mm-3D_firstorder_Energy,0.9840663134102644,0.98,0.99,0.9840670529259534,0.98,0.99,0.98594319997375,0.98,0.99,0.9996052368814125,1.0,1.0,0.9996052554924906,1.0,1.0,0.999652384030413,1.0,1.0,LoG (sigma=4mm),firstorder,Energy
log-sigma-4-mm-3D_firstorder_Entropy,0.9605560113548544,0.95,0.97,0.9605593469658577,0.95,0.97,0.9639013822632898,0.96,0.97,0.9989994483268656,1.0,1.0,0.9989995363253475,1.0,1.0,0.9990874060249038,1.0,1.0,LoG (sigma=4mm),firstorder,Entropy
log-sigma-4-mm-3D_firstorder_InterquartileRange,0.9985228176991658,1.0,1.0,0.9985228185653622,1.0,1.0,0.9985468253785112,1.0,1.0,0.9999639191653744,1.0,1.0,0.9999639191865622,1.0,1.0,0.9999645063961544,1.0,1.0,LoG (sigma=4mm),firstorder,InterquartileRange
log-sigma-4-mm-3D_firstorder_Kurtosis,0.8163529550360857,0.79,0.84,0.8165322189579333,0.79,0.84,0.8505733986282845,0.83,0.87,0.9945431033472736,0.99,1.0,0.9945495913017668,0.99,1.0,0.9957334644472464,1.0,1.0,LoG (sigma=4mm),firstorder,Kurtosis
log-sigma-4-mm-3D_firstorder_Maximum,0.9677542669295168,0.96,0.97,0.9677543010607488,0.96,0.97,0.9677963008896976,0.96,0.97,0.9991879729419292,1.0,1.0,0.9991879738293554,1.0,1.0,0.9991890657962404,1.0,1.0,LoG (sigma=4mm),firstorder,Maximum
