,ICC1,LowerICC1,HigherICC1,ICC2,LowerICC2,HigherICC2,ICC3,LowerICC3,HigherICC3,ICC4,LowerICC4,HigherICC4,ICC5,LowerICC5,HigherICC5,ICC6,LowerICC6,HigherICC6
moment_0_0_1,-0.016760249739515832,-0.02,-0.02,-0.016744534566330564,-0.02,-0.02,-0.016755152324985673,-0.02,-0.02,-2.0849243532769743,-2.61,-1.6,-2.079004275215051,-2.6,-1.6,-2.08300162841765,-2.61,-1.6
moment_0_0_2,0.9961240514139263,1.0,1.0,0.996124051459483,1.0,1.0,0.9961245314949815,1.0,1.0,0.9999051058345775,1.0,1.0,0.9999051058356969,1.0,1.0,0.9999051176329261,1.0,1.0
moment_0_0_3,0.9970979983230895,1.0,1.0,0.9970979983638203,1.0,1.0,0.9970985721461423,1.0,1.0,0.9999290185069907,1.0,1.0,0.9999290185079899,1.0,1.0,0.9999290325822546,1.0,1.0
moment_0_1_0,-0.016611651872651338,-0.02,-0.02,-0.016595418926341983,-0.02,-0.02,-0.01660629065891642,-0.02,-0.02,-2.0298326811156566,-2.54,-1.56,-2.0239324542677,-2.54,-1.55,-2.0278815043161784,-2.54,-1.56
moment_0_1_1,0.8227275892671909,0.8,0.85,0.8227275910133469,0.8,0.85,0.8227279232763509,0.8,0.85,0.9947721292495019,0.99,1.0,0.9947721293117655,0.99,1.0,0.9947721411594384,0.99,1.0
moment_0_1_2,0.911262594311818,0.9,0.92,0.9112623670077,0.9,0.92,0.9111666735472755,0.9,0.92,0.9976305417351046,1.0,1.0,0.9976305350903961,1.0,1.0,0.9976277374274573,1.0,1.0
moment_0_1_3,0.8109406514075664,0.79,0.84,0.8109410588623871,0.79,0.84,0.8110127215062337,0.79,0.84,0.9943459099556261,0.99,1.0,0.9943459248970586,0.99,1.0,0.9943485525509328,0.99,1.0
moment_0_2_0,0.937660793752577,0.93,0.95,0.9376608946008872,0.93,0.95,0.9377230910835177,0.93,0.95,0.9983810702936075,1.0,1.0,0.998381073082205,1.0,1.0,0.998382792791269,1.0,1.0
moment_0_2_1,0.5887727686191448,0.55,0.63,0.5887714736756359,0.55,0.63,0.5886954684405369,0.55,0.63,0.9832500213268655,0.98,0.99,0.9832499332421853,0.98,0.99,0.9832447625609558,0.98,0.99
moment_0_2_2,0.9843102403100704,0.98,0.99,0.9843102432083588,0.98,0.99,0.9843176981536647,0.98,0.99,0.9996113742072728,1.0,1.0,0.9996113742801775,1.0,1.0,0.999611561803706,1.0,1.0
moment_0_2_3,0.9534909365485157,0.95,0.96,0.9534909562180397,0.95,0.96,0.9535074896960735,0.95,0.96,0.9988117145056158,1.0,1.0,0.99881171503205,1.0,1.0,0.9988121575257853,1.0,1.0
moment_0_3_0,0.2922489062606769,0.26,0.33,0.29225019361998067,0.26,0.33,0.29227199029658024,0.26,0.33,0.9442274599082637,0.93,0.95,0.9442277876725428,0.93,0.95,0.9442333367466627,0.93,0.95
moment_0_3_1,0.8633387959689187,0.84,0.88,0.8633392071820499,0.84,0.88,0.8634457295064044,0.84,0.88,0.9961540235366501,1.0,1.0,0.9961540368894822,1.0,1.0,0.9961574954451786,1.0,1.0
moment_0_3_2,0.5789940252216045,0.54,0.62,0.5789935620259237,0.54,0.62,0.5789674455698931,0.54,0.62,0.9825740836333633,0.98,0.99,0.9825740510974186,0.98,0.99,0.9825722165359084,0.98,0.99
moment_0_3_3,0.8419699969900005,0.82,0.86,0.8419701051985914,0.82,0.86,0.8419937434264397,0.82,0.86,0.9954430371420391,0.99,1.0,0.9954430408311136,0.99,1.0,0.9954438466894494,0.99,1.0
moment_1_0_0,-0.016352392283609768,-0.02,-0.01,-0.01633602034537743,-0.02,-0.01,-0.01634681659283746,-0.02,-0.01,-1.9382472749002815,-2.44,-1.48,-1.9326477579016568,-2.43,-1.48,-1.936337902394314,-2.44,-1.48
moment_1_0_1,0.9595841365519363,0.95,0.97,0.9595841456031043,0.95,0.97,0.9595929565721855,0.95,0.97,0.9989737833988063,1.0,1.0,0.9989737836380622,1.0,1.0,0.9989740165426205,1.0,1.0
moment_1_0_2,0.8433392522573882,0.82,0.86,0.8433390970241363,0.82,0.86,0.8433048365784951,0.82,0.86,0.9954896445330743,0.99,1.0,0.9954896392574989,0.99,1.0,0.9954884748759735,0.99,1.0
moment_1_0_3,0.9192840325937097,0.91,0.93,0.9192841213008416,0.91,0.93,0.9193255453230498,0.91,0.93,0.9978630379043745,1.0,1.0,0.9978630404536517,1.0,1.0,0.9978642308503539,1.0,1.0
moment_1_1_0,0.4765895986753072,0.44,0.52,0.4765871667195908,0.44,0.52,0.47649639369875035,0.44,0.52,0.9739124175069113,0.97,0.98,0.9739121698077146,0.97,0.98,0.9739029226890253,0.97,0.98
moment_1_1_1,0.327253994219597,0.29,0.37,0.32725655395911246,0.29,0.37,0.3273076144058659,0.29,0.37,0.9522541960616485,0.94,0.96,0.9522547246829242,0.94,0.96,0.9522652677597837,0.94,0.96
moment_1_1_2,0.6111590503301569,0.57,0.65,0.6111598496655609,0.57,0.65,0.6112113645027123,0.57,0.65,0.9847191928862743,0.98,0.99,0.9847192434991434,0.98,0.99,0.984722505082836,0.98,0.99
moment_1_1_3,0.6322136985278292,0.59,0.67,0.6322148899817787,0.59,0.67,0.6322988723226465,0.59,0.67,0.9860096380258043,0.98,0.99,0.9860097087107832,0.98,0.99,0.9860146904566397,0.98,0.99
moment_1_2_0,0.5927962975376957,0.55,0.63,0.5927941315655972,0.55,0.63,0.5926648804829813,0.55,0.63,0.9835219268841014,0.98,0.99,0.9835217814629256,0.98,0.99,0.9835131018296481,0.98,0.99
moment_1_2_1,0.6451987012756211,0.61,0.68,0.645198288812815,0.61,0.68,0.6451675380456161,0.61,0.68,0.9867650706406522,0.98,0.99,0.9867650471095771,0.98,0.99,0.9867632926913631,0.98,0.99
moment_1_2_2,0.6893163712478599,0.65,0.72,0.6893158022788296,0.65,0.72,0.6892640487768495,0.65,0.72,0.9891265396798411,0.99,0.99,0.9891265111058016,0.99,0.99,0.9891239118168108,0.99,0.99
moment_1_2_3,0.8268203042371516,0.8,0.85,0.8268197409533993,0.8,0.85,0.8267094938890425,0.8,0.85,0.99491736417583,0.99,1.0,0.9949173442830531,0.99,1.0,0.9949134503209632,0.99,1.0
moment_1_3_0,0.03705787380817956,0.03,0.05,0.03706468899385797,0.03,0.05,0.03707544739573986,0.03,0.05,0.6120789888933886,0.55,0.67,0.6121243308326915,0.55,0.67,0.6121958870205646,0.55,0.67
moment_1_3_1,0.05682655655820465,0.05,0.07,0.05682735522379681,0.05,0.07,0.05682932823608373,0.05,0.07,0.7118376102106595,0.66,0.76,0.7118406667927133,0.66,0.76,0.7118482174744248,0.66,0.76
moment_1_3_2,0.16689723875903956,0.14,0.19,0.16691028030347066,0.14,0.19,0.16701747572185238,0.14,0.19,0.891464988419262,0.87,0.91,0.8914740629867312,0.87,0.91,0.8915486049971869,0.87,0.91
moment_1_3_3,0.48918852148489483,0.45,0.53,0.4891901429668904,0.45,0.53,0.4892538180562599,0.45,0.53,0.9751641928411799,0.97,0.98,0.975164349996787,0.97,0.98,0.9751705206645708,0.97,0.98
moment_2_0_0,0.9693731480207672,0.96,0.97,0.9693731474981367,0.96,0.97,0.9693724692841232,0.96,0.97,0.999229996001999,1.0,1.0,0.9992299959884546,1.0,1.0,0.9992299784119645,1.0,1.0
moment_2_0_1,0.9744660743411476,0.97,0.98,0.9744660809185252,0.97,0.98,0.974476372694958,0.97,0.98,0.9993613108460012,1.0,1.0,0.9993613110147268,1.0,1.0,0.9993615750206225,1.0,1.0
moment_2_0_2,0.9856074539928417,0.98,0.99,0.9856074534579317,0.98,0.99,0.9856059515952694,0.98,0.99,0.9996439629959611,1.0,1.0,0.9996439629825403,1.0,1.0,0.9996439253009046,1.0,1.0
moment_2_0_3,0.9758063499553897,0.97,0.98,0.9758063550131468,0.97,0.98,0.9758147188932066,0.97,0.98,0.9993956460696495,1.0,1.0,0.9993956461990458,1.0,1.0,0.9993958601764585,1.0,1.0
moment_2_1_0,-0.010134614935749396,-0.01,-0.01,-0.01013305716317188,-0.01,-0.01,-0.010133697895461157,-0.01,-0.01,-0.6988033114678559,-0.99,-0.43,-0.6986226896979933,-0.99,-0.43,-0.698696977217785,-0.99,-0.43
moment_2_1_1,0.03495025236886581,0.03,0.05,0.0349487158012795,0.03,0.05,0.034946434468216304,0.03,0.05,0.5975622664216185,0.53,0.66,0.5975513106078398,0.53,0.66,0.5975350435381371,0.53,0.66
moment_2_1_2,0.024461224196090047,0.02,0.03,0.02446271023161988,0.02,0.03,0.024464238150189745,0.02,0.03,0.5069173925334084,0.42,0.58,0.5069329575754064,0.42,0.58,0.5069489603338467,0.42,0.58
moment_2_1_3,0.575862501431804,0.54,0.62,0.5758625618652808,0.54,0.62,0.5758659260214528,0.54,0.62,0.9823529718713719,0.98,0.99,0.9823529761607191,0.98,0.99,0.9823532149348653,0.98,0.99
moment_2_2_0,0.6548955010054375,0.62,0.69,0.6548957711132516,0.62,0.69,0.6549167874252462,0.62,0.69,0.9873103845192306,0.99,0.99,0.9873103994924958,0.99,0.99,0.9873115644827091,0.99,0.99
moment_2_2_1,0.6230767597009084,0.58,0.66,0.6230764991783274,0.58,0.66,0.6230588426475127,0.58,0.66,0.9854599306850225,0.98,0.99,0.985459914790169,0.98,0.99,0.9854588375103188,0.98,0.99
moment_2_2_2,0.8615413499983149,0.84,0.88,0.861541407914845,0.84,0.88,0.8615561836773601,0.84,0.88,0.9960955388600332,1.0,1.0,0.996095540748322,1.0,1.0,0.9960960224836404,1.0,1.0
moment_2_2_3,0.8721523452195448,0.85,0.89,0.8721522999407143,0.85,0.89,0.8721396358994508,0.85,0.89,0.9964374039854632,1.0,1.0,0.9964374025439232,1.0,1.0,0.9964369993537193,1.0,1.0
moment_2_3_0,0.006382574922569989,0.0,0.01,0.00638266367198911,0.0,0.01,0.006382687046026131,0.0,0.01,0.20846407000622524,0.07,0.33,0.20846637915022384,0.07,0.33,0.208466987309973,0.07,0.33
moment_2_3_1,0.018482613244650285,0.01,0.03,0.01848296821035121,0.01,0.03,0.01848324227335064,0.01,0.03,0.4356839932590143,0.34,0.52,0.43568880403845295,0.34,0.52,0.435692518305962,0.34,0.52
moment_2_3_2,0.005291895644464064,0.0,0.01,0.0052926192952762316,0.0,0.01,0.0052927771657324905,0.0,0.01,0.17906416617960827,0.04,0.31,0.17908437447349065,0.04,0.31,0.17908878295294525,0.04,0.31
moment_2_3_3,0.40698794004009936,0.37,0.45,0.4069894633766727,0.37,0.45,0.40703233255000665,0.37,0.45,0.9656812143931116,0.96,0.97,0.9656814235706107,0.96,0.97,0.9656873095614111,0.96,0.97
moment_3_0_0,0.9815545756575664,0.98,0.98,0.9815545740900531,0.98,0.98,0.9815511541429961,0.98,0.98,0.9995418672571633,1.0,1.0,0.9995418672175173,1.0,1.0,0.9995417807187179,1.0,1.0
moment_3_0_1,0.9785184436442989,0.97,0.98,0.9785184487142036,0.97,0.98,0.9785279174314332,0.97,0.98,0.9994648440073087,1.0,1.0,0.9994648441363155,1.0,1.0,0.9994650850714865,1.0,1.0
moment_3_0_2,0.9766511480733985,0.97,0.98,0.9766511548730767,0.97,0.98,0.9766628162904629,0.97,0.98,0.9994172409233616,1.0,1.0,0.9994172410970293,1.0,1.0,0.9994175389330122,1.0,1.0
moment_3_0_3,0.8870201740471367,0.87,0.9,0.8870203406105347,0.87,0.9,0.887073960060923,0.87,0.9,0.9969030338042987,1.0,1.0,0.9969030389356822,1.0,1.0,0.9969046907135816,1.0,1.0
moment_3_1_0,-0.023220374805361696,-0.02,-0.02,-0.023220661926923444,-0.02,-0.02,-0.023220394780057246,-0.02,-0.02,-13.374099359350266,-15.82,-11.13,-13.376422859284519,-15.84,-11.12,-13.37426097813103,-15.82,-11.13
moment_3_1_1,-0.02311284804983107,-0.02,-0.02,-0.02311246498570501,-0.02,-0.02,-0.023112819786621937,-0.02,-0.02,-12.553662808634035,-14.86,-10.44,-12.550907098905475,-14.87,-10.42,-12.553459448836168,-14.86,-10.44
moment_3_1_2,-0.01772725619113614,-0.02,-0.02,-0.017726164678434308,-0.02,-0.02,-0.01772694417664392,-0.02,-0.02,-2.498429488712199,-3.09,-1.95,-2.4979007624115717,-3.09,-1.95,-2.498278333394613,-3.09,-1.95
moment_3_1_3,0.012065179892435496,0.01,0.02,0.012064278020037185,0.01,0.02,0.012063826490940064,0.01,0.02,0.3336503269547137,0.22,0.44,0.3336335045796127,0.22,0.44,0.33362508202535934,0.22,0.44
moment_3_2_0,0.6280121466782773,0.59,0.67,0.6280120762960006,0.59,0.67,0.6280072045679733,0.59,0.67,0.9857587697558944,0.98,0.99,0.9857587655264364,0.98,0.99,0.9857584727691429,0.98,0.99
moment_3_2_1,0.6273395561367202,0.59,0.67,0.6273394727691157,0.59,0.67,0.6273337188134185,0.59,0.67,0.9857183103355618,0.98,0.99,0.9857183053154449,0.98,0.99,0.9857179588284792,0.98,0.99
moment_3_2_2,0.629177937299054,0.59,0.67,0.6291778717578118,0.59,0.67,0.6291733124044443,0.59,0.67,0.9858287003597224,0.98,0.99,0.9858286964352001,0.98,0.99,0.9858284234252631,0.98,0.99
moment_3_2_3,0.6402333225824467,0.6,0.68,0.6402323489234208,0.6,0.68,0.640161316073023,0.6,0.68,0.9864796806922971,0.98,0.99,0.9864796243125125,0.98,0.99,0.9864755107057567,0.98,0.99
moment_3_3_0,-0.00019834168959807614,-0.0,0.0,-0.00019806208795395905,-0.0,0.0,-0.00019806435804763103,-0.0,0.0,-0.008197041878960289,-0.18,0.15,-0.008185394257204655,-0.18,0.15,-0.008185488823518322,-0.18,0.15
moment_3_3_1,-0.00029910191190282476,-0.0,0.0,-0.00029897972613327785,-0.0,0.0,-0.0002989812234667082,-0.0,0.0,-0.01241167258805579,-0.18,0.15,-0.012406540939964064,-0.18,0.15,-0.012406603825770867,-0.18,0.15
moment_3_3_2,-0.0002792150868152896,-0.0,0.0,-0.0002780595068978423,-0.0,0.0,-0.0002780726779635741,-0.0,0.0,-0.011577118808757194,-0.18,0.15,-0.011528665990026605,-0.18,0.15,-0.011529218219916077,-0.18,0.15
moment_3_3_3,0.0067155241332257296,0.0,0.01,0.006715711070059385,0.0,0.01,0.006715762890421741,0.0,0.01,0.21703605488724026,0.08,0.34,0.2170408171396543,0.08,0.34,0.2170421372635867,0.08,0.34
gradient_0,0.9110096984530637,0.9,0.92,0.9110102873967378,0.9,0.92,0.91125754865713,0.9,0.92,0.9976231469157314,1.0,1.0,0.9976231641414229,1.0,1.0,0.9976303942363361,1.0,1.0
gradient_1,0.3576590265278619,0.32,0.4,0.35766693208484873,0.32,0.4,0.3578475033730592,0.32,0.4,0.9580343772822664,0.95,0.96,0.9580357607322124,0.95,0.96,0.9580673446366185,0.95,0.96
gradient_2,0.9764587485282199,0.97,0.98,0.9764587467015355,0.97,0.98,0.9764556402090654,0.97,0.98,0.9994123259818146,1.0,1.0,0.999412325935142,1.0,1.0,0.9994122465627628,1.0,1.0
AbsolutemGy_At_RelativeVolume_0.00,0.9820979169412886,0.98,0.98,0.982097920594114,0.98,0.98,0.9821061367303282,0.98,0.98,0.999555602222049,1.0,1.0,0.9995556023143378,1.0,1.0,0.9995558098938865,1.0,1.0
AbsolutemGy_At_RelativeVolume_0.05,0.9884778428457774,0.99,0.99,0.9884778522404513,0.99,0.99,0.9885108978086717,0.99,0.99,0.9997157767869432,1.0,1.0,0.9997157770213213,1.0,1.0,0.9997166014145441,1.0,1.0
AbsolutemGy_At_RelativeVolume_0.10,0.988960163050028,0.99,0.99,0.9889601708274849,0.99,0.99,0.9889887368747089,0.99,0.99,0.9997278039771117,1.0,1.0,0.999727804170959,1.0,1.0,0.9997285161381765,1.0,1.0
AbsolutemGy_At_RelativeVolume_0.15,0.9891722614063999,0.99,0.99,0.9891722694338394,0.99,0.99,0.9892023376920607,0.99,0.99,0.9997330892638844,1.0,1.0,0.9997330894638785,1.0,1.0,0.9997338385569956,1.0,1.0
AbsolutemGy_At_RelativeVolume_0.20,0.9889306148587483,0.99,0.99,0.9889306227638014,0.99,0.99,0.9889595791055625,0.99,0.99,0.9997270674891597,1.0,1.0,0.9997270676861986,1.0,1.0,0.9997277894227259,1.0,1.0
AbsolutemGy_At_RelativeVolume_0.25,0.9889653223332041,0.99,0.99,0.9889653307990112,0.99,0.99,0.9889964398884781,0.99,0.99,0.9997279325677184,1.0,1.0,0.9997279327787201,1.0,1.0,0.9997287081177343,1.0,1.0
AbsolutemGy_At_RelativeVolume_0.30,0.9889401953825366,0.99,0.99,0.9889402039158889,0.99,0.99,0.9889714891815011,0.99,0.99,0.9997273062881857,1.0,1.0,0.9997273065008814,1.0,1.0,0.9997280862692844,1.0,1.0
AbsolutemGy_At_RelativeVolume_0.35,0.9885221817903728,0.99,0.99,0.9885221918703336,0.99,0.99,0.988557786577195,0.99,0.99,0.9997168829055779,1.0,1.0,0.9997168831570306,1.0,1.0,0.9997177710641085,1.0,1.0
AbsolutemGy_At_RelativeVolume_0.40,0.9880955264323281,0.99,0.99,0.9880955375736933,0.99,0.99,0.988133454023924,0.99,0.99,0.9997062351659572,1.0,1.0,0.9997062354441216,1.0,1.0,0.9997071820615303,1.0,1.0
AbsolutemGy_At_RelativeVolume_0.45,0.9875548501259139,0.99,0.99,0.9875548628213301,0.99,0.99,0.9875961685286284,0.99,0.99,0.9996927289945691,1.0,1.0,0.9996927293118717,1.0,1.0,0.9996937616431683,1.0,1.0
AbsolutemGy_At_RelativeVolume_0.50,0.9865629698850464,0.98,0.99,0.9865629844849495,0.98,0.99,0.9866069360862036,0.98,0.99,0.9996679141458569,1.0,1.0,0.9996679145114753,1.0,1.0,0.9996690151224741,1.0,1.0
AbsolutemGy_At_RelativeVolume_0.55,0.9859406617693642,0.98,0.99,0.985940677419223,0.98,0.99,0.9859856761229189,0.98,0.99,0.9996523203892593,1.0,1.0,0.9996523207816539,1.0,1.0,0.9996534490001178,1.0,1.0
AbsolutemGy_At_RelativeVolume_0.60,0.9855408846035383,0.98,0.99,0.9855409006455254,0.98,0.99,0.985585733325711,0.98,0.99,0.9996422926668095,1.0,1.0,0.9996422930693544,1.0,1.0,0.9996434180149453,1.0,1.0
AbsolutemGy_At_RelativeVolume_0.65,0.9847965317995137,0.98,0.99,0.9847965485669754,0.98,0.99,0.9848410808199375,0.98,0.99,0.9996236007026734,1.0,1.0,0.9996236011240432,1.0,1.0,0.9996247201795416,1.0,1.0
AbsolutemGy_At_RelativeVolume_0.70,0.9837088878588904,0.98,0.99,0.9837089078073653,0.98,0.99,0.9837582969209311,0.98,0.99,0.9995962385100103,1.0,1.0,0.9995962390124011,1.0,1.0,0.9995974827882792,1.0,1.0
AbsolutemGy_At_RelativeVolume_0.75,0.9824361058731883,0.98,0.99,0.982436127634505,0.98,0.99,0.982486036144819,0.98,0.99,0.9995641437202712,1.0,1.0,0.9995641442697032,1.0,1.0,0.9995654043027187,1.0,1.0
AbsolutemGy_At_RelativeVolume_0.80,0.9805392440421895,0.98,0.98,0.9805392713977868,0.98,0.98,0.9805957859609982,0.98,0.98,0.9995161612022327,1.0,1.0,0.9995161618955178,1.0,1.0,0.9995175940892478,1.0,1.0
AbsolutemGy_At_RelativeVolume_0.85,0.9780738076386863,0.97,0.98,0.9780738427675997,0.97,0.98,0.978138094601113,0.97,0.98,0.9994535249501497,1.0,1.0,0.9994535258448196,1.0,1.0,0.9994551621178444,1.0,1.0
AbsolutemGy_At_RelativeVolume_0.90,0.9743155791802997,0.97,0.98,0.9743156230304808,0.97,0.98,0.9743838279246296,0.97,0.98,0.9993574497047077,1.0,1.0,0.9993574508299082,1.0,1.0,0.999359200855577,1.0,1.0
AbsolutemGy_At_RelativeVolume_0.95,0.9693141538570704,0.96,0.97,0.9693142208108724,0.96,0.97,0.9694009418422597,0.96,0.97,0.9992284670286575,1.0,1.0,0.9992284687640265,1.0,1.0,0.9992307162817783,1.0,1.0
RelativeVolume_At_AbsolutemGy_0.00,,,,,,,,,,,,,,,,,,
RelativeVolume_At_AbsolutemGy_100.00,0.9986241005060825,1.0,1.0,0.9986241005060825,1.0,1.0,0.9986241005060825,1.0,1.0,0.9999663963682264,1.0,1.0,0.9999663963682264,1.0,1.0,0.9999663963682264,1.0,1.0
RelativeVolume_At_AbsolutemGy_200.00,0.9996080730672496,1.0,1.0,0.9996080730657224,1.0,1.0,0.9996079133838834,1.0,1.0,0.9999904371499929,1.0,1.0,0.9999904371499556,1.0,1.0,0.9999904332522959,1.0,1.0
RelativeVolume_At_AbsolutemGy_300.00,0.9997741018951078,1.0,1.0,0.9997741018946846,1.0,1.0,0.9997740250848823,1.0,1.0,0.9999944890755808,1.0,1.0,0.9999944890755704,1.0,1.0,0.9999944872013344,1.0,1.0
RelativeVolume_At_AbsolutemGy_400.00,0.9992218030879854,1.0,1.0,0.9992218030776153,1.0,1.0,0.9992212571397144,1.0,1.0,0.9999810051663207,1.0,1.0,0.9999810051660675,1.0,1.0,0.99998099183026,1.0,1.0
RelativeVolume_At_AbsolutemGy_500.00,0.9981767698054103,1.0,1.0,0.9981767697353533,1.0,1.0,0.9981751972004418,1.0,1.0,0.9999554517301311,1.0,1.0,0.9999554517284164,1.0,1.0,0.9999554132370353,1.0,1.0
RelativeVolume_At_AbsolutemGy_600.00,0.9978651982278837,1.0,1.0,0.9978651981413662,1.0,1.0,0.9978635400802967,1.0,1.0,0.9999478229932983,1.0,1.0,0.9999478229911791,1.0,1.0,0.9999477823816181,1.0,1.0
RelativeVolume_At_AbsolutemGy_700.00,0.9977598173075644,1.0,1.0,0.9977598172820642,1.0,1.0,0.9977593516213077,1.0,1.0,0.9999452417211127,1.0,1.0,0.9999452417204879,1.0,1.0,0.9999452303130951,1.0,1.0
RelativeVolume_At_AbsolutemGy_800.00,0.9977258040513146,1.0,1.0,0.9977258041417122,1.0,1.0,0.9977274301574831,1.0,1.0,0.999944408463645,1.0,1.0,0.9999444084658596,1.0,1.0,0.9999444483012897,1.0,1.0
RelativeVolume_At_AbsolutemGy_900.00,0.9975465226548135,1.0,1.0,0.9975465228528447,1.0,1.0,0.9975498240396345,1.0,1.0,0.9999400155080764,1.0,1.0,0.9999400155129297,1.0,1.0,0.9999400964162635,1.0,1.0
RelativeVolume_At_AbsolutemGy_1000.00,0.9974148224114318,1.0,1.0,0.997414822678896,1.0,1.0,0.9974190536172179,1.0,1.0,0.9999367874581848,1.0,1.0,0.9999367874647414,1.0,1.0,0.9999368911804399,1.0,1.0
RelativeVolume_At_AbsolutemGy_1100.00,0.9971495532915904,1.0,1.0,0.9971495536619832,1.0,1.0,0.9971548661274712,1.0,1.0,0.999930283031988,1.0,1.0,0.9999302830410725,1.0,1.0,0.999930413336403,1.0,1.0
RelativeVolume_At_AbsolutemGy_1200.00,0.9967008240244568,1.0,1.0,0.9967008245133059,1.0,1.0,0.9967068796067473,1.0,1.0,0.9999192724548625,1.0,1.0,0.9999192724668625,1.0,1.0,0.9999194211065086,1.0,1.0
RelativeVolume_At_AbsolutemGy_1300.00,0.9959724389268665,1.0,1.0,0.9959724396501698,1.0,1.0,0.9959797731759358,1.0,1.0,0.9999013792899893,1.0,1.0,0.9999013793077703,1.0,1.0,0.9999015595869358,1.0,1.0
RelativeVolume_At_AbsolutemGy_1400.00,0.9945787653539856,0.99,1.0,0.9945787667994137,0.99,1.0,0.9945896392156824,0.99,1.0,0.9998670717057321,1.0,1.0,0.9998670717413622,1.0,1.0,0.9998673397468888,1.0,1.0
RelativeVolume_At_AbsolutemGy_1500.00,0.9926036349222134,0.99,0.99,0.9926036382831829,0.99,0.99,0.9926221315671245,0.99,0.99,0.9998182896359653,1.0,1.0,0.9998182897191363,1.0,1.0,0.9998187473472714,1.0,1.0
RelativeVolume_At_AbsolutemGy_1600.00,0.9907694528433951,0.99,0.99,0.990769458858143,0.99,0.99,0.9907959291082682,0.99,0.99,0.9997728188436174,1.0,1.0,0.999772818992997,1.0,1.0,0.999773476378769,1.0,1.0
RelativeVolume_At_AbsolutemGy_1700.00,0.9895447064052942,0.99,0.99,0.9895447153139443,0.99,0.99,0.9895792861681257,0.99,0.99,0.9997423648872076,1.0,1.0,0.9997423651089932,1.0,1.0,0.9997432257396257,1.0,1.0
RelativeVolume_At_AbsolutemGy_1800.00,0.9889546400070569,0.99,0.99,0.9889546506331184,0.99,0.99,0.9889936600817516,0.99,0.99,0.9997276663186613,1.0,1.0,0.9997276665835108,1.0,1.0,0.9997286388379055,1.0,1.0
RelativeVolume_At_AbsolutemGy_1900.00,0.9885078050077688,0.99,0.99,0.9885078172778728,0.99,0.99,0.9885510913969902,0.99,0.99,0.9997165242602117,1.0,1.0,0.9997165245663079,1.0,1.0,0.9997176040581429,1.0,1.0
RelativeVolume_At_AbsolutemGy_2000.00,0.98802071810386,0.99,0.99,0.9880207313554258,0.99,0.99,0.988065544562387,0.99,0.99,0.9997043673026115,1.0,1.0,0.9997043676335097,1.0,1.0,0.9997054865921147,1.0,1.0
RelativeVolume_At_AbsolutemGy_2100.00,0.987541290018979,0.99,0.99,0.9875413041975599,0.99,0.99,0.9875873848993058,0.99,0.99,0.9996923900757473,1.0,1.0,0.9996923904301288,1.0,1.0,0.9996935421257018,1.0,1.0
RelativeVolume_At_AbsolutemGy_2200.00,0.9869197138800264,0.98,0.99,0.9869197283621545,0.98,0.99,0.9869645306860827,0.98,0.99,0.9996768447649413,1.0,1.0,0.9996768451273547,1.0,1.0,0.9996779662498378,1.0,1.0
RelativeVolume_At_AbsolutemGy_2300.00,0.9862620784304638,0.98,0.99,0.9862620935978096,0.98,0.99,0.9863067397891108,0.98,0.99,0.9996603768236109,1.0,1.0,0.9996603772036655,1.0,1.0,0.9996614958728114,1.0,1.0
RelativeVolume_At_AbsolutemGy_2400.00,0.9854295934512575,0.98,0.99,0.9854296105722429,0.98,0.99,0.9854770880321467,0.98,0.99,0.9996394997077686,1.0,1.0,0.9996395001374835,1.0,1.0,0.9996406917054365,1.0,1.0
RelativeVolume_At_AbsolutemGy_2500.00,0.9845670405152506,0.98,0.99,0.984567058876528,0.98,0.99,0.9846150879289999,0.98,0.99,0.9996178322274449,1.0,1.0,0.9996178326890773,1.0,1.0,0.9996190401605785,1.0,1.0
RelativeVolume_At_AbsolutemGy_2600.00,0.9836604186836357,0.98,0.99,0.9836604377422522,0.98,0.99,0.9837074813125757,0.98,0.99,0.9995950177826525,1.0,1.0,0.9995950182626793,1.0,1.0,0.9995962030868895,1.0,1.0
RelativeVolume_At_AbsolutemGy_2700.00,0.9827772295139626,0.98,0.99,0.9827772495664145,0.98,0.99,0.9828241659095861,0.98,0.99,0.9995727535316922,1.0,1.0,0.9995727540376359,1.0,1.0,0.9995739377296309,1.0,1.0
RelativeVolume_At_AbsolutemGy_2800.00,0.9819097459518673,0.98,0.98,0.9819097670021486,0.98,0.98,0.9819566148230072,0.98,0.98,0.9995508471806719,1.0,1.0,0.9995508477127074,1.0,1.0,0.999552031713398,1.0,1.0
RelativeVolume_At_AbsolutemGy_2900.00,0.9809884471432141,0.98,0.98,0.9809884690380803,0.98,0.98,0.9810347916427132,0.98,0.98,0.9995275404774583,1.0,1.0,0.9995275410318545,1.0,1.0,0.9995287139044585,1.0,1.0
RelativeVolume_At_AbsolutemGy_3000.00,0.9799469036497853,0.98,0.98,0.9799469263621621,0.98,0.98,0.9799924343592927,0.98,0.98,0.9995011404016126,1.0,1.0,0.9995011409779015,1.0,1.0,0.9995022956154525,1.0,1.0
RelativeVolume_At_AbsolutemGy_3100.00,0.9786914448650973,0.98,0.98,0.9786914696460501,0.98,0.98,0.9787381371277328,0.98,0.98,0.9994692453730696,1.0,1.0,0.9994692460034191,1.0,1.0,0.9994704330221748,1.0,1.0
