,ICC1,LowerICC1,HigherICC1,ICC2,LowerICC2,HigherICC2,ICC3,LowerICC3,HigherICC3,ICC4,LowerICC4,HigherICC4,ICC5,LowerICC5,HigherICC5,ICC6,LowerICC6,HigherICC6,Filter,Class,Name
original_glcm_MaximumProbability,0.864230733857777,0.84,0.88,0.8642307478839389,0.84,0.88,0.8642344084882615,0.84,0.88,0.9961829573311864,1.0,1.0,0.9961829577857282,1.0,1.0,0.9961830764133794,1.0,1.0,Original,glcm,MaximumProbability
original_glcm_SumAverage,0.8344966307835682,0.81,0.86,0.8344982009970587,0.81,0.86,0.8348229367410838,0.81,0.86,0.9951860378712146,0.99,1.0,0.995186092338211,0.99,1.0,0.995197352379172,0.99,1.0,Original,glcm,SumAverage
original_glcm_SumEntropy,0.960783678096118,0.95,0.97,0.9607836733140744,0.95,0.97,0.9607788698564278,0.95,0.97,0.999005453154296,1.0,1.0,0.999005453028196,1.0,1.0,0.999005326363171,1.0,1.0,Original,glcm,SumEntropy
original_glcm_SumSquares,0.97732983851212,0.97,0.98,0.9773298351049078,0.97,0.98,0.9773238127423725,0.97,0.98,0.999434563338912,1.0,1.0,0.999434563252008,1.0,1.0,0.999434409644634,1.0,1.0,Original,glcm,SumSquares
original_glrlm_GrayLevelNonUniformity,0.9806655550077172,0.98,0.98,0.9806655615864628,0.98,0.98,0.9806792427244329,0.98,0.98,0.9995193619564674,1.0,1.0,0.9995193621231536,1.0,1.0,0.9995197087586488,1.0,1.0,Original,glrlm,GrayLevelNonUniformity
original_glrlm_GrayLevelNonUniformityNormalized,0.9509510741044503,0.94,0.96,0.9509510469050956,0.94,0.96,0.950929426628588,0.94,0.96,0.998743560840369,1.0,1.0,0.9987435601086128,1.0,1.0,0.9987429784359272,1.0,1.0,Original,glrlm,GrayLevelNonUniformityNormalized
original_glrlm_GrayLevelVariance,0.974165086088916,0.97,0.98,0.9741650847685516,0.97,0.98,0.9741630434898312,0.97,0.98,0.9993535874533954,1.0,1.0,0.9993535874195044,1.0,1.0,0.9993535350241756,1.0,1.0,Original,glrlm,GrayLevelVariance
original_glrlm_HighGrayLevelRunEmphasis,0.801336548340256,0.78,0.83,0.8013394863511849,0.78,0.83,0.8018256687611143,0.78,0.83,0.9939896325516896,0.99,0.99,0.993989742807583,0.99,0.99,0.9940079771732346,0.99,0.99,Original,glrlm,HighGrayLevelRunEmphasis
original_glrlm_LongRunEmphasis,0.7740036639019713,0.75,0.8,0.7740031930233489,0.75,0.8,0.7739370784672619,0.75,0.8,0.9929288078919948,0.99,0.99,0.992928788991396,0.99,0.99,0.9929261349978136,0.99,0.99,Original,glrlm,LongRunEmphasis
original_glrlm_LongRunHighGrayLevelEmphasis,0.941476190498594,0.93,0.95,0.941476487326425,0.93,0.95,0.94167230671296,0.93,0.95,0.9984861549079854,1.0,1.0,0.9984861630510156,1.0,1.0,0.9984915339748024,1.0,1.0,Original,glrlm,LongRunHighGrayLevelEmphasis
original_glrlm_LongRunLowGrayLevelEmphasis,0.9717375724588548,0.97,0.98,0.9717375781749352,0.97,0.98,0.971745636138856,0.97,0.98,0.9992911266635754,1.0,1.0,0.9992911268110104,1.0,1.0,0.999291334648562,1.0,1.0,Original,glrlm,LongRunLowGrayLevelEmphasis
original_glrlm_LowGrayLevelRunEmphasis,0.9907474069399376,0.99,0.99,0.9907474067310118,0.99,0.99,0.9907464895079264,0.99,0.99,0.999772271309854,1.0,1.0,0.9997722713046652,1.0,1.0,0.9997722485239264,1.0,1.0,Original,glrlm,LowGrayLevelRunEmphasis
original_glrlm_RunEntropy,0.9810468750831256,0.98,0.98,0.9810468698103304,0.98,0.98,0.9810356798451976,0.98,0.98,0.9995290198353008,1.0,1.0,0.9995290197018049,1.0,1.0,0.9995287363923884,1.0,1.0,Original,glrlm,RunEntropy
original_glrlm_RunLengthNonUniformity,0.9890451245813846,0.99,0.99,0.989045125879366,0.99,0.99,0.9890499305448824,0.99,0.99,0.999729921402089,1.0,1.0,0.9997299214344348,1.0,1.0,0.9997300411664828,1.0,1.0,Original,glrlm,RunLengthNonUniformity
original_glrlm_RunLengthNonUniformityNormalized,0.9431921583021527,0.93,0.95,0.9431921859389524,0.93,0.95,0.9432109995505048,0.93,0.95,0.9985331465140798,1.0,1.0,0.9985331472695692,1.0,1.0,0.9985336615552844,1.0,1.0,Original,glrlm,RunLengthNonUniformityNormalized
original_glrlm_RunPercentage,0.9251594573883108,0.91,0.94,0.9251594628564548,0.91,0.94,0.9251622342918968,0.91,0.94,0.9980308425593792,1.0,1.0,0.9980308427145864,1.0,1.0,0.9980309213782876,1.0,1.0,Original,glrlm,RunPercentage
original_glrlm_RunVariance,0.7548558099844646,0.72,0.78,0.7548552225667775,0.72,0.78,0.7547810693031406,0.72,0.78,0.9921413616826033,0.99,0.99,0.992141336932182,0.99,0.99,0.99213821223834,0.99,0.99,Original,glrlm,RunVariance
original_glrlm_ShortRunEmphasis,0.9356241315259596,0.93,0.95,0.935624160701336,0.93,0.95,0.935641546182836,0.93,0.95,0.9983246343090564,1.0,1.0,0.9983246351192212,1.0,1.0,0.9983251178841656,1.0,1.0,Original,glrlm,ShortRunEmphasis
original_glrlm_ShortRunHighGrayLevelEmphasis,0.7607100887578226,0.73,0.79,0.7607137462785254,0.73,0.79,0.7611907697784864,0.73,0.79,0.992386189427054,0.99,0.99,0.992386341245306,0.99,0.99,0.9924061296761092,0.99,0.99,Original,glrlm,ShortRunHighGrayLevelEmphasis
